,number_of_likes,caption
191,27,The Washington Monument and Capitol Building from the Lincoln Memorial. #DCNights make everyone feel like a photographer apparently.
192,14,#smiles just makes the day better.
193,89,"I find it funny how chores are less dreary and more nostalgic as I get older. A much needed fall weekend at #home complete with raking, leaf piles, and late night convos with the brother."
194,169,
195,4,"COMMERCE CITY, COLORADO 10:59 am"
196,60,"On the road
——————————————
#perspective • #lines • #blackandwhite • #bw • #ncascades • #NOCA • #colorsplash • #ontheroad • #instasplash"
197,239,The Obama residence. Glad I got a chance to visit before 2017. Barack should just treat the White House like the guy who takes his basketball with him when he leaves.
198,26,Standing on top of the world where the ground meets the clouds...
199,14,#Escape the monotone and mundane. Escape life's cubicle.
200,191,"Go check out Anthony McEachin’s HBCUs Outside Instagram Takeover @HBCUsOutside !! Ant is a senior at North Carolina A&T - located in Greensboro, NC. Ant is majoring in Kinesiology and Buisness Administration and is a certified personal Trainer at A&Ts Recreation Center. When he’s not in the books, eating, or working out, Anthony co-runs the nonprofit, @TheVillageMentoring, which focuses on empowering younger males and prepping them for college success as well as building meaningful relationships and brotherhood. With his spare time Ant puts energy into growing his Fitness Training Buisness, @KNGDM, which is aimed at creating healthier lifestyles for individuals through physical training and Conditioning. He also is a member of Men on the Move, an organization that uplifts the Men of A&T and helps create a friendly, professional network and community of men, for success in their career fields as well as daily college life, and he takes part in Bethel Campus Fellowship, as the the Evangelism Coordinator and Men’s Fellowship Coordinator.

Ant became enthralled by the #outdoors when he was selected as a finalist to participate in A&Ts first Alternative Spring Break. He and his peers spent a week doing trail maintenance in beautiful James River State Park. From there on after, he started leading his ministry organization and Men on the Move on outdoor activities as well as exploring new hikes for himself.

Recently, I met up with Ant and HBCU Outside founder @RonGriswell (founder of HBCU Outside) as well as photographer @BennieRose for a weekend trip into the #Smokies. Follow HBCUs Outside posts this week as Ant tells you about that experience from his eyes."
201,59,
202,269,"Smile :)
⠀⠀⠀⠀⠀⠀⠀⠀⠀
📷: @summerrofgeorge"
203,25,Bookstore finds. 📚 #Goulding📷 #HardyBoys #Classics #ColorSplash #GottaReadThemAll
204,66,
205,439,"Confession time: I’m a fake hiker.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Fake as in I don’t love the stereotypical idea of super long walks to the top of the mountain for a view, three peanuts for lunch, then a super long walk back down. Fake as in I don’t believe you have to cross off a list of the tallest mountains or toughest trails in order to enjoy the beauty of the outdoors. #AreWeThereYet
⠀⠀⠀⠀⠀⠀⠀⠀⠀
On #NationalTrailsDay, I’m encouraging you to own the way you walk through nature, the trail you forge through life. Whether it’s a 10 minute stroll through the woods to play with your camera, a lap around the park with grandma, or just wandering lost in conversation with friends, however you connect is the absolute right way.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Also: If you want to get out but feel like you don’t know how, or aren’t “doing it the right way”, hit me up! Let’s get outside together.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
For other stories of people who are changing the narrative of what it means to be outside, check out @unlikelyhikers ⠀⠀⠀⠀⠀⠀⠀⠀⠀
📍Lands of the Ohlone and Chochenyo"
206,34,Measuring impact. How big are the footprints left behind for a child to walk in? #UrbanGradSEA
207,47,Tourist.
208,71,Oh wait the camera's facing the wrong way.
209,32,Who needs arm day at the gym when you have climbing day?
210,22,My recalibration.
211,27,@colorcartel #HopeOutdoorGallery #AustinAdventures
212,42,Real. 💂
213,213,"Light up the world with your smile, because you never know who might be stuck somewhere dark.
Have you smiled today?"
214,34,"South Rim, Grand Canyon"
215,7,#nps ranger Andrew teaching in front of the Tetons #npsacademy13 #scaserve
216,44,"A little upset that they didn't put my name on my shoutout, since they're just going to list all the things about me or that I find important anyways."
217,4,Sharing circle on day two #npsacademy13 #scaserve
218,27,"Logging on the road through Darrington ———————————————————
#ontheroad • #ncascades • #colorsplash • #bestnatureshot_colorsplash • #ig_colorsplash"
219,20,Gutter balls all night... Can't knock my consistency though
220,97,"Cave tings. .
This is a pretty cool place to have a fire btw."
221,19,#Aspen perspective
222,21,
223,61,"When the squad shows you love....
When the squad isn't old enough to see PG-13 movies without you....
When the squad takes selfies with an Android...."
224,122,
225,108,
226,253,
227,126,"That feeling when you're out of school, on top of the world, and enjoying the outdoors in your own way..... Carefree Black boy reporting for duty✌🏾#BlackBoyJoy"
228,18,Sky. #Clouds. Sun. ☁⛅☁⛅
229,138,"Happy Birthday Charis
⠀⠀⠀⠀⠀⠀⠀⠀⠀
This is a day/weekend where people will celebrate you, but I want to celebrate the person you are on an everyday basis. You’re reliable, you continually pour yourself into your friends without expecting and sometimes receiving anything in return. Under that cool exterior is a deep reservoir of care and compassion.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Bro, you have the potential to be amazing. I’m excited for you. I’m excited to watch you grow, to invest in yourself and your future. To be uncomfortable and try new things, to catch all the sharks in Florida, to creating your best life.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Here’s to you, the real day one, and your Yankees championships year. Live it up 👌🏾
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#MoreLife #DoYouWantMeToMakeYouBreakfast #LiveItUp"
230,35,"Highlights from Los Angeles:
Getting to see the Drew League @drewleague in person instead of just in highlight clips was amazing. The blend of people there is incredible. Met The Game (@losangelesconfidential), Stanley Johnson (@omostanimal), and saw Trey Burke (@treyburke) play. Definitely something I plan on doing again."
231,120,"Me: What's something you accomplished this week?
Amani: I finished writing a whole Dungeons & Dragons game on the bus.
Me: Show me how that makes you feel.
#BlackBoyJoy"
232,58,"Throwback to three weeks ago, my last night in Seattle and the Sounders. ⚽️⚽️⚽️"
233,76,"Kendrick Lamar invites, ""Won't you spend a weekend on Rosecrans..."" telling listeners to spend some time in his hood to see what life is like there. As a part of #FreshTracks2016, Waylon (Chevak, AK) did just that, learning about the highs/lows directly from other participants who were born/raised in Compton themselves. A few days later, he carried that unique perspective to the top of a hill overlooking the Arctic National Wildlife Refuge in Alaska. Compton and Alaska may seem a clear contrast (just like this hat and the wilderness in the background), but it is the similarities and lessons learned through the exchange that will make all the difference."
234,67,"Mentoring is not just for those who have accomplished it all. Mentoring is an investment of time, energy, and resources in someone else, enabling them to present their best selves.
Today is the My Brother's Keeper Digital Day of Action, inspiring mentoring and community engagement. For more info, follow the hashtag #IamMBK and to find opportunities to mentor check out mentor.gov"
235,131,Me trying to jump over any and all distractions this week
236,160,
237,30,California morning sunrise at Terrace Creek camp in Pfeiffer Big Sur State Park. A necessary 'disconnection' from life's normal hectic pace.
238,26,#ONamission to destroy this burger. 🍔🍔🍔 @outdoornation @the_sca #scaserve
239,32,Me.
240,49,The hat. #SeattlePublicLibrary #Igers_Seattle_SPL
241,7,Bottle #diversity @outdoornation #ONamission #SCAserve
242,15,Need a light sir? #murdermystery #incharacter
243,5,New accessory to match the kicks...
244,31,Simple truth. Not all advice is good advice. Not all bad advice comes from bad people.
245,10,#pyramid #mountains #northcascades
246,124,
247,43,#Cabins and #conifers
248,122,
249,31,I remember.
250,308,"I don’t lead because I’m perfect.
I lead because I’m not, and because I want my growth to be a collective journey.
⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀
In all spaces, there is a desire for leadership. Not in the stereotypical sense of a charismatic person at a podium or someone with a fancy title who tells others what to do, but individuals who help to move a group towards a common goal. Some people don’t believe that they’re leaders or influencers, but…
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Plot twist: If you’re reading this it’s too late. You’re a leader. No take backs.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
But leadership can be corrupted, most often by a scarcity mindset that causes people to think there can only be one, or it only looks a certain way, or that leadership is equal to popularity. It pops up even in spaces where people are trying to build/create community or affect positive change. Even with hashtags like #CommunityOverCompetition.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
That desire to be seen as a leader can lead people to build images of themselves that are polished and perfect, an image that’s more Beyonce “I woke up like this” than Drake “Started from the bottom now we here”. It’s missing the “This is growth, I’m not what I used to be, I’ve made mistakes, this takes work.”
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I’ve fallen into that trap too. But know that I have made mistakes in this journey and continue to grow. I’ve failed as a leader by not communicating with teammates and holding a vision in college clubs, by not setting an example of action or a structure with some of the trainings I’ve led. I fall victim to the jealousy/comparison bug just like anyone else. I grew up in a culture that was transphobic/homophobic, and though I am continually learning new traits, it means fighting through old ones that create exclusion. I have allowed my privilege to take up more space than is due, then been quiet as our patriarchal society makes certain parts of us feel like “others”.
⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀
So no, I’m not perfect. But I share this so that when you see me calling for change, you know where I’m coming from. Not from a desire to appear perfect, but an investment in myself and our community becoming more perfect by acknowledging faults and not being afraid to press forward."
251,44,Compulsory wedding selfie.
252,5,#chess #ylc #youthleadershipconference#northcascadesinstitute
253,129,"I'm So (Lucky) Blessed
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I’d like to share part of an awesome conversation I had last week, and the meaning behind my favorite hat.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It's a story of connection, the tale of a college dropout, a long line of blessings and the reason why I am intentional about being grateful for how people have invested in me and how I now do my best to pay it forward to others. (You can either read it here or at the link in my bio)
⠀⠀⠀⠀⠀⠀⠀⠀⠀
In 2011, I was hitting a wall, in the middle of failing out of school, unsure of where or how to move forward. In the middle of that frustration, trying to figure out what to do next, I checked my school email inbox for only the SECOND time while in school and saw an email for an internship seminar happening on campus that same day. My first internship and opportunity in this outdoor space came from that random thought.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
After that, some parts of life seemed to line up in my favor, and I used to heavily consider myself #lucky. I used to think that life happened to me and was beyond my control, and that it could just as easily be anyone else in my shoes. I shared that in a conversation with one of my mentors, and wondered how I could shape my next steps purposefully while feeling like luck had brought me this far.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
That conversation changed how I viewed my progress, my life (read the blog post for what he said). I stopped chalking up any #success to pure luck, and instead started to count my #blessings. I started to be grateful and acknowledge the blessing of people who had invested in me, started appreciating the passion and hard work I put in, and thanking God for his covering through all the ups and downs.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Besides the mindset of gratitude for the past, appreciation of present moments, the shift to blessings put me in a position to pay it forward.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
You can’t pass forward luck, but when you’re blessed, you have the opportunity to hold the door open for someone else behind you. Your cup of blessings can overflow to bless other people in your life.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
So no, I’m not lucky, I’m #blessed. And now I wear this hat so I don’t forget, and as a reminder to be a blessing to others."
254,34,"Masters in Urban Environmental Education
Today's class: Visualizing Community #UrbanGradSEA"
255,131,
256,54,"Sunrise.
5:20 AM
Arctic Village, AK"
257,40,"This February, bet shit gets scary...
#JCole #KendrickLamar"
258,326,"And sometimes life is this simple: sitting and having conversations, seeing nature and the world through the eyes of children, feeding the kid at the heart of all the work I do. Also great to see these athletes and football players connecting to nature and learning right alongside the young ones, setting an example.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
These kids are the best though, gassed my whole ego up.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Kid: “What football team do you play for?”
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Me: 😅🙃🥴
(Swipe all the way to the right to see me not even come close 😭)"
259,77,"After 15 months in Seattle, last night I finally took some time to play tourist and visit the @spaceneedle observation deck thanks to the folks from @creativelive and @igers_seattle"
260,53,Corps Network Conference all week. Might as well wear a tie and look important right?
261,25,✊🏾
262,20,#compliment and #complement 1 Thess 5:11
263,34,Yesterday was a good day. And I actually looked decent #suitandtie
264,17,"The Student Climate & Conservation Congress brings 100 high school students to West Virginia to empower them with the skills, knowledge, and tools to address climate change in their communities.
Always grateful for the opportunity to empower youth.
#sc3 #greenschoolsalliance"
265,87,"And someday, when my origin story is told, it will say that I was born in these mountains, shaped from its rock. They say home is where the heart is, and part of my heart will always be here. #home #GrandTetons #GrandTetonNationalPark #sunrise #myGTNP #mountains #neverstopexploring #IFoundMyPark #FindYourPark #IG #igers"
266,51,"It's Thursday, and it's been a week since I said goodbye. 20+ years since you held my hand to guide me in cutting this cake, 3 weeks since I held your hand for the last time, with roles reversed and my grip stronger than yours. But I am because you were, because you invested your time and energy in your family. And I hope to carry that legacy forward, in my family and with others. Rest easy OG"
267,15,"Those who have it waste it, those who need it don't have enough. #water #naturesgem"
268,37,El Hermano (just had to fill the third slot before I get to my real posts for the day)
269,11,Lisa building carats on a snowshoe hike #npsacademy13 #scaserve
270,19,"Niketown
#Seattle"
271,21,Causing my troubles some #trouble all through #2014
272,216,"STANDING WITH THE GWICH’IN
⠀⠀⠀⠀⠀⠀⠀⠀⠀
From the Gwich’in:
“The Arctic National Wildlife Refuge is one of the wildest, intact remaining landscapes in the world; supporting the 200,000 strong porcupine caribou herd and migratory birds from all fifty states and six continents. The Gwich’in Nation depends on the coastal plain, the biological heart of the Refuge, for our way of life. At this moment where this place and our people who depend on it are under attack from the Trump Administration, we must band together and show our solidarity and unwillingness to back down. We will celebrate our homelands and ask for our partners and allies nationwide to join together to do the same; standing with the Gwich’in Nation and knowing we also stand with you in communities across the world. This fight is all of our fights; and your fight is ours.”
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Companies have applied for permits to conduct seismic testing for oil in the Refuge, also known as the “Sacred Place Where Life Begins”. The reality of seismic testing is brutal -- their 90,000-lb “thumper trucks” would send shock waves deep into the ground, carving tracks into the tundra and disturbing polar bear dens. And they could start as early as this month.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
In 2016, I was blessed to share space and time with the Gwich’in community, other Native Alaskan young leaders, and young leaders from Compton (love you all). Our days in ANWR showed more than the beauty of the land, it emphasized the power of community and reinforced the words of MLK Jr. that “Injustice anywhere is a threat to justice everywhere. We are caught in an inescapable network of mutuality, tied in a single garment of destiny. Whatever affects one directly, affects all indirectly (Letter From the Birmingham Jail).” So I stand with my Gwich’in family today, supporting their advocacy by calling, posting, writing letters, whatever it takes.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
For more information, you can check out Patagonia's @patagonia ""The Refuge"" or Miho Aida's (@mihoaida2017) fantastic ""The Sacred Place Where Life Begins : Gwich'in Women Speak"" or the work that @bisontefernandez @josebilingue and others have done with @sierraclub
#ProtectTheArctic"
273,227,My face when people say tomato instead of tomato
274,64,"More Vancouver highlights:
Sometimes the best subjects are the unwitting, the candid, the ones so intently focused on experiencing the people and places in their surroundings that the photo captures that essence, that connection. (My fake deep way of saying I took a photo of a tourist taking a photo)"
275,42,The lady overlooks the city. 🗽 #NPSAcademy15 #StatueofLiberty
276,24,
277,10,"Devil's Creek, Ross Lake, WA"
278,30,Just a little #reflection time on the #lake
279,168,"28 at midnight, wonder what’s next for me
Longevity, wonder how long they’ll check for me
Prolly forever if I stay in my zone
I speak on this generation, but can’t change it alone
#GouldingMagic"
280,15,Something I truly believe in.
281,69,Throwback to that one time last week when my thug card almost got snatched by a little boy in diapers.
282,68,"Fall in Seattle
——————————————————
#Seattle #ColorSplash #Fall #Leaves #SpaceNeedle #igers_seattle #SeattleShots #instadaily #instagood #Seattle_community #agameoftones #fatalframes"
283,34,I D A H O | U T A H
284,21,"Denver ☑️
Seattle ✈️
Oakland 🔜
New Hampshire 🔜"
285,18,Throwback to last weekend at home...great times with great people.
286,30,Hard work pays off. Just the beginning.
287,15,Sometimes my office looks like this.... #workoutdoors #scaserve
288,43,"True friends push, support, motivate, and challenge each other #ApplicationsOpen"
289,12,"""Everybody can be great...because anybody can serve. You don't have to have a college degree to serve. You don't have to make your subject and verb agree to serve. You only need a heart full of grace. A soul generated by love."" #MLKjr #Mantras"
290,46,"🍄 1UP
——————————————————
#Seattle #ColorSplash #instasplash #NOCA #love #nature #mushroom #1UP #igers_seattle #SeattleShots #instadaily #instagood #Seattle_community #agameoftones #fatalframes"
291,3,My own #birdseyeview today on my way back home
292,15,Say hello to my day... #lakesammamish
293,14,"NASHVILLE, TENNESSEE 2/28/13, 4:34 am #airports #travel"
294,17,
295,71,"""Emerald slopes became so tall they touched the clouds, and showers painted diamond waterfalls that sluiced down cliff sides.""
———————————————————
#ncascades • #NOCA • #YLC2015 • #mountains • #FindYourPark • #nature • #naturephotography • #Kahler • #nationalpark • #explore"
296,179,"This is Pearl Goulding, and these are grandma's hands.
Hands stretched out for years in giving.
Hands that held eight children and fifteen grandchildren.
Hands that faithfully clasp together in prayer.
Hands that disciplined.
Hands that daily and faithfully crack open her Bible and Sabbath School lesson.
Hands that cooked meals.
Hands of a matriarch, hands of a wife.
Hands that no longer plant flowers and draw life from the ground but prick fingers to draw blood, to draw life.
The hands that my hands stem from.

Happy Birthday Grandma"
297,25,Waking up to a Central Park sunrise
298,25,#longhouse #wallart #painting
299,7,@kimmykalon @therhetoric friendship?
300,24,
301,18,"White House Visitor Center.
The history of this place is AMAZING. #DCdays"
302,19,"SEATTTTTLLLLEEEE.....
SOUUUUNDERS....
#SeattleSounders"
303,20,
304,17,"Devil's Creek, North Cascades #NationalPark, Washington"
305,36,Write your own story
306,16,
307,20,Sometimes you just want to grab a gun and shoot things 💥🔫#DuckHunt #CazadordePatos
308,9,Bus breakdown = public transportation. #naturalleaders @naturalleaders
309,34,Sun setting at Golden Gardens 👌🏾 #seattle_community
310,9,Early morning Seattle fog...
311,4,#travelday
312,31,First day of kindergarten like... 😗#tbt
313,43,"""Let these words be the colors I'm just paintin my heart"" 🚂
——————————————————
#Seattle #ColorSplash #instasplash #NOCA #mountains #clouds #nature #trainingday #train #igers_seattle #SeattleShots #iPhone6 #instadaily #instagood #Seattle_community #agameoftones #fatalframes"
314,18,"Being the best means being different, being willing to go above and beyond the norm, unafraid to challenge the status quo. #BeOdd #BeDifferent"
315,224,
316,37,
317,33,"One of my 'idea' goals, motivation."
318,245,"Being Black or Brown is not equivalent to being broke or broken.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Thanks for coming to my TED talk."
319,13,It's a Nats kinda night
320,60,"I'm not the focus of many pictures, but I like this one. #tbt Seattle Earth Day with @the_sca"
321,84,“I was waitin’ for you at the door”
322,70,"Happy Birthday Charis: Individual
Most people know aspects of my brother, but don't always see the whole picture or understand the motivation behind his actions. Here's wishing a Happy Birthday to the complete individual and man who you continue to grow into.
The Coach
The Storyteller
The Connector
The Empath
The Athlete
The Loyal Friend"
323,283,"Having multiple people of color attend your event does not make you an expert on #diversity or #inclusion.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Having the resources to convene people from different communities and backgrounds is not equal to #equity.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
In fact, doing these things without having the proper approach or preparation in addressing systemic issues, supporting the people gathered, or facilitating the experience is the opposite of progress and #justice.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Be careful. Be intentional.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Thanks for coming to my TED talk."
324,64,
325,3,Money stuck in a pole? #unclaimedbaggage
326,30,
327,62,"""I love to see a young girl go out and grab life by the lapels. Life's a bitch. You've got to go out and kick ass.""
-Maya Angelou
#internationalwomensday"
328,52,Archery. Headshot and a pair of kings👌🏾🏹🎯
329,73,
330,27,No more fear.
331,32,Ready for a 9/11 Day of Service with @WestMonroe and @the_sca #WMPchallengeaccepted #ServeThePlanet
332,39,"Looking back to VT and simpler days.
1 9 9 4
#tbt"
333,10,Nature is... #naturalleaders
334,20,Drake has to be the queen of all groupies and bandwagon fans. Go ahead and tell me he's been a Kentucky fan since his childhood days in Canada.
335,27,Things fall apart...
336,39,"I've been there.
I've been in a place and mindset where it seems like there are no options, no hope. I understand what it's like to feel like there's no one to turn to for #encouragement or support.
And because of that, I know how important it can be to have just one person in your corner. And though I'm not perfect, I strive to be that person."
337,14,@the_sca Edmonds Marsh crew headed to work #scaserve #mysummer
338,7,One of the crew's work discoveries... #robin #nest #birdeggs
339,47,"Good morning LA
#5amwakeup
#FreshTracks
#NeverNotWorking"
340,23,"Nothing but fog in #ShenandoahNP this morning, but still light at the end of the tunnel"
341,246,"My face when people tell me to put a shirt on 😜
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#BlueLagoon #Iceland #wanderlust #CJfinallytookavacation"
342,29,Parents have to get credit for how I looked as a baby. #babyme #bowtie #tbt
343,66,Missing the Natural Leaders Legacy Camp. I can literally feel what is was like in this moment with those awesome people.
344,23,
345,30,😂😂😂😂😂😂😂 #rp from @phlywade
346,95,
347,19,I never do this but... #ootd Simple. Button up black jeans #nicewatch
348,13,#brothers #siblingday @sircharis we started on our bottoms...
349,72,Shoutout to all those who never outgrew #Disney and Minnie
350,28,"Federal Hall, NYC (Facade modeled after the Parthenon, rotunda modeled after the Pantheon)"
351,62,"This is what a leader (and an outdoor leader) looks like: I$real works with the Chamber of Commerce to support youth voice in his community of Denver, CO, and he's ready to take his leadership to the next level using tools like music and rap. ""If you want to make true community change,"" he says, ""fund the knuckleheads like me. We're the ones who know the community best and have the skills, but just aren't sure where to apply them. Give us the opportunity and watch what happens."" On his experience in the outdoors, he says ""going kayaking for the first time with was a challenge, but it made me excited and made me want more, and now I'm the guy waking up my friends for hikes at 6 in the morning."" #ThisIsWhatAnOutdoorLeaderLooksLike"
352,17,"It's @apollotheater on a Wednesday. Hands are joined and raised, everyone's on one accord. Unfortunate for some, because that means they're unanimously booed off the stage on #AmateurNight #aboutlastweek"
353,12,The Mayans didn't tell me about this one... 😳😱💀
354,49,"""Take the power in your own hands
I'm a grown man, doing my grown dance""
#Kanye #KanyeSelfie #kanyeshrug #colorsplash 😬"
355,5,Sleepyheads....
356,15,Travel day. Packing and planes
357,13,Nature's gem #water
358,70,"Couldn't go to LA without getting a glimpse of Magic at the Staples Center. Asked for Kobe, they said he doesn't work there anymore."
359,71,"Sunrise.
5:20 AM
Arctic Village, AK"
360,30,Today's #UnclaimedBaggage pickup: Cool Grey IX for the road. Jersey here we come! #ubc
361,14,"Biggie was a March baby.
Gotta be the greatest.
Discography on shuffle.
#mybirthdaycountdownisat1"
362,21,City views and leading lines
363,36,"King's Dominion, VA"
364,87,"Throwing it back to that one time I had to ask directions on how to get off the mountain
——————————————————————
#NCWild • #MtBaker • #YouthLeadership • #mountain • #makealeftwhere • #neverstopexploring • #adventure • #themountainsarecalling"
365,148,"Stories from Home: They say friends are the family you choose, but it's beyond a blessing to have people who are both. Here's to a brother who's also my best friend, a cousin who's likeminded, and a group chat that is pure comedy."
366,21,Great mantra. #rp from @itherry
367,35,Sunrises: One of the only perks of having to go to work so early in the morning.
368,52,"One morning last week in Arctic Village, I woke up early to explore the village alone. I ended up here, at Hero's Park, a memorial for Gwich'in elders who have passed. It was such an incredible experience not only to sit silent in that honored space, but also to reflect and be grateful for how the present villagers carried on the traditions of their elders, welcoming me and other visitors into their community, even to the point of adding our names with theirs on rocks in the middle of this place that means so much."
369,36,Inner peace is key
370,4,#tbt @lreels Kelly and myself at #Disney
371,28,Some days I just want to go back to being a kid again and jump in the leaves...
372,1,"JACKSON, WYOMING 3/2/13, 7:01 pm"
373,126,"Hanging with kids the other day got me reminiscing...thinking about the beginning, how I got into this work and the poor group of kids who were the first ones I took outdoors while learning to connect to the outdoors in new ways myself (jk they all survived, right @lilsensitivebean? 🤣)
⠀⠀⠀⠀⠀⠀⠀⠀⠀
In the words of a reflection I wrote that summer, “I was given a diamond in the rough...a chance at a life-changing summer within the opportunity to change the lives of others.” And wow how true that has been.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
To join me in my flashback and read more about my definition of stewardship and lessons learned that summer as a backpacking and canoeing trip leader with @ncascades, check out the link in my bio and tell me what you think!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
(There’s definitely mention of Muir and LNT @katieboue @hownottotravellikeabasicbitch but hey, I was young and didn’t know better yet 😅🤷🏾‍♂️)"
374,60,
375,62,
376,86,#Goulding gang 👌
377,201,"Sometimes you meet people who are in your life forever. This isn’t that. Other times it’s 10 years between the time you walked the same high school hallways and when you reconnect. That’s the case with @elyseketura.
—
Shout out to a fun morning catching up, talking photography and fashion, and surviving the -1 degree wind chill!!"
378,15,Do what you love. Don't live your life based on someone else's list.
379,20,@kimmykalon goin in on little duffle bag boy. Whaaa?
380,21,Native canoe at the #Seattle Daybreak Star Cultural Center 👐🏾
381,77,"26.
To birthdays.
To March babies.
To greatness.
To figuring life out and living it to the fullest.
To Reasonable Doubt.
To reaching my potential.
To having my cake and eating it too.
To growing older, hopefully wiser, but remaining forever young."
382,70,
383,25,"""This country's story is written with the blood of my people"" Lakota hip-hop artist Frank Waln (@frankwaln) performs for the Tribal Youth Congress. His music shares the story of life on a reservation and what it means to be Native American today."
384,33,"This morning, over 200 men of African descent gathered at South Shore Pre-K – 8 School to greet every child with enthusiastic “high fives” to school for National African-American Parent Involvement Day (NAAPID). The day is continuing with activities that will engage students and attendees to strengthen school-family-community partnerships to advance student success. #100BlackMenSeattle #SeattleHigh5 #forthekids #ourfuture #BHM"
385,51,#VOTReunion #VOT2015 @votministries
386,16,Bored. #iphone #edits
387,28,"Find freedom.
Find happiness."
388,45,"Oswald Goulding: my grandfather and key part of my #JanusView of the New Year.

As I look towards the new year, my future and what they hold, I realize that none of it is possible without those who have gone before me and left a foundation and legacy for me to build upon. As I grow older (and hopefully wiser), I value my time with him more and more, and cherish whatever he shares with me. And although his favorite saying is that he's ""trying to be as good as me,"" I strive to emulate him. Just as he fights for me in my corner, I fight for others.
I am, because he is/was."
389,22,Put a camera in their hand and see the world from their point of view...and end up with 750000 pictures 📷
390,46,When Ronald McDonald calls you names... #VOTStLouis #tbtuesday
391,23,#nonsense #upsidedown
392,5,Kim looks sooo Jamaican #vintage #oldschool
393,40,"At the @spaceneedle 2,400 miles away from home..."
394,16,Last one. @sircharis those pants started at the bottom... #brothers #siblingday #themknees
395,75,
396,22,Everyone takes wing pictures...but not everyone has these in the background. #grtenpsacademy #grandtetons
397,54,
398,87,
399,31,My #EarthDay looked a little like this
400,36,The sun dips behind the peaks... #seattle_community
401,39,And another one... #GRCA #GrandCanyon #vscoboss
402,18,Harbor road #vanishingpoint #naturalleaders
403,26,
404,6,#moccasins not in use during a #npsacademy13 sharing session
405,19,Last night of the trip in #eatoncentre #toronto
406,43,No no no no....😂😂😂😂 this is exactly what my pops looks like on his laptop #rp @b_m_jones
407,197,"People at home call me a ""mountain man"", say I talk to bison, or think I work for @nbcparksandrec 😂😂 but in all reality the #NationalParks have been the soil where I have been able to grow as a person, leader, and mentor. It was a summer in a canoe with teenagers in @ncascades (pictured) where I confirmed my life's purpose and began to take intentional steps towards it, and for that I'm eternally grateful."
408,9,#devilscreek #rosslake #ncwild #northcascades
409,19,No insecurity! Very true. The right perspective is everything. #rp from @the_veechi
410,20,
411,16,"Pineapple, strawberry, mango, papaya, banana...and Monday night football 🏈"
412,13,The #flowers out here in #washington are ridiculous
413,169,"All of life is about balance, about sweet spots in pendulum swings.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Sometimes that means focusing more on the stewardship of your vessel, yourself, even while leading, serving, or pouring out to others.
Sometimes that means conserving your energy.
Sometimes that means redrawing the lines of the way you interact with the world around you.
Sometimes that means allowing yourself space to simply BE. Not be a brother, a sister, a lover, a mother, a leader, a coworker, a friend, a brand, or an image of anything that is expected of you, but space to be reintroduced and reconnected to yourself, your wants, your needs, before stepping back into the world.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
So take a deep breath, swing life’s pendulum back from its extremes, and give yourself time to be."
414,5,Evening meeting on the dock #ncwild #rosslake #northcascades
415,109,"For me, exploring the outdoors isn't about scenic vistas and landscape photos, the latest gear or iconic destinations. While I value those things (and don't knock anyone who takes that approach), they serve as context, a frame for the connection and development of people, the environment in which a young boy like Malik finds validation, support, and a role model, an arena where he is free to move and explore in unbridled joy."
416,78,
