,number_of_likes,caption
287,39,#throwbackthursday sister shenanigans at @everybdyhateschris bday party 🎉 as you can tell we were busy taking #selfies in the bathroom while everyone else was #partying 😩🤦‍♂️🤳 @destiny_johne where were you at? I think @mrs_sannysaunders fell asleep on us lol smh
288,178,D.C was fun 🇺🇸 | Birthday kickoff | #fbf #flashbackfriday #dc
289,8,🙍😑😩😩 I need it gone!!
290,25,Thought I'd do a real #TBT to 2007 #young #risa #19 #spanishgirl #throwbackthursday #🙈 #imgettingold
291,26,This has to be one of my fav snaps lol 😂 baby groot had a flower 🌺 crown too haha #snapchat #groot #selfie #selfiegang
292,38,My ♥️. & who told her she could grow up?! 😩 #myforevergirl #mybaby #day1 #jaibaby #jai #preteen #prettygirls #curlyhair
293,15,#Denver #5280 #Nuggets
294,23,Oh hi down there 😌 🤣😆
295,58,"2018 was a blur, but believe me when I say I’m going into 2019 focused. Time to conquer new goals and achieve another abundant year. #live #life #lessons #learned Here’s to another great year 🥂🍾 #perspective Every year has bad days, it’s how you grow from them that matters 🖤"
296,29,Happy Mother’s Day to my mum ♥️ love me some her 💕 #mothersday #mommasgirl #mum #mumsday #mommy #risa #2018
297,41,Someone say #wcw ? Lol all my sisters fine 😜😜😍😍 #sisters #sistersister 👯👯👸🏻🤷🏻‍♀️💃🏻#womancrushwedensday
298,43,#dcnightlife #memories #ozio #DC
299,2,Week two of my masters complete grade still looking good!! Thank u Jesus
300,43,#fbf for the #curls ➰➿ ••• #curlyhair #naturalhair #loveyourcurls
301,61,"Reese’s, Reese’s... don’t be ridiculous #buttercup #softlikebuttercups #letthedrakecaptionsbegin #scorpion #birthdayaroundthecorner #july7 #itsacelebration #itsmymonth #icelebrateallmonth #july #baby #ratchetbirthdaysong"
302,15,👻Risamarie7 🐶
303,9,"My babies! Big sis, little sis ❤️"
304,36,Period.
305,20,#mondayvibes #todaywasagoodday #lotsaccomplished #productiveday #risa #selfie #happymonday
306,26,Happy 22nd to this guy! Hope this year is nothing but awesome for you. Love you to the moon & back! #bigsislilbro #thatsmybaby #littlebrother #brother #brotherandsister #twin #smile
307,87,Just realized I didn’t post any pics from my birthday 🤨 welp guess I better get to it. #takeitbacktuesday #birthday #littleblackdress #birthdaygirl #itsstilljuly #soshutup #itsstillmybirthday #icelebrateallmonth #80sbaby #risa #risadoyouloveme #inmyfeelings
308,3,🖤🎶🔁
309,19,City views 🏙 #lovemycity #denver #colorado #istolethispic #frommybabybrother @j__gurule 😘😆
310,155,®️isa ••• #july7 #7 #risa #selfiesunday
311,6,Happy birthday to this amazing little girl. I cannot believe it's been a year. My #madisongrace #iloveyou #babygirl #oneyear #may17
312,33,Denver Girl. #5280 #denver #milehighcity #mycity #repyourcity #lodo
313,14,young Risa! Innocent age 5! Lol I used to get everything with that smile 😏 #young #risa #tbt #5yearsold
314,55,♠️
315,15,#repost from @getbodiedby_j #ambition #monday #ambitionmondays #focused #newweek
316,18,Repost from @marvinsroom101 #daily #grind #phdstudent #phd #projectmanager #fulltimestudent #fulltimeemployee #plusteamfamilyfirst #andIworkout #sometimes #lol #teamnosleep #illsleepwhenimrich #ormaybetomorrow #whoknows #oneday #hustle
317,51,#TBT #oldtomenewtoyou #pineapplehead #risa #fridayeve #aka #thursday #hola #amigos #curlsup #duckface
318,16,Risa #winning #focused #intelligent #motivated #cute 😎💯💞💕
319,32,The past 2.5 days were awesome #greatkids #greatfriends #greattime #greatcompany #springbreak #estespark #estesparkcolorado #2017 #cabinlife #theirsmilessayitall #happy #fun #march
320,28,HAPPY BIRTHDAY 🎈 to YOU! Te amo June bug! ♥️ #mybrotherskeeper #mytwin #siblings #brother #sister #23
321,38,Take notes. Live life. #lowlife #privatelife #lowkey #winning #happy
322,7,Going through pics & found a ton of Jai in san diego
323,20,🌸🌼🌻🌷🌹🌺💫✨
324,8,How about this for #tbt ??!!! Haha I was ~15yrs old. 10thgrade 🙊😐😂😂
325,19,Happy birthday to the cutest and funniest four year old I know! God blessed me with Isaiah aka izzy Mack four years ago today and I am forever thankful! I take pride in the fact this little one calls me mommy. I love you honey bear! 😍😘. #birthday #son #four #july #july9 #coolkid
326,16,
327,18,Okay I obviously love this filter 🙄😫 going through pics and realized I have a snap chat filter addiction smh #theestruggle #firstworldproblems #thiscantbelife #flowerchild #stopbro #chill #dont 😂😩
328,32,#ocean #vibes #risa #florida #stpetebeach
329,38,Throwback to when the sun was shining & my hair was big ☀️➰➿🖤#tbt #curlspoppin #springwhereareyou
330,4,My baby graduates from kindergarten today! I am an emotional mess right now lol where does time go?! #mommasboy #myson #sonshine #babyboy #isaiah #izzymack
331,22,Bleh. 😑😴😴#sleep #insomnia #nights
332,36,#saturday #snäpchat #selfies ❓lol #sss #filter #snapsnap #risa #selfiesaturday
333,51,Today is my princess’s first school dance ♥️ #wheredoestimego #middleschool #6thgrade #babygirl #imgettingold
334,50,Girls trip day 2 #quickbreak #getaway #california #losangeles #girls #ladies #bb #selfie
335,27,🐯
336,20,My throwback Thursday is with my poppie! Just because it's his birthday month! I love this man and am so thankful he is apart of my life. Happy 80th Poppie! Party all month! You deserve it!
337,5,
338,5,🙌🙌 finished my 6th class with an A!! Praise God! #masters #business #ethicsclass #boring #professorfeedback
339,33,"Happy birthday to my Abuella. Man this day is always hard; she left way too soon. 6/16/46-6/17/01. This year is extra tough though because in 2001 Father’s Day was the day she passed, the day after her birthday. My life changed forever that day. 👸🏻 #Abuella #happybirthday #grandma #happy72ndbirthday #loveyou"
340,26,Y'all thought I was playing 💪🏽 since I've started this fitness journey I have lost a total of 28lbs. In the past month I've went down 5% body fat! In a month! Down 4 pant sizes. Sometimes I can't believe it. #loseweightnow #askmehow #fitchicks #girlsthatlift #healthylifestyle #gains #fit #weighttrain #goals #motivated #motivatedfitness @motivatedfitness5280
341,13,
342,28,Had to switch it up today and wear my glasses 👓 #dolcegabbana #risa #glasses #weekend #curls
343,14,#Word #onmymommaGee #✌🏼1️⃣Patience 2️⃣Attitude #character #howdoyoureact #reaction #response #life
344,39,Leg day was Monday and my legs are STILL sore smh and 2nd leg day is tomorrow... 😩 #legdayproblems #squat #quads #weighttraining
345,51,#tbt before I got my #devacut #risa #curls #girlswithcurls #lovemynatural #throwbackthursday #throw🔙
346,9,"I’ve always loved roses 🌹 not only for their undeniable beauty, but for the delicateness. Strong & beautiful, thorns ready to protect... yet so fragile. #roses #delicate #randomthoughts #risa #favoriteflower #rosegarden #broken"
347,51,My #WCW goes to my babies 💕💞 #babygirl & #babysister 🥰😍 #family #love #beauty #beautifulgirls #denver
348,73,Because a girls trip isn’t complete without a cute dress 🖤 #girlstrip #girlsnightout #california #risa
349,10,#Tulo ! Last night was so much fun (even though Jai and I had to leave early because she got sick) our seats were amazing! 🙏☝️🙌 #TroyTulowitzki #ColoradoRockies #AtlantaBraves Isaiah first baseball game!
350,69,Serving face since ‘88. #imhappy #ipromise #normalface #risa #happyfriday
351,31,"In a world where plastic surgery is becoming the norm, I’m just trying to remind myself I’m perfectly made. No mistakes; if I want something on MY body to change I need to WORK for it, not PAY for it. & if I can’t change it naturally, it’s not meant for me. #selflove #stopcomparing #fakevsreal #natural #realbodies #dailystruggle"
352,8,Great way to end my trip; Huntington Beach #2016 #PhD #residency 🌅🏖✈️🏔
353,10,Having fun with their cousin from Ohio :)
354,21,Period. #onlyoneme #risa #reminder #dontforget
355,31,This filter had me feeling like a Frozen princess lol #letitgo #letitgo #doyouwanttobuildasnowman #winterwonderland #snapfiles #snapchat #mondayselfie #dayafterchristmas #2016
356,5,
357,40,My auntie posted this & I couldn’t agree more. 3 things y’all will never know. #privatelife #imwinning #thatsallthatmatters #mindyourbusiness #securethebag #onlymyinnercircle
358,44,"Because terrible 2s has her getting on my last nerve lately, but Lord knows I love this kid. #babygirl #mygrace #madison #madisongrace #2yrolds #mybaby #love #familyfirst"
359,15,Curly headed flower child 🌺
360,20,Just because it's Monday & I felt like taking a selfie 😜✌🏽️
361,38,[Birthday] READY...Today I start my 29th chapter and I'm looking forward to writing every page. #chapter29 #ready #newyear #life #risa #july7th #bighead #birthdaygirl #lol
362,9,My baby X4 😍 love her so much!! My Madi Grace! #Madison #Grace #babygirl #igbaby #love #6months #biggirl
363,21,Thought this was an appropriate flash back Friday photo seeing how my grad party is tomorrow :) they were by my side when I finished my undergrad and are still by my side when I finished my masters. Love y'all @col_saunders_ @alocke_ybm @tsaunders23 @jsaunders06 #mastersdegree #friends #fbf
364,55,Baby girl ♥️ 👯‍♀️ #mybabysister #loveher #sisters #bestfriends #sistergoals #tbt #throwbackthursday
365,26,On my momma Ghee. #refocus #minorsetback #backtothegrind
366,23,Happy Monday folks #mondaymotivation #inspire #begreat #neverlose
367,39,#Saturday when my #curls were poppin #today the rain ☔️ has my curls floppin #lol #thestruggleisreal #rain #curlyhead #humidity #ijustwantgoodhairdayseveryday #isthattoomuchtoask #curlygirl #lovemynatural #butnotwhenitsfloppin 😆
368,42,#triplets lol #siblings #brotherandsister #smile #lisaskids #family #squad #crew #amigos #3 #tres #tresamigos #happybirthday #party #22
369,37,I’ve cried multiple times today. It doesn’t get easier; I actually think as I get older it gets harder. I miss you like crazy Abuella. I miss your rose garden. I miss your strawberry garden. I miss your hugs. I miss you. Happy Birthday. #18yrswithoutyou ||6/16/46-6/17/01 #myangel
370,35,Throw 🔙 to when brat mode was in full effect 😤😒🙄😑 #tbt #thursday #risa #brat #igetwhatiwant #sometimes #haha
371,50,"#tbt | Haven’t had much time to post pictures & videos from my girls trip this past weekend, but it was lit 🔥 everything I hoped for with some awesome ladies ♥️ ready to book next girls trip #risa #travel #losangeles #girlstrip #yacht #livelife #afewdaysago"
372,7,Sister love ❤️✊🏼👯👯
373,24,#tbt to #2007 when my head must've been heavy and I needed to support it with this awkward pose lol 😂 #smh #ivebeentakingselfies #obviously #tenyears #aintnothingchanged #curlyhair #youngrisa #bighead
374,50,My baby. ♥️ 👯‍♀️ #babysister #love #loveher #sistersister #twins #sisterlove
375,6,"Bad excuse, but hey this is funny!! Lol #repost 😜"
376,40,California Love 🖤
377,53,I’ve officially been 30 for a month 😝 #7/7 figured I’d finally post a pic of me from my bday party 🎊 📸 @jennisalyce #risa #birthdaygirl #flashback #oldtomenewtoyou
378,40,Saturday Puppy 🐶 #stationhairstudio #devacurl #devacut #risa #curlyhair #curlgirl #newhaircut
379,20,Ready to be on a plane again lol #ineedavacation #onceamonth #please #prettyplease lol 😂 🙄😑
380,34,& you know my life is crazy when I don’t make it to the gym and my room looks like this 😆🙈. I haven’t been in the gym in over a month 😨
381,58,How does it go? Oh yeah... “Today I got time Cuzzz”. 😝#risa #selfie #friday #time #sunlight #poppin
382,31,Work shenanigans #itfeltlikefriday #itsonlythursday #work #career #bored #bathroomselfie #2degreeshawty #almost3 #👩🏻‍🎓🎓 #life #focusRisa
