,number_of_likes,caption
270,361,Blessing on blessings. Take a second and realize that you're still breathing and have a chance to better yourself and someone else that may cross your path!
271,74,2nd side view from top of Eiffel Tower!
272,30,Heading to Duhok #beautiful
273,251,Flashback to views in Europe🤩Luxembourg was one of my favorite places for sure! 🇱🇺 #basketball #views #europe #travel #traveling #world #ballislife #fbf #blessed #memories #swipe➡️
274,102,These birds thought I was Mike Tyson when I was in Paris #IWasScaredThough
275,420,"When It’s pay day and you feel rich but then them automatic withdrawals hit 😂
👈👈Slide 👉👉
#basketball #coach"
276,"1,136","“Use your blessing, your gift from God and move mountains...” .
.
.
#fit #fitness #motivation #friday #ball #basketball #train #training #fitfam #hoops #ballislife #followme #dedication #hardwork #blessings #skills #work #workout #instagood"
277,393,Nothing but love for my big bro #blessings #family #Mason
278,553,Throw back to a good weekend with family! @jmasonbaby 😏
279,99,The city around the castle. Looking out from inside 😳👀
280,129,Been all around the world. Time flies #goodtimes 🌍
281,410,Before my Father passed away he would tell me that I come from a strong bloodline and had a powerful last name. He told me I wasn't normal and that he knew I was special. He told me that I could do all things through Christ who gives me strength and that I should be great in anything I ever do. Everyday I wake up and tell my daughter the same thing so she knows her worth and she knows never to settle for less. I promise you she will be next in line to do great things.. ❤️
282,577,There’s levels to this.... ❌
283,87,Venice beach 🌊☀️ #views #summer16🌴
284,179,"""Only he without sin can tell me if my means justify my ends."" 🏀💯"
285,681,"When I say I'm blessed, you know what I mean 😍"
286,58,Me and my guy Stommes talking about our plan of attack #tbt 🇩🇪
287,424,Keep that same energy....🔋
288,402,"Sometimes I sit back, smile and think about how blessed I am. God continues to bless me each and everyday! 😊
#jamaica #vacation #blessed #blessings #travel #sun #sunshine #instapic #photo #tan #montegobay #thankful"
289,70,🏤⛪🏠🏰🏯 #beautiful
290,89,Squad 🏀🏀🏀 #Luxembourg
291,66,"The whip for the season. Black in, black out #Volkswagen #sponsor"
292,959,"Flashback to grind season with the young bull @kellyoubrejr. Planted the seed, watched it grow. Now grab your fork it’s time to eat bro 💯🏀
#train
#training
#basketball"
293,998,"Man we were acting a fool in the Dish Lab today! Flight school was in session 🔥🏀 Swipe====>➡️🚀
#levelup
#dunk
#flight
#video"
294,53,Welcome to the block party #tbt #defense
295,62,I know @jaydiggs5 remembers playoffs our rookie year in Germany. Didn't go well but he got his championship this year and hopefully it's my turn #FinalFour #Luxembourg
296,56,Good day #LuxembourgCity
297,332,"Always appreciate my guy @seemikedunn coming to film with us in the Dish Lab! One of the best at what he does 💯🏀
#coach #fitness #fitfam #basketball #train #training #coaching #film #friday #content #knowledge #workout"
298,243,Dr. Dish basketball clinic in Maple Grove was a success today! Thanks to all the kids who showed up and thanks to all the staff who helped as well!! 🏀🏀🏀🔥🔥
299,473,"Man I tell you I’m just more and more thankful everyday. God is good and I’m so very blessed. Shout out to the photographer at @nickbartlett12 and @thebrittanybartlett wedding 🙌

#mrclean #smile #wedding #blessed #picoftheday #happy #lifeisgood #blessings #instagood #instapic"
300,285,Throwback to being part of something legendary...🏀🏆
301,41,Signed a contract to play in Romania. Can't wait to play in this city and for these fans!
302,78,Practice flow. Time to get better 🏀🏀🏀💯💯
303,84,Christmas season is almost upon us. They got the mall looking good! 🎅🎄🎁
304,288,"Basketball was simply a platform which helped me get to where I wanted to go. It was never the end game. If it is for you then you’ll have a rude awakening very soon...
•
•
#truth #basketball #notlife #hoops #tuesday #instapic #overseas #journey #process #train #coach #workout #levels #wisdom"
305,22,When I used to explore castles... #Europe #TBT 🏰
306,99,Hotel view from the suite. Not bad #cosmopolitan #LasVegas
307,62,Had fun eating here last night. Super cool that all the stars from the show came in to film while we were eating and getting drinks! #SUR #westhollywood #NightLife #goodtimes
308,307,This is with anything in life. One quote I've lived my life by! 💯💯
309,121,Me and my nephew at his last basketball practice #DoWork #FutureStar 🏀
310,72,Just found this and it made me think about the good memories from my rookie year! #germany 🏀
311,297,With the funniest human on earth 😂@famouslos32
312,215,Beautiful day and beautiful views with @emmaanorlander 😊
313,42,Getting some coffee then heading out on the boat to see some 🐬🐬 #catalinaisland #summer16 #view ☀️🌴
314,67,"My family! Glad my sisters, nieces and nephews came to visit us!! #bigfamily #blessed #love"
315,250,"Greatness requires patience, time, and dedication. The journey is hard, but the results are beautiful. I appreciate @cameron_vaughn01 putting in work at the DishLab with me today 🏀💯"
316,499,"Head down~in my own lane... Dreams are becoming reality these days 💯
.
.
.
#blessings #blessed #weekend #selfie #weekend #saturday #me #nike #life #journey #change #flex"
317,275,Appreciate my buddy @cooperashannon_23 putting in work with me in the DishLab. Hard work 🏀💯🙌
318,73,Cousin @n_mase surprised us coming home! Love this dude #Family
319,283,"‼️VIEWS ‼️ So blessed to create new memories everywhere I go and do what I love in the process💯
•
•
•
#chicago #river #blessed #instapic #instagood #friday #weekend #vibes #fbf #beautiful #summer #travel"
320,48,Next to the Musee du Louvre🇫🇷
321,480,"Having a dunk contest with myself and I lost 🤔 First two are makes and second two are sexy misses if that makes any sense 🤷🏽‍♂️ SWIPE👈👈👈👈
•
•
#dunk #slammed #basketball #ball #hoops #instapic #instagood #video #hops #flight #fitness #training 🏀"
322,134,7am morning kick 🙌 Happy Friday 😆
323,49,The things people will do for a buck 😂😂😂 #Frankfurt 🇩🇪
324,62,I appreciate my guy for hosting me and my guys this last week. San Diego take over☑️ #goodtimes #epic
325,309,I appreciate professional player Yanhao Zhao flying in from China to put in work with me at the Dish Lab today! Young man will be in the NBA very soon 💯🏀🔥
326,249,Appreciate my guys coming to the Dish Lab to put in work! Two high quality individuals 💯
327,465,Few years back at NBA summer league in Las Vegas. Great working out with Chauncey Billups at Impact!
328,816,
329,97,Front view from the top of the Eiffel Tower!!
330,283,"Had a blast playing with this group in the PBC influencer and celebrity game last night! Appreciate everyone coming out to support a great cause! 🙌🏀
•
•
#basketball #hoops #celebrity #influencer #instagood #dunks #cali #weekend #instapic #coach #trainer #workout #charity #goodtimes #ballislife"
331,245,Was a pleasure working with Pixel Farms this past weekend! Good stuff on the way 🔥🎞🎥🏀
332,95,Weekend vibes.. I got my cool guy look going on 😑 #NickTookTheFlick
333,476,"Just stay focused and keep your eye on the ultimate goal. Don’t let distractions deter you from greatness. Become Legendary 💯 🔴⚪️⚫️
#focus
#dedication
#journey"
334,242,Beautiful 😊😊😊
335,161,She's ready to enjoy the sun today but not happy about any pictures lol ☀️ #AutumnGrace
336,490,"Tbt to me and my guy @fmason0 putting in work at the Dish Lab! Iron sharpens iron💯🏀💪🏽
•
•
•
#train #training #coach #basketball #nba #skills #drills #workout #hardwork #dedication #motivation #fitfam #instapic"
337,301,"In anything you do, become legendary...💯"
338,258,She knows I always got her! Love my little princess ❤️
339,59,Flash back to DC. Can't wait to get back #FBF #dc2nyc
340,57,Last day of workouts with T-Wolves. Been a great 3 weeks. Gotta wait and see where and what happens next #blessed
341,204,My Princess 😍
342,21,Good team win tonight. 4 straight #CSUsibiu #romania
343,656,"ENJOYING LIFE..... ☀️🌴🙌
•
•
#jamaica #negril #rickscafe #views #vaca #vacation #travel #instagood #instapic #blessed #smile #blessings"
344,62,My man Killa Cam came home and plugged your boy with some gear! #nbadleague #Bayhawks 🏀
345,870,"Had a blast filming with @jlawbball today. This guy is the real deal! 🏀🎥
@drdishbball ••
••
••
BE BETTER EVERYDAY 💯"
346,37,Beautiful view!
347,109,Power snorkeling earlier! So much fun! 🐠🐟🐡🐳
348,51,New York 🎥Love coming to this city! #BrightLights #goodtimes
349,93,I've been everywhere around the world but my trip to Chicago with my guys was one of the best yet #tbt #memories
350,46,Beautiful Art #MIA
351,629,Man this weather in Minnesota❄️got me thinking its time to get some place warm quick!! 🌴☀️🌎 #travel #spain #views #warmth #vacation #sun #sunny #heat #vaca #chillin #vibes #photo #instagood #instapic
352,60,Was a successful trip with the guys! Memories for a lifetime! #SpoonerWisc #GuysTrip #BassKings
353,38,Taste good everywhere #worldwide #pepsi
354,448,"Monday motivation! Maximize your time and put in the effort to achieve your goals. You have one life to live so make it your best 💯
•
•
•
#mondaymotivation #monday #fitness #fit #fitfam #work #workout #coach #trainer #ball #ballislife #basketball #skills #workhard #motivation #dedication #success"
355,105,Great to see my old high school coach! One of the first people that believed in me #cooperhawks #2006 #CoachPauly
356,107,Love Lock Bridge ❤️❤️🔐🇫🇷
357,78,He told me life is about transitions and how we handle them. The way you deal with them will determine your future... #changeisgood #positivity
358,78,I'm just taking it all in. Great team win yesterday! #ABContern #Playoffs
359,48,Double weekend starting tonight! Need these wins! #PlayoffPush #Top4 #ABContern 🏀
360,73,Navy Pier 💦#Chicago #views #windycity
361,546,"Flight season is in full affect! We just having fun and living life 🏀🚀SWIPE👉👉
💥
💥
💥
#dunk #basketball #ball #ballislife #hoops #training #train #flight #takeoff #monday #fitness #fit #fitfam #dishlab #hardwork #nba
@drdishbball @dumbamazing @nba"
362,43,Goodtimes with @n_mase in New York! #TBT #Family
363,73,My mom would kill me if she saw this lol 🔫🔫 #bang
364,252,The fellas ✊Stay fresh..
365,420,"Had a blast with the homie @djsackmann yesterday. We got some 🔥🔥 coming out here soon! Stay tuned..... 💯💯
•
•
•
#training #train #trainer #nba #skills #basketball #ball #hoops #coach #ballislife #hardwork #dedication #fitness #fit #grind #fitfam"
366,39,Happy birthday to our team captain @davetorres9 #oldbutstillyoung #30
367,774,"Imma do this til I’m 40......
🏀💯🚀🚀🚀🏀
•
•
#bounce #dunk #basketball #hoops #flight #nba #video #training #train #fitness #fitfam #tbt #workout #motivation"
368,439,"‼️Time for takeoff‼️ Throwback to Mohawks and midnight madness. You know it’s showtime 😏
•
•
#tbt #throwbackthursday #basketball #dunk #skills #college #work #ncaa #ballislife #windmill #instagood #levels"
369,282,The look you have when it's Thursday but the weekend is within reach 🙌
370,61,"This group, plus a few more, gave me everything they had for 6 weeks straight. I'm blessed to have the opportunity to train great kids! #futurestars #hardwork #dedication #train #basketball"
371,73,They voted we would finish 2nd to last. They were wrong. #Playoffs #ABContern #Family #NextGoal 👊🏀🏆
372,854,"Me and my baby boy! Love him to death 💙 ~Brayden William Mason~
•
•
•
#blessed #family #hooper #instagood #instapic #nba #son #father #mini #baller #wednesday #love #happy"
373,234,Happy Mother's Day to my Momma. She's the ultimate role model and the strongest person I know. Thank you mom for taking the time to show me what it takes to be a leader and allowing me as a kid to pursue my dreams. I couldn't have asked for a better Mom and I love you so so very much! ❤️😍❤️
374,62,Successful night one #TimesSquare #NYC
375,359,"‼️Great article in @slamonline on @drdishbball and what we’re doing over here! So blessed to be involved in this revolution‼️🏀🏀🔥🔥🙌
•
•
#basketball #slam #magazine #train #training #workout #work #fitness #fitfam #coach #views #dedication #motivation #hardwork #technology"
376,552,Every situation and every opportunity is a chance to show people who you are. Have fun in everything you do and let your light shine through 😊#motivation #excited #blessed
377,287,The most satisfying feeling in the world is knowing you’ve given everything you have each and everyday. My goal is to be the best version of myself in everything I do! 💯
378,88,Bob Hurley 50th Anniversary Gala! It's a honor to be attending this event here in New Jersey! #greatcoach #DrDishBasketball #sponsor #VIP
379,316,Appreciate these guys coming in to the Dish Lab to do some filming. Especially the pros who just got back from overseas 💯🏀🔥
380,27,
381,106,Always enjoyed going to battle with the guys to my right and left #FlashBackFriday #MSU #Legends
382,59,Throw back to looking at this view! #Spain 🌴🐠☀️
383,33,We win as a team and we lose as a team. But either way we stick together #ABContern #Playoffs
384,399,
385,244,☀️RELAXATION😎
386,54,Got our Pre Season Jerseys and warm ups. 14 Pre Season games this year! #letsgo #getbetter
387,287,"Extremely blessed to share my knowledge of the game to people and players all around the 🌏 SWIPE👉👉👉👉
.
.
.
#basketball #interviews #china #knowledge #blessed #training #coach #fitness #ball
@drdishbball"
388,331,Always appreciate my guys! 💯
389,453,Love my brother! Had a blast this weekend! #family #mason
390,630,"Had a blast in Mexico visiting Cancun and Cenote natural park last week!
☀️🌴✈️
#Cancun #sun #sunshine #travel #cenote #zipline #cavedive #atv #adventure #mexico #vacay"
391,43,Miss my fans in Germany! They were the best #blessed
392,188,Monday memories🏀One of the many on the body count list 😅
393,32,A few days ago... I hate flying but my job requires it ✈🏀
394,631,"So much love for this one ❤️ She’s growing up fast on me but it’s amazing to see!
#love #daddy #daughter #mason #blessings #blessed #family #happy"
395,62,San Diego! Weather is beautiful ☀️
396,113,Throwback to 2012 when I digging graves and collecting bodies. Unfortunately they didn't read the scouting report 💀#NoMercy #BodyCount #Graveyard #germany #basketball #dunk
397,311,Appreciate these guys giving me a tour of the facilities at University of North Carolina Tar Heels! Absolutely amazing!
398,32,🎥🎥™
399,35,Making moves ✈✈
400,255,My two girls ❤️❤️
401,81,Such a nice view from my apartment window #blessed #europe
402,77,Throw back to my castle hoppin days! #Beautiful #Luxembourg
403,77,Underbelly eaten good my my guys. #GoodFood #Goodpeople #Diego
404,345,"I can’t believe my young bull will be 1️⃣ next week! Brayden William Mason you come from a unique, rare and strong bloodline. Please stay humble, be grateful, and that will lead to amazing things my son. Daddy has your back no matter what! 🙏🏽💙
#myboy #mason #bloodline #babyboy #baby #mixed #blessed #love #myheart #minime #blessings #father #son #birthdaypost #smile"
405,726,"Bang Bang 💥💥 💥💥💥💥
•
•
•
#spacejam #flight #dunk #basketball #hoops #ball #ballislife #train #trainer #coach #nba #europe #germany #fitness #fit #skills #baller"
406,72,Yesterday's game! Got the win! 🏀🏀🏀#ABContern
407,579,"Happy birthday to my older brother @jmasonbaby! We been through it all and back. Love you man and I wish nothing but the best for you and your family. I’m proud to call you my brother 💯
#family
#mason
#blood"
408,519,"Really just trying to enjoy life everyday. Take time to smile and enjoy what you’ve accomplished and look forward to what you’ll do next! •
•
•
#travel #traveling #smiles #blessed #fit #fitfam #work #workout #tbt #followme #throwback #thursday #blessings #rooftop #summer #shine #world"
409,34,No one knew how to say my name but they loved me #tbt #germany
410,78,Good workout today with the fellas #Timberwolves #MayoClinic 🏀
411,160,Had a chance to talk business with former NBA point guard Dan Dickau this morning. Great guy!
412,219,Not bad at all 😆☀️🌴💦
413,128,Merry Christmas to me! 2nd time I received Eurobasket player of the week this year! So blessed to have great teammates and be on a great team #ABContern 🏀🏀
