,number_of_likes,caption
275,46,Fantasy football league. Chapter 9. We oucheeeaaa!! #NOLA #draftday #💡 #beastleaugeever #turnup #imalwaysonmyphone #bourbon #fantasyfootball #neworleans
276,24,If you ask me I'm ready.
277,133,"Haven't seen my queen in 8 months, but I miss her always. Can't wait to see you soon. #MOM #loveofmylife #newyorkcity #lit #iloveyou #nyc #timesquare"
278,52,Getting my yoga on at Barton Springs!!! #austinsummerfun #summeratthesprings #suchfun #atxsummer
279,27,"My lunch, courtesy of my dinner that I cooked last night. #leftovers #lunch #healthyliving #healthy #foodie #richardsfitfoods"
280,62,"Finished my first half marathon today. No training, just accepted a challenge and finished in 2:03.00. Checked this off the bucket list. I feel so alive!!! Thank you @oatmegabar and @livesoda #halfmarathon #finished #imnotarunner #gonnafeelthistomorrow #shinerbeerrun #itwaslitfam #turnup #shiner"
281,1,"Reminiscing on 23, excited for 24"
282,217,"Thank you @rei for the amazing opportunity that I’ll never forget.
.
The crew- I met some amazing people this week who are all incredible humans in their own way.
@hownottotravellikeabasicbitch my ride or die BFF who came along and really made the entire group come together with her intellect and dialogue this week. You know I love you times a milli. @samortizphoto for her bubbly personality, your “Connecticut” laugh, your infectious sense of humor, and also just being a badass. @summerrofgeorge a sweetheart who took a little while to come out of her shell, but when she did she made everyone laugh with her wit and puns. Thanks for all the candids this week. . @goulding_jr the roomie, the other Jamaican, and the guy responsible for some of these bad ass shots for the gram, and a badass in his own right. You are a rockstar and made it easy to not be my usual OCD self this week. @loveyerland wicked videographer and even better person. Definitely made a friend in you. @jamesharnoisphoto mr. “gotta get the angles” himself, going above and beyond to make us all look fantastic all week. Thank you James and Corey for participating in the conversations about inclusivity and diversity. You guys rock. @clenderman You my friend are a rockstar and thank you for being the visionary behind this experience, for being a champion for inclusivity in your company, and for your crazy innuendos that I pick up on right away. You are awesome. .
.
Our guides- @nrduris you are incredible. Thank you for your knowledge on Iceland and for sharing so many amazing experiences with us. Thank you for keeping us safe and making us get the best experience everyday and ensuring that we always made it to where we needed to be in a timely fashion. @orri_sigurjons Thank you for the amazing day on the glacier. Time of my life. @kiddibje thank you for being the Best guide, host, storyteller, and all around human. Thank you for the lectures on the History of Iceland, the “ohh la la’s” to make us laugh 100 times a day. Thank you for keeping us fed. Thank you for making this trip the best experience that we’ve all ever had. You’re an amazing host and an amazing person. So grateful."
283,69,Album soon come. #twinningtuesday #flanelszn #oldfashioned #lit #tistheseason #Houston #Cottonwood
284,7,Mom and I used to butcher this song every summer in Jamaica #memories
285,25,Before I know what America was. #nostalgia #jamaica #tbt #throwbackthursday
286,27,"Acting like I don't have to wake up at 5AM and work. Dinner at Jakes's in Uptown, Dallas. #dosequis #jakes #uptown #dallas #worktrip"
287,86,Neither can live without me. #bffs #austin #sundayfunday #itslit #sandwich
288,50,"Oh you know, just hanging out sideways! Swag me out! #strength #fitness #fit #humanflag #stripperpole #chillin #sittinsideways"
289,14,Thought this was a pretty cool pic. #dallas
290,34,Big cheesin and Swagged out coming back to the U.S. from Jamaica after the summer. I don't know how my parents thought of these outfits. I was a problem though. #fresh #planeattire #fashion #imatiger #swag #throwbackthursday #tbt #oldschool
291,32,"When you hair looks like carpet, but still manages to be second to none. I'm gonna catch heat from my friends for this one. 😂😂 #friyay #flexFriday #carpethair #stillcutetho #😂 #itwaslitfam #turnup"
292,29,Blinking contest with lucky. I won. 😁😁
293,13,It's that time of year. I'm looking for three championships this year. Fantasy Gods be with me. Amen. #fantasyfootball #draft #nfl #football #mostwonderfultimeoftheyear #champion
294,49,#moreweekendsinla #lamarathon2016 #lit #grafitti #worktrip #ready
295,53,The proposal on their four year anniversary. Can't wait for the wedding. #shesaidyes #engagement #surprised #love
296,26,Someone missed me. She loves when I go visit. 😁#huskie #love #dog #lazy
297,3,Maybe it's my lucky day 😂
298,31,"Don't know the release date of this song, but it's coming. I promise. And, I can't wait for you all the hear to finished version. I'm just so ready to share my hard work with everyone. That is all I care about at the moment. #newmusic #mysong #ivechanged #passion #singer #songwriter #upcomingsingle"
299,24,My work bffs at our company Christmas Party!! #RattleInn #companychristmasparty #lit #amplify
300,1,Scumbag truck drivers had me boxed in for 5 minutes 😒
301,26,"Real shit though, I only have seven abs. Fuck it, I'm embracing this shit. 😂😂 #abs #fitness #fit #seven #muscles #pack #seven"
302,93,"First Single. Dropping digitally everywhere, March 1st. I had the time of my life writing and producing this upcoming album and it’s about to be LIT, LIT! Thank you, @jlpyne1906 for working with me and helping me bring another project to life. 2019, we’re READY, READY! .
.
.
#firstsingle #newalbum #runitback #March1st #staywoke #applemusic #spotify #tidal #googleplay #lovesongsfornoone #richardrobinsonmusic"
303,13,What happens when you miss our live draft. You get dressed up like a woman. #picnpost #dress #humiliated #skype
304,33,My boy and I. #sundayfunday #stpatricksday #atx #faded
305,8,MC Hammer and I. #sxsw #SOBs #badge #atx #sxsw12
306,21,Always in beast mode with the fitness! Calve and leg muscles are getting there! This is why I'm able to dunk on people! 😁 #fitfam #boxjumps #fitness #calves #legs #hiit #fitbody
307,142,"Too school for cool
.
.
.
#home #art #edit"
308,14,Highest score today of the bunch! I was unstoppable for my first time at top golf. #topgolf #highscore #beastmode
309,5,My dinner tonight. Dish of Jamaica
310,51,Throwback to freshman year in High School when I first discovered this greatness and had them delivered to class every morning. #broncoburritos #bronco #galveston #famous #burrito #youtherealmvp
311,109,"Extra and basic at the same time, but living anyway. Dinner with Views and I felt pretty. .
.
.
#bocadelrioveracruz #veracruz #lit #views #beach #mexico #living #extra"
312,14,#throwbackthursday freshman year of college 2005 (skinny and lean) 😂
313,67,Because the Giants play tomorrow and I have friends over to take pictures of me 😂. #lit #freezing #Atx #Giants #likeachristmastree
314,4,I'll never stop writing....
315,63,"Today was lit. Avery won, but on a technicality and I missed the championship. We live! Now let’s party! @shaunte_m pre-bachelor party!!! .
.
.
#atx #urbanaxes #axethrowing #lit #goons #onlyblackpeoplethere"
316,140,"Lake days are the best days. . .
.
#lake #laketravis #lit #mdw #memorialdayweekend #atx #tylerbeingtyler #goprophotography #notevensummeryet"
317,33,"Well worth the 2.5 miles uphill, both ways! Wallace Falls was majestic and beautiful. Thank you @gatoenmispants for the recommendation!!! #lit #hiking #waterfall #PNW #gopro"
318,2,#brunch #nyc #yum
319,24,Almost too swagged out! #sxsw14 #faderfortconverse #rainorshine #swag #ponchos #goodtimes
320,30,My dad in his mid 20's and me at 26. We are the same people. #father #pops #twins #thenandnow #likefatherlikeson
321,1,Making love in the club. They couldn't wait to go home lol
322,28,"Long day of work ahead, but first...a selfie with the Willis Tower. #chicago #itwaslitfam #selfie #willistower #worktrip #roadwarrior #cantstopwontstop #💡"
323,126,"New York, New York.
.
.
.
#topoftherock #nyc #slimcinema #lit #models #litty"
324,43,"Got to meet this guy, somo!!! From singer to singer, I love this dude's music. #respect #somo #r&b ##singer #haven #music #sxsw2014 #sxsw #atx #austin #musicfestival #sundayfunday"
325,19,Lunch on the road! #sotos #houston #delicious #ilovefood #worklife cc: @katalac1989
326,87,"My album dropped. Itunes. Everywhere digitally! Lit! .
.
.
#newalbum #newmusic #richsrdrobinsonmusic #r&b #lit"
327,29,My Lil bro @iitsjustinnfool and I chillin. Swag us out!
328,15,Woke up to this guy this morning. Winston!! 😁 #rhodesianridgeback #dog #chillin #lazy
329,73,This is the literally the coolest thing ever. Blew my mind. #lefttwix #twixsweeps #sxsw #atx #lit
330,11,Don't know why this excited me but it does. 😄 #mountainlion #apple #macbook #osx
331,28,He's 18 and I can finally take him places with me ha ha. My little (big) bro!! #nyc #summersolstice #brotherlylove
332,4,Winston the Rhodesian Ridgeback!!
333,66,"Wanted to document my progress for this year! Lost 8 lbs from the last two weeks from not keeping up my diet, but I don't mind it. 165 lbs. here. #fitness #goals #fit #abs #dedication #lean #hardwork"
334,178,"New year, same we. When the bff is a swagger jacker and shows up wearing the same thing. 🙄
.
.
.
.
#sundayfunday #bff #stylin #gq #swaggerjacker #lit #shesingle"
335,33,When you have really good looking parents. I love and miss you two. #love #mom #dad #jamaicans #thisiswhereigetitfrom #😁
336,74,"Zilker with the boys
.
.
.
#zilker #saturdaze #lit #fitnessoflife #everydaywelit"
337,178,"Saw this truck flip over on the highway in Georgia. I thank god for giving me the strength, the courage, and the clear mind to help pull two people from this burning truck. I've never been so scared in my life, but I'm glad that I, as well as a couple of others, were in the right place at the right time ti help save two people's lives. #blessings #accident #georgia"
338,14,The crew!!!! Paddle boarding adventures!!
339,87,Us performing before he proposed. #shesaidyes #beautifulnight #proposal #engagement #love #liveband #canttakemyeyesoffyou #laurynhill #cover #music #band #piano #bass #drums
340,47,Still surreal all these years later. First time actually visiting the memorial and its beautiful. #worldtradecenter #worldtradecentermemorial #NYC
341,49,"I never wear hats, but I did today! #fitted #baseball #washingtonnationals #beard #selfie"
342,63,Pretty sweet view to wake up to today. #chitown #chicago #views #lit #chicagoriver
343,146,"The Baes.
.
.
.
#sxsw2019 #sxsw #mychristmas #lit #faderfortsxsw #fader #faderfort #atx #threemuch"
344,159,"I said I wouldn't take this picture with anyone but you. I love you all the time, so much, everyday, forever and ever. #MOM #iloveyousomuch #ATX #surprisevisit #lit"
345,39,The graduate!! Little brother made it! College next! #graduation #newyork #family #graduate #collegebound
346,55,Dinner. #porkchops #macncheese #kalesalad #delicious
347,47,Usain Bolt. #halloween
348,5,She loves me :)
349,17,Haven't seen a rainbow in a while! Look at God! #rainbow #nature #godswork
350,20,The @oatmegabar team 2014. I love my job. #oatmega
351,54,Favorite pic of the night so far! #xoshameless #sxsw2014 #swag #turnup #neverfeltsosexy #bestweekoftheyear #gq
352,30,Today was leg day and it was glorious. #flexfriday #gymselfie #fitness #committment #fitbody #celfie
353,24,"@bbuurrrr is trying to tell me my shirt is too small. Not my fault my arms are extra long and in also HUGE lol! Just kidding, it's laundry day. 😂😂 #swole #muslces #myshirtaintsmallimjusthuge #laundryday"
354,28,Late night lyrics for the last three hours. I think I finally have something good and can finally go to sleep. #ilovemusic #songwriter #singer #writing #latenightgrind #insongniac
355,41,The Rucker. #legendaryplayground #harlem #ruckerpark #basketball #nyc #harlemworld
356,77,Wurstfest with this little babe! #wurstfest #newbraunfels #lit #saturdayfunday #turnup #itwaslitfam
357,35,Probably my second favorite pic today. Drunk off life and mother nature's beauty! #weinmainemayne #nature #acadia #independenceday #bestpicofalltimealltime #hiking
358,1,Life long friends
359,23,Ten miles today! I'm so dead. 😖 Personal best though. #run #running #nikerun #freeruns #trail #townlake #fitness #fit
360,19,Started reading this yesterday and I couldn't put it down. Hilariously funny and accurate. @azizansari dropping gems in this one! #preach #modernromance #accurate #worththe28dollars #goodreads #airportfinds
361,174,"Yesterday was awesome. Family and my cousin @laurenashley0204 wedding. Congratulations on your big day!!! .
.
.
#fam #weddingszn #lit #love #happy #dad #danceparty"
362,44,Mom and I. #tbt
363,61,"Adulting at Art shows with @soununtek. Photo cred. @chewbaccraphan She got all the angles!
.
.
.
#lit #art #thedollshow #thinkspace #vans #LA #cali #artgallery"
364,43,"Original song that I wrote. Not final vocals, but still sounds good. #15secondcover #singersongwriter #musicislife #songwriter #singer #music #newsong #original #goodbye"
365,72,"Jamaica vs U.S.A. Gold Cup! Can't lose. 😂
.
.
.
#goldcup2017 #Jamaica #USA #Cantlose #winwin"
366,14,Miss these two like crazy. Mom and my little bro! He has a mustache now. Where has the time gone? Ha! #love
367,4,Too much swag!!!
368,26,Back in ATL with my boo boo being silly. #atl #sister #siblings #atlanta #crazykids
369,62,"I feel like I never promote my music, BUT here goes. Here's my old album ""my obsession with love""...you can stream it on #spotify #itunes #pandora #rhapsody #iheartradio basically wherever online. Download on iTunes. Currently working on a follow up album ""careless""...so yep! Enjoy. #myobsessionwithlove and yes, you can also have your very own ""Richard Robinson Radio"" on iTunes 😁"
370,58,Looking like a tourist. #topoftherock #ivebeenupsincesixandwenttobedatfour #nyc #love
371,24,"Haven't released a full album in 5 years, but my OCD, the perfectionist in me, time, patience, heartbreak, love, impatience, let downs, doubt, passion, will, procrastination, my huge heart, and most importantly, God and his blessings has allowed me to Finally have a list of songs (nearly completed) to share with everyone. I spent countless sleepless nights working on my craft over the years, and writing some of the most amazing songs, practicing music, and I think I've created something of a masterpiece. My masterpiece anyway. I'm not in it for fame, fortune, or recognition...I did all of this for me and whoever else can relate. I can't wait to give final product to you all. Thank you @jlpyne1906 for working with me on something incredible. #soon #tracklisting #headoncollision #richardrobinsonmusic"
372,40,Oh my Jesus! 😍😍😍 I really only like to travel for the foods!! #lobsterroll #lifemade #thamesstreetoysterhouse #baltimore #turnup
373,38,"I bless this place at least 5 times a week! I don't know how I find the time, but I do it. #allday #fitnessislife #24hourfitness #kiltit"
374,24,Writing at work. 🎶🎵🎶🎵🎶
375,32,"Getting my Beethoven/Mozart because I'm bored and I get creative when I'm bored. If I ever write a symphony or any musical piece, I'm sure it would go something like this!! #music #piano #original #simplebutelegant #symphony #new #original #elegant #itaughtmyselfpiano"
376,97,
377,18,Lunch break cause I'm bout it. 😁 #chipotle #dosxx
378,54,Hands down my favorite picture of us. My sweetie!! 😍
379,71,Go Pro selfie. #hiking #sorta #beautifulaustin #atx #360bridge #soberfun #gopro
380,48,Abs separating...ow! @therealmiamazin #bodymorphology
381,11,My uncle and little cousin!!! First time meeting the little cousin!
382,25,River day with my compadres! Happy Independence Day!! #july4th #river #sanmarcos #texas #independenceday #tubing #floating
383,72,This is for everyone who doubted on my story. 😂😂 I’d do well in a horror movie!! #weescaped #theescapegame #welit #runwiththewinners
384,3,Me and my boy Mike. Nyc in the background!!!
385,12,Yoooo!! I asked rick Ross for a dollar and he spazzed out! 😂😂😂#rickross #boss #halloween #mmg #rozay
386,10,3liveCrew birthday dinner.
387,41,That one time three hours ago when i held up this weight for 3.5 minutes to set some kind of record and win some prizes! #nahbroidontcompete #naturallyfitgames2015 #somekindoffitnesstest #iwasatwork
388,22,😍😍😍😍😍😍 pure joy!! #greekyogurt #love #food #granola #fruit #greek
389,136,"Woke up at 5AM to go Skiiing for the first time in my life. Needless to say it was a blast and I’m apparently a “natural” according to my instructor. Green and Blue. Whoop!
.
.
.
#breckenridge #skiing🎿 #skiing #soloadventure #ididntdie #amen #slopes #lit #workhardplayhard #blue #green"
390,65,"Hiking Stone Mountain with the old man
.
.
.
#stonemountain #Georgia #ATL #lit #pops #views #fitness"
391,91,"Fitness Friday. Track circuit with views. 😁🕺🏽.
.
.
.
.
.
#lit #fitness #asics #tracklife #track #workout #cardio #summerbody #abs #sprints #views #atx #austin #ilovemycity"
392,20,What I look like before my workouts lol. #teamfitness #gymswag #24hrfitness #teamlean
393,25,My bad ass flag football team. #beastmode #flagfootball #austinsportsandsocial #athletes #sports #fun #milehighsalute #beastmode
394,18,Afternoon snack. ☺😊 #peanutbutter #protein
395,150,"Arizona winters ain’t half bad. First time in a drop-top and naturally I was a diva. 🤷🏾‍♂️
.
.
.
#worktrips #scottsdale #droptop #raindrop #arizonawinters #mustang #lit #brainjuice #stoplightphotography"
396,39,How I tailgate after being up since 6AM and working all morning. watching Bama vs. A&M #texaslonghorns #tailgate #texas #tired #longhorns #atx #austin
397,16,Me and my ninja #marleyfest #atx
398,27,"Niggas be like, ""I love my job."" 😂😂 #tuesday #sadday #lunchbreak #sigh"
399,12,Boat party!!! 😄
400,39,OBJ and Charlie Strong!!! #legends #halloween #turnup @iam_objxiii #atx #leggo
401,13,"Oh look. It's an iPhone 6plus that I ordered 70 days ago that finally showed. Only problem is, I already have an iPhone 6plus and I cancelled this order weeks ago! Ha! These people are idiots! I guess i can expect my phone bill to be sky-high too. #iphone6plus #apple #extra"
402,38,Turned up with Leon Bridges on this night. #atx #acl #itwaslitfam #🔥 #cantstopwontstop #nottheshortest #leonbridges
403,169,"Year 31 started off nice. When three people in your crew have birthdays in as many days, you celebrate big. Happy birthday to my forever BFF @ldkaye and @stylexsher . Shoutout to all the lovely women here in this pic who LOVE me and are working tirelessly trying to find me a wife. I appreciate all of you. Fellas shoot your shot!! .
.
.
.
#31 #thirtyfun #birthdaylove #allthebaes #celebration #lit #richardyear #atx #allfine #shootersshoot"
404,60,"I've been eating like crapiola lately, but staying the course with my workouts. Still have so much to improve on, so I'm constantly working my ass off. #dedication #strong #fit #fitness #muscle #fitspo #gymlife #gymrat #leanbody #fitbody"
405,239,"Glacier hike today. Easily the most epic thing I’ve done in my life. The people I’m experiencing this trip with have made things 100 times more fun.
.
.
.
#iceland #niceland #langjökullglacier #lit #hiking #glacierhike #reiadventures #besttime #reykjavik #brightyellow #snowshoes #mountains #snow"
406,38,Musing. Haven't touched my keyboard in way too long and it's been even longer since I've written anything. #musing #piano #singing #songwriter #lovesong #mine #acoustic
407,14,@nzazzara hiiiii. She came to my show and she's awesome
408,27,Another great view with the little cousin! #bayarea #cali
409,41,Boo and I on the lake. #atx #ladybirdlake #sup #paddleboarding #sundayfunday
410,27,New ways to eat healthy and save money. Oh and to get shredded! Go me! #teamfitness #food #healthy
411,63,Oh what a little diet change and a lot of weight lifting can do. I'm getting some leg muscles. Ow!!! #teamfitness #dedication I love it! 😃
412,56,One of my favorite pictures from my brother's wedding! #wedding #bride #groomsmen
413,58,#faderfort #sxsw
414,52,Finally getting some sight-seeing in. I could totally live here. Prettiest state I've seen thus far and Seattle just made it onto my top five cities I could settle in. #worktrip #Washington #beautiful #itdidntraintoday #harborisland #views
415,34,Finally got the little bro in one picture. I was laying down and he came and laid right next to me. #brother #lounging #family
416,48,"Up late cooking and prepping meals. I'm beyond tired, but this is important. #foodprep #leandiet #fitness #bakedchicken"
417,20,"I'm the shortest guy in the family!! My brother, my cousin, and I. #family #newyork"
418,43,New haircut!!! And new body cuts😏
419,11,Poolside grilling with me negros!!! Fajitas! #food #pool #grill #fajitas #atx
420,38,I'm not even half the size of this thing. Something we're giving away to some lucky person on Instagram. 😁 follow @oatmegabar for the details! #supatx #oatmega #paddleboard
421,3,"My new song ""we're at war"" on YouTube. I'm proud of myself. YouTube.com/Richardrobinsonmusic 😁😁😁"
422,43,Going to my ultimate frisbee game in style tonight. Gotta support the cause. #breastcancer #cancersucks #phuckcancer #breastcancerawareness #austinsportsandsocial
423,31,My ninjas working out with me today. My clients for the day ha ha. #training #lifting #gymlife #muscle #fitness #fitbody #gymflow #chestday
424,9,Instagrammed!!!! Hello world.
425,59,I dress up pretty darn nice I'd like to think. 😊
426,26,Frank Ocean!!! #channelorange #channel #orange #frankocean #frank #ocean #music #concert #live
427,18,Had to get a physical copy. My brothers from other mothers mix tape. I was blessed with a few features. @killahro @beansko . Downloadable on datpiff.com #hiphop4dummies
428,21,McKinney Falls!
429,2,I cooked dinner tonight :)
430,14,First time going to in-n-out #dallas #texas
431,35,Love my new headphones. #beatsbydre #earlychristmasgift #christmaseve #love #thankful #wireless #beats
432,29,Yesterday...the best part of the day. #sundayfunday
433,47,Late night musing. A lot people wonder how I find the time to do so many things. Well now you know I don't sleep. #piano #lovesongs #dreamersneversleep #insongniac #latenightpiano #singer #songwriter #musing #nevergiveuponyourdreams
434,71,Making gains and my obliques are here!!!! I'm so amped!!! #flexfriday #fitfriday #fitspo #gymspiration #obliques #abs #hardwork
435,102,Recording tonight. My favorite thing to do in the whole world. This is life. #music #singing #love #passion #recording #studio
436,20,For those who thought I didn't get dirty yesterday!!! Ha ha. #toughmudder #dirty
437,2,#sxsw #badge #atx
438,16,I'm three years removed from graduating college! #college #graduation #texasstateuniversity #2009 #marketing #business
439,46,Megatron! #lit #twinning #ouccheeaa #NFL #giantsvscowboys #itslit #Giantsfans
440,16,Product of my insomnia. I'm starting to like not sleeping. #newmusic #insongniac #piano
441,15,I wrote this in a blog years ago. I was in love lol.
442,27,Me and my big lips going road trippin again. I feel like Jack Kerouac. Galveston here I come!!! #driving #biglips #ontheroad #roadtrip
443,148,"Just out here with the homies. Stay lit! .
.
.
#Rosswedding #lit #donkeys #rainlilyfarm #atx #weddingszn"
444,16,Never knew charcoal could be so tasty! 😍 #juicesociety #activatedlemonade #delicious
445,28,The reason I've been hungover all day lol. White elephant/ugly Christmas sweater party. Pure joy!! #christmas #uglychristmassweater #party #MD2020
446,43,Olympic Lifts will leave you extremely sweaty. I haven't even even in the sauna yet! #gym #sweat #work #fitness #fit #24hrfitness
447,69,All about fitness. Making huge progress. Hell yeah. #teamfitness #back #muscles #abs #obliques #gym #workout #fitness #natural #progress
448,9,McKinney falls! #swimming #chillin #sundayfunday #austin #texas #waterfalls #fun
449,7,Faded on st. Patty's day during #sxsw
450,50,New car from my parents. New York plates. I've been wanting this car for a while. #hondaaccord #coupe #newyork #newcar #sexy
451,101,"Three Generations! 29 (almost 30), 51, 73! We oucchheeaa!! Hiking! .
.
.
#dad #grandpa #hiking #stonemountain #ATL #georgia #lit #livinglife #family #jamaican"
452,18,My happy face after eating. #nofilter
453,34,Coolin #me #chillin #atx #austin #6thstreet
454,19,1.5 weeks after a haircut. #fruitsandberries #goodhairdays #turnup #barbergamestrong
455,59,27 today. Feels good to have another year of life. Thank god everyday for health and life. Looking forward to many more with his blessing. #27 #birthday #virgo #selfie #drivingbacktotexas
456,49,Came to visit my brother and his dog missed me a little more. #dog #rhodesianridgeback #love
457,35,Which is why I never will. #motivation
458,31,Met my little sister for the firs time. She likes me ☺☺ #family #atlanta #siblings #sister
459,37,My brotha from anotha. Happy birthday!! #texastonyc #nyc #happybirthday
460,18,Me and my doggy
461,62,Dog sitting this little guy today until his parents come back! Barry!!! #puppy #lab #dog
462,58,Getting some piano and singing in before I do some reading. Pardon my voice during these rough times with the weather. This is an original song I wrote a while back. Just felt like sharing. This too will be a future song on a future project. #musicismypassion #music #musician #piano #love #singer #songwriter
463,20,In a nutshell😂😂😂😂😂😂 I cannot breathe 😂😂 #comedy
464,3,"Me, mom, and my stepdad of 21 years. :)"
465,13,My lovely friend Naima. She took me to the Comedy Cellar :) #nyc
466,101,"The Chi. 📷 Kat
.
.
.
#chicagotheatre #literallylit #lit #work #brightlights #love"
467,16,JB snapped on this one. 🔥 #nopressure #purpose #justinbieber #lit
468,30,Still my favorite song I've ever written and it's always gonna be relevant. Practicing different melodies before I drop final vocals on this track. #soon #invadingyourspace #musing #invadingyourspace
469,77,"Practice with my niece and nephews. .
.
.
#fam #nephews #niece #love #happy #love #growingup"
470,34,Since it's Friday although I know I'm gonna catch heat for this anyway. 😂 #trapking #flexfriday #allnatural #nodaysoff #🐸☕️
471,64,New whip courtesy of my awesome parentals. Merry Christmas to moi!! So grateful. #newyork #parents #newcar #honda #coupe
472,53,When your mom wants to fatten you up before you leave. I'm probably 15lbs heavier after this week. Help. #jamaicanfood #oxtails #goat #jerkchicken #itwaslitfam #turnup #imtiredofeating #lit
473,26,Kinda wanna go back to Jamaica and stay there forever. #aboutaweekago #jamaica #coconutwater #nshit
474,2,#throwbackthursday 👊
475,89,Emo in Houston. 'Tis the SZN. #emo #houston #lit #szn 📷 cred. @barygiggers
476,10,My children ;)
477,27,Haven't shaved in like a week. 😉 #beard #noshaveaugust #coolin #facialhair
478,27,I'll be here just swangin... #swingset #funtimes
479,48,Swolemates. She might have me by a little bit. #gymlife #fitness #boo #curls #biceps #swolemates #24hrfitness #sexy
480,21,In the studio working on our next mega-hit. #youalways hurtme #music #song #ilovemusic
481,79,"This guy has been loving on me all day. .
.
.
.
.
.
. #englishgolden #goldenretriever #puppylove #stealinghim #HTX #Houston #lit #hespretty"
482,18,Me before the race!!! Whoop!!!
483,89,"May 3rd. Second single, “Made For Me,” is available errwhere you can think of digitally. @jlpyne1906 On the production. It’s lit. K, BYE!
.
.
.
#RICHARDROBINSONMUSIC #MADEFORME #LoveSongsForNoOne #lit #newmusic #art #issaalbum"
484,38,"Crazy kids at the #pillfix #beatsbydre #beats #sxsw #music I love Austin,Texas!!!"
485,31,First time I'll be able to vote for a president as a U.S. citizen. #vote
486,23,Cheated on the 5.0's with 4.0's and I'm in love. #newkicks #gymshoes #nike #freeruns
487,4,Five more to go #mattersoftheheart :)
488,127,"Flex before Chinese food. 📸. @largeasian .
.
.
#thecity #NYC #weirdflex #lit #twopicturesinaday #joesshanghai #chinatown #subway"
489,24,✌
490,74,"When you take a lunch break to vote, but you're not happy about either candidate or the future of the world or modern day society and you wish that the presidency could just be vacant for a while so we can figure out ourselves as humans and be better people in the future. #wishfulthinking #vote #2016 #election #sadderday #cityhall"
491,47,It's a thugged out Christmas with my realist!!! @bary_giggers #santa #elf #christmas #costumes #thuggin #westsixth #outhere
492,37,#teamfitness going running and then lifting. 😁
493,39,One of my two roommates for the week!! 😁
494,29,Getting my hoop on today! Product of all these squats! #basketball #hooping #dunking #hops #ups #gymlife #gymrat
495,7,Blond on black. I told y'all. Thank god m head hair change to black tho. 😳 woulda been albino looking.
496,18,Lmmfao I had to. 😂😂😂😂😂 #lakers #okc #comedy #fisher
497,6,Love this!!!!!
498,166,"Day two. Negril with my fam. .
.
.
#negril #daytwo #7milebeach #family #lit #happy #Jamaica #motherland"
499,25,"Apple made it harder to take selfies, but lucky for me, I have big hands. #selfie #tryingtobestylish #notGQ"
500,56,Bourbon street! We ouucchhheeaa! #nola #bae #bourbonstreet #neworleans #swag #sexy #couple #idontknowwhattodowithmyhands #labordayweekend #birthdayweekend
501,6,Boat party #laketravis #Austin
502,22,Last night watching the Miami Heat destroy the Celtics with my ninja @killahro
503,3,Me and my girlfriend!
504,30,New flavor. made the change from chocolate. So good! #protein #whey #vanilla #performance #fitness #gymlife #blenderbottle
505,26,"They grow up so fast. I remember changing this little guy's diapers in Jamaica. Now he's taller than me and about to graduate High School. College is up next. So proud of my little ""big"" brother. #littlebrother #graduationpictures #soproud #highschool #newyork"
506,40,Easter Bunny came out to play today! happy Easter! Annual shoot! #easter #photoshoot #garybiggersphotography
507,3,My cousin and I in Jamaica #memories #oldschool #throwback
508,33,"This Ben! Ben lost a bet because he bet against America's team, The New York Giants! This photo just about sums up how great my life is right now. 😂😂😂 @nygiants #lit #Giants #helost #playoffbound #OBJ"
509,38,Circuit of the Americas Formula Run. #formulaone #COTA #atx #austin #livesoda #racetrack
510,18,Gotta stay hydrated with my sexy new blender bottle!!! #blenderbottle #fitness
511,58,Way too cheesy and excited to be at Disney Land!😁😁😁😝😝 #disneyland #cheesin #beautyandthebeast
512,25,We work hard and we play harder! My boy getting it in with me today!! @b_smooth_87 #gymlife #hardwork #workout #olympiclifts #legday #fitness #fit
513,225,"Had to see what the hype was about.
.
.
.
#southbeach #worktrip #chasingsunsets #eastcoast #miami #obligatorybeachpic #staylit"
514,112,"Acl was GREAT! I’m retiring for another 6 years though. My feet are done. Shout out @theweeksnd_ and @bcbusch for rocking out with your boy! Stay lit! .
.
.
#tired #acl #lit #myfeethurt #ruinedmyshoes #itwassweltering"
515,47,"She's taller than me in heels, but I'm still a bad ass! We clearly don't like each other. #birthdaygirl #yellowpants #downtown #atx"
516,2,Won my fantasy league #fantasyfootball
517,55,Brunch with my best friend. It's kinda lit right nah!#lit #🔥 #atx #brunch #3LC #thegrove #cantstopwontstop #itslitfam
518,1,Lucky Monster
519,45,"Impossible not to take pictures with Christmas lights. GoProing downtown Grand Rapids. It's lit, literally. #grandrapids #michigan #tistheseason #literallylit #snowpro #christmaslights #artfam #lit #christmas"
520,16,She got dressed up to go to the laundromat with me. Bruh😩 I gots shit to do. #laundryattire #makesnosense
521,13,Freshly washed my baby!! I love this car. #honda #coupe #ineedtint
522,24,There are levels to this fantasy football stuff and we like to go all out. #draftday #fantasyfootball #wegohard #football #nfl
523,42,Practicing/writing on this Friday evening. Music is my only love. #music #piano #love
524,148,"How we celebrate productive work meetings. Literally can’t take me anywhere. 🤷🏾‍♂️
.
.
.
#thebay #bayarea #baearea #goldengatebridge #cali #worktrip #daytrip #sanfrancisco #brainjuice #postmeeting"
