,number_of_likes,caption
334,117,Sometimes the best of us are taken. There is nothing that can replace them. The memories we hold continue to give life even though physically they are gone. You are missed fam. #ripsmoove #JAM
335,124,"Not many have impacted so many people in the way you have in only 29 years... No one is as thoughtful or selfless. Everyone who has been lucky enough to have shared a room with you can feel the power of your soul. Your not normal by any means, and it's wonderful. To an extraordinary girlfriend, daughter, sister, friend, mentor, and auntie... Happy 29th birthday babe."
336,26,Graduation
337,26,"I know y'all ain't see this joint coming.... From way left field... Out the blue... Outta nowhere... To make an appeared on #throwbackthursday it's your friend, it's my friend.... Daaavvviiidddd Piiieeerrrccceee... Aka @king_david_co lmao don't be better. #dpwitthefade??? #nodreads #extragerberlooking #bitternigga lol"
338,24,😏.... It's only one of my best qualities lol
339,14,So wrong but so right
340,14,The fonk was real wit @jfitch20 @young_stokey and @dntgrinddnteat lmao
341,4,I prob wasn't in the greatest mood... Then this came lol.
342,12,My boy DP livin that life #limolife #yolo #allwhiteparty #picstitch
343,16,"Aww shit look at the Chapmans @l_boggie @rapunzel_86 haha #lookinlikethewaynesbros young as ever, bet they thought they were cool lol"
344,11,This how I felt today smh
345,8,My folks... Squadron @dntgrinddnteat @da_pie_cold #wordtosummer
346,7,Word to #springbreak13 @kayers89 @l_boggie
347,20,#repost @marilyn_amaya
348,12,Word from @keenary... U right u right lol
349,12,This nigga clay and @young_stokey tryin to play ball #bereal
350,28,"Word to @helenofethiopia on her 36th birthday. One of the most fake, but real friends anyone could ask for. I appreciate you for being there for everything n for the small time u weren't eh, it's ok lol. Enjoy ur birthday ugly.... My nigga my nigga."
351,18,Mood
352,19,"Just wanted to say Happy birthday to cat that was close to me, 24 out here man shit crazy. He serving out country, and he decent man beyond that. Much fam. I would tag ur ass but u stay changing name on here lol wishing u only the best."
353,44,When u go the extra mile... There is no traffic... @coolasdom gave me that word. #followhim
354,34,Nigga like me?? I don't eat crab but she want a whole pound lol @kayers89 #southpadreisland #springbreak13 #limolife #livelife #memories
355,20,Sike Sike Sike
356,14,One more from Zy's bday celebration... He played with the damn card more then all the toys lol #tbt #fam
357,1,
358,31,Oh yes lol
359,11,#wordtoeverything
360,86,"I ain't really the projects in the crib type of guy, I like having my shit ready, but decided to change the fireplace up a little bit. Freaking @konnichiwa_a think she work for HGTV out here got my risking my life lol"
361,31,Fam for real it's always good to have good people in ur circle. #freddlocc #graduation #gradshit
362,12,Lmao I think this is hilarious lol
363,22,"To make some runs, one the pairs u don't know how much u liked to they gone... Word to @vro_yo for bringing them back my way. #stokes_sneaksers #itsonlyshoeshomie #wdywt #wdryt #sole #foams #foampositeone #royals #ihatesneakers"
364,7,She really has two hot dogs... 280??? Lol Smh @kayers89 #limolife #nuggetsgame
365,16,Man everyone got someone like that sometimes...
366,14,
367,16,Spend some time with the nephew zy today had a fun afternoon. He got some imagination lol
368,43,Word to @kayers89 wuts the deal?! 😭😂😭😂😭👏
369,26,Happy Independence Day🇺🇸🇺🇸🇺🇸 Dave whites. Feel right for today⚡
370,43,"Cars are status symbols for most people... But here. They really got it, it's not a game"
371,21,Friday night. Watching the AVS w @ryanrandle1. At least we in the suite.
372,24,I'm just sayin
373,52,"Happy 2nd Birthday to one of my favorite in the people in the world. BIG JUICE. She can do no wrong with me, so nothing is her fault lol ever lol."
374,23,Graduation in the city
375,10,Patriots... will win. #GW
376,20,French blue XIIs to hit this indoor Skydiving Last Night. #limolife #wdywt #imdifferent #nike #jordan #sole #itsonlyshoeshomie #imnotasneakerhead
377,19,Act like u know.
378,6,Me and Britt on that Nike Shit @digmypersona
379,27,#truth
380,21,"I couldn't stop grinning when that man Rogers brought these to my job... Damn near my whole senior of Hoopin. Something to show my children one day, beside YouTube videos lol. Your Dad could Ball! Lmao but for real #07 #Gdub #usedtobeeverything #missit #highschool #besthighschoolcoach #giveanythingtogoback #georgehoops"
381,28,One of the wildest shows ever KA at the MGM #webetraveling #vegas #vacation
382,21,"The lil bro, baby stokes... Shut shit down yesterday. No one out this way got these Bron 7s. No One."
383,27,In than they came....
384,53,Olys for my flight lesson today... #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #jordandepot #olympics #retro #7s
385,34,I forgot about the #nrg flight ones... Only pair I still own from that epic galaxy drop.... #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #galaxy #flightone #nike #nikebasketball #glowinthedark #featuredfootwear
386,16,Otero how I miss it #tbt #rattlernation #otero
387,5,Ya..
388,5,Pt2
389,1,Nobody hates trey songs as much as me!...Hate that nigga. But for some reason I let shit play Smh who knows Wuts wrong wit me
390,25,#repost had to do it
391,27,So today was terrible...
392,23,#repost from my lil brother @young_stokey we both had the long hair and I still thought winking was coo lol
393,25,#money #allday #wealthontheway
394,8,"Ribs, cheeseburger, corn, potatoes, #ieatlikethis"
395,38,😏😏👌. #stokes_sneakers #itsonlyshoeshomie #wdywt #solewatch #nike #new #ihatesneakers #nomorereleasedateish #smyfh #latinkicks #igsneakercommunity #different #1of1
396,4,We out here G DUB #reppin
397,41,The face you make when u got a monster raise and are about to go on vacation in San Diego for a week... #ijustworkharderthanyou #ikeepoptions #idomorethanmost #askforwhatyouwant #ahhhhgetpaid #vacationtime
398,31,Favorite pair of Bron 9s... My rain boots for this Denver weather... #wdywt #stokes_sneakers #itsonlyshoeshomie #lebron #nike #smyfh #sole #solefire #kicks4eva #igsneakercommunity
399,17,My fourth @bjavibee @young_stokey @king_david_co
400,31,I rarely really laugh out loud... But this I'm dyin 👏😂😂😂😂😂😂😂
401,25,Word is its #nationalsiblingsday well I got some siblings lol
402,6,Hey look it's Shane's Halloween costume lol @young_stokey #jimmycapo lol
403,33,"Here it comes!!! It'll be better than the og Spacejam... My boy @kingjames said forget mike, I'm the best tune squad baller of all time!"
404,11,
405,24,More than life... Truth
406,28,Word to @m_peeler and @logandeputy and my boy Elgin I can't find ur damn name on this ish but here are my lil #top3sneakers but a lil different all foam based sneaks... And u know I luv brons...Holla #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #jordandepot #lebron #nike
407,26,Awwwww shit... The young boy went n got an Instagram . I don't do s/o's but it's my brother lol go follow 👉👉 @young_stokey 👈👈. He my little brother so you know he coo than the A/C In the Bentley lol
408,28,If I'm gonna rep these Broncos... I got to do it my way!!! #stokesspecial #lebrons #nike #wywtd #broncorepping #todayonly #sole #sneakheat
409,26,What y'all know about BLACK AQUA MAN!! The brother is real!! #seaworld #vacationtime #vacay10kraise #sandiego
410,11,The lady in front must be spurs fan #dave&busters #myday1niggas #brongang #back2back
411,9,Chambrays
412,12,I kinda luv these joints... #mikes #s7 #shoegamefuckedup #sneaksnfreaks #idothis #iss #nike #picstitch
413,9,One of the most ridiculous things ever!!!... Then I went n did some other wild shit.. Smh when will I learn
414,24,Early grad present from my younger brother aka Baby Stokes. Always appreciate the kid. #muchluv #fitted #max1s #bronhoody #mikeshorts #littlebrogotthehookup #gradshit
415,23,For all my people that's up at work or on the way... Just remember... It's #friday
416,11,⚡.... Bill gates
417,16,We on deck!!??? Tryi to get next on the Heli!!! For real tho. #steamboatsprings #airshow #limolife #helicopterorbust #wereallydothis
418,28,Wise words
419,63,"28 was great... Let's see how 29 treats me.
Hard to believe this was 29 years ago. I appreciate everyone who reached out to me today. Whether Facebook told you or not, I'm thankful. Lol. 29 sounds like live everyday like it's your birthday to me... So yea, I think that's what I'll do. Thank you all!"
420,13,These niggas be swearing lol
421,68,"I wear ish cuz I don't care, you wear it cuz u give a f*** lmao. All backwards #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #lacedsociety #lebron #8s #sprite #nike #nikebasketball"
422,29,"You know now everyone is into sneakers now, lol. Sure you are, that's fine. But if ur a ""sneakerhead"" trust me.... I'm not haha #truth #sneakerphotoaday #sneakerhead #itsonlyshoeshomie #repost"
423,9,Indeed
424,10,Damn right! #dance #bitch #dance lol
425,4,Luv this joint...
426,34,Perfect day to bring out one of my favorite pairs of IVs... #itsonlyshoeshomie #smyfh #wdywt #fly #mists #jordan #mikes #beyou #nike #kicks4eva
427,6,thanksgiving sneakers one of the greatest pairs I have ever owned. Have a good holiday #picstitch #kicks4eva #sole #sneakerfam #sndvl #shoeporn #sneakerfiles #shoegamefuckedup #todayskicks #trustedkicks #wdywt #walklikeus #iss #instakicks #coolgreyallday #itsonlyshoeshomie #nike #jordanbrand #kotd #kicksatgram #kicks2theface #kicks0l0gy #retro3 #thanksgiving
428,23,Me and. @outspoken_thoughts at this lil hoop thang... Word to @peez_mccartney for the luv on the tix.
429,13,These ladies got me fucked up tryin get my shit trimmed n got all kind spaceship shit goin on... Beam me up!!
430,12,#tbt #nohair #younggun #hs #backintheday
431,15,"Truthfully things can't always be like this, but damn it sometimes that's just the way it is... Live your life how you want"
432,39,I'm weak 😂😂😭😭😭😂😂 but is it true tho???
433,20,When you need a deck for every opening to the back yard. When one deck just isn't enough lol
434,16,"Truth is I'm bias... Truth is this nigga @rayreed2 got it #suicideII is on my list of hot shit. Truth is if you haven't heard it.... YOU NEED TO. It's not about support on this, he got it... Can't wait to see you make it. Realize it's a business and your branding will separate you."
435,17,#truth
436,19,Out with my brother @hawkeye_jfitch20 at that #jeezy
437,8,This joint came in the mail before i headed off to work this morning... Ever so pleased 😊
438,16,"To the kid, my son... Even though he doesn't listen very well. And always is doing some nonsense. I'm pretty proud. Happy birthday. Had to pull a picture when we both had fades and they looked good lol @dntgrinddnteat"
439,25,Im weak 😂😂😂
440,11,It's you favorite restaurant!... Sike lol only in highlands ranch does Goodtimes look like a got damn Chilis lol
441,24,...
442,10,White n black lol... @kayers89 n Franchize
443,31,"So it's #nationalsiblingday and #throwbackthursday lol so ima just do em both at the same damn time, don't mind #myfro or the #talltees lol look at @young_stokey he is definitely my brother lol"
444,12,Surreal feeling #flicksfromtheweekend #lajunta #otero #gamechanger
445,31,It was only right to bring out the China LeBrons for the Game tonight #istillgotthesneakergamegoing #kotd #beenhadthese #nike #lebron
446,7,Hi haters
447,33,"So we hoopin right, then look who came through... The man Earl Boykins... EB the giant killa. His game still all the way there! #nuggetslegend? #idsayso #straightbuckets"
448,44,Bumper boats with Big Juice this weekend!
449,17,Let it be known ha
450,20,Lol
451,2,
452,20,Duh... It only makes sense.... But #heatgang #brongang all day
453,15,Happy 25th to my brother... Fuck wut anyone say he blood!! @hawkeye_jfitch20 #25thbirthday #vegas #alllove #brothers #december20th
454,30,It just got real.... #ghoststokes #stokes_sneakers #itsonlyshoeshomie #saywhat #wheniwearthesetho #stopit #oneofone
455,30,Aw man @s_dot_stokes and mom.
456,30,For anyone whose me or my family... You know exactly where I'm at right now lol ..... 🍕🍥🍰🎂🍧🍨🍦🍪🍩🍳. #hadtodoit #neverfails #helditdowninthefridge
457,13,Simple. Quit bs'n
458,13,"@kingjames most athletic cat in the league, all u bitter hoes aka @dirtbagwithbigdreams @roknows I await ur comments lol n and y'all can't start riding kobe cuz that cat doesn't even exist in the nba this year."
459,72,Beaches
460,23,Lol
461,32,"My mans is 30 today. Been my right hand for 15 years now... Hard to believe. Good guy, great friend, and better father. Happy Birthday Tk! @4everheart_less show than man some luv!"
462,6,Testing lol
463,42,Lol
464,44,Guess we all got to grow up... Sometime. Then➡now #400thphoto #tbt #wheniwasyoung #wishiwasakidagain
465,18,"This that stokes failed his chem test he has been studying for, for 3 weeks straight Music... ""At least we try for homerun every time, Swangin"" #cantwin #drakemoodshit #zoninglol #immy2-3"
466,8,One of the greatest note sheets of all time lol
467,23,Before SBs fell off. Dino Jrs from 07. One of the greats #wdywt #stokes_sneakers #itsonlyshoeshomie #ihatesneakers #walklikeus #nikesb #allme #2007 #neckbreakers
468,9,Hahaha #dead #truth
469,17,I never bring my lunch to work so this ish right here is epic lol. #illgotogoodtimeslater #coldlunch #sacklunch #likeim7yearsold #gottoeat
470,23,Had to steal this joint lol
471,1,Dave whites....
472,16,Hahaha when I used to have a spring break lol @konnichiwa
473,25,Might the funniest one yet lol
474,9,At work feelin it.🎧🎶🎶
475,28,Say it ain't so lol #familymatters #lovenhiphop #collide
476,16,"Aww snap... My Aunt Wanda, my favorite little, big cousin @heyshanti and Young Stokes. Please the big ass shirt and Doo rag lol #tbt #yikes #endofhighschool #gradparty #family"
477,19,Lil man goin thru it lol
478,9,"My Saturday night lol = my date, a 4 year old wit butterfly face paint ( better than half these girls make up) too tired to even keep her eyes open but wouldn't leave my side #loyalty lol @drdaddy88 and dontia"
479,19,My Instagram contains everything but actual pictures of myself. Here's my one for the month lol.
480,12,....
481,13,I want to be the best at everything... No matter where I'm at. TCF lol. They got their money's worth out of me....
482,37,Waiting on these niggas to find some damn clothes lol
483,4,Off to get some red bull... Carmal frappe... And color ink toner for the printer. I'll be up for awhile smh
484,9,Really ?? Smh lol
485,16,Stokes version of eating healthy... Word to my critics 🍎
486,8,Back when I really loved the sneaker game
487,48,Brainwrecks #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #stillclean #thinkpink #sbhead #nike #nikesb #dunk #brainwrecks
488,6,Workin to get loose... #60daychallange
489,22,I don't kno why this was so funny to me... Lmao I guess black history month been over for me. @outspoken_thoughts that shit Goin on till summer for you and @vmkdodirt lol #boondocks
490,19,Personal beliefs aside. So much truth in can found within.... Stole from @keenary
491,31,Another one of my favorites for last nights activities... Lebron IV All Star. #stokes_sneakers #itsonlyshoeshomie #wdywt #sole #solefire #kicks4eva #idothis #igsneakercommunity #peepmysneaks #walklikeus #sonasty
492,29,Back when Eli had me twisted up clean... Kinda miss it
493,6,Duh
494,6,Silly hoes Smh
495,16,To real out here lol
496,14,Hope that's true
497,7,
498,6,
499,11,Patience is a virtue lol
500,31,Well it's Texas @konnichiwa_a
501,9,Who knew Smh
502,26,"This picture right here... Makes me think... PRE-SEASON. Man miss you @coachhoustonreed and OC. I wish I was out there with yall. Running 17s, lifting, getting up shots, playing defense, going through individual workouts. COMPETING.... IT WILL BE NEVER THE SAME. #Otero #hoopsquad #rattlers #lajunta"
503,22,It's hump day... Get to it lol
504,35,I'm no kobe fan... But these cloaks are hit. #stokes_sneakers #itsonlyshoeshomie #solepurpose5280 #sole #nike #kobe7 #invisibilitycloaks #onthesehoes #igsneaks #ihatesneakers #shoegamefuckedup #s7 #wdywt #wdyrt #smyfh
505,25,Moms bday... #stokes_sneakers #itsonlyshoeshomie #foampositeshowcase #red #ihatesneakers #kicked #sole #sneakerfiles #shoeporn #smyfh #wdywt #wdyrt #solepurpose5280
506,8,That's that ass
507,26,They always tell you be anything you want... It Doesn't matter what you choose... Just BE GREAT. #daper #soe #starofexcellence
508,5,Time to get the day started
509,195,"We live everyday like it's our anniversary.🚁🌎🗼🗽🕌🚉🛩️
Which is why we are here now.
When we stop having fun together then we don't need to be together...
I Can't see myself ever not having fun with you. 6 years ago I sent you a text that changed everything. What a life we have created in that time. You are not just good for me, your great for me. Happy Anniversary from my top and bottom of my heart #anniversary"
510,31,It's today right lol
511,71,So she basically knows everything I don't... Lol best way to put it. She is driven and motivated beyond words. And she got that white coat so she will pretty much be your doc one day @konnichiwa_a I'm the luckiest tho ☺️😉
512,20,Just a Thursday lol
513,21,#justsaying #truth
514,18,Haha #bluemangroup #limolife #livelife
515,25,Do you see the 1980s TVs in the back tho... One of them joints is prob from the 60s to be real. That's how u know I work in an old ass building. Lol
516,58,2 times for ya eyes. 👀👀
517,15,Chrome boys
518,24,#idgaf #wordtoeverything
519,2,
520,19,I do this #shoegamecrazy #shoeporn #sneakerfreak #wdywt
521,29,Good mornin lol @kayers89
522,29,"My mom got me drawls for Xmas ""how's it hanging?"" Really mom lol"
523,29,"No filter needed, been mobbin in my Solars all weekend. Mobster pair. #stokes_sneakers #itsonlyshoeshomie #wdywt #wdyrt #sneakers #lebron8 #solars #kicksonfire #igsneakercommunity #sole #nike"
524,18,Truth
525,10,Had a great weekend... Now back to Monday #keystone #gohardallweekend #limolife @kayers89 @l_boggie
526,28,My weekend... With the fam. @that_man_jclark @s_dot_stokes #bighaji
527,54,#truth
528,29,Traffic...
529,21,A little trip to Witchita... Protector of the plains.
530,34,Word to @sawdduh for pullin this out of a hat lol. #tbt
531,12,Too true... Too true #usa
532,38,These deserve another shot lol #stokes_sneakers #itsonlyshoeshomie #wdywt
533,41,"To my family... Happy birthday @j.roc_fitch my first friend and now family. Stay safe out there fam, can't wait to celebrate when you make it back. I appreciate you protecting us out this way"
534,36,"The cats that know... Gotta look, cats that don't kno.... Still lookin! Haha Solars on this ever so pleasant afternoon. #smyfh #itsonlyshoeshomie #lebron8s #idothis #nike #keepmecomfy"
535,30,Freshman year at #otero #theglorydays #throwbackthursday #tbt #ruotpal #cole
536,13,⚡Bill Gates
537,3,
538,11,Always good to come back through...
539,39,Boy y'all lucky I ain't hittin that all white party lmao #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #jordandepot #s7 #carolina #melo #12s
540,6,
541,25,"On some super casual shit to the nephews bday party, the step show, n downtown at the last second. #Thunders #4s #unds #stokes_sneakers #itsonlyshoeshomie #wdyrt #wdywt #sole #ihatesneakers"
542,56,"Great weekend for sneakers, nice to wear something other than dress shoes #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #jordandepot #featuredfootwear #flightskool #solepursuit"
543,25,
544,27,"Welcome Wednesday... Worked for about an hour, study and chill on deck"
545,21,Hard to believe this almost 2 years ago... Many people say they have riders that will run through walls for them but they never met @young_stokey @helenofethiopia @dntgrinddnteat .... #realridahs
546,1,Over it. Take that shit
547,3,Glenwoodsprings #wordtosummer
548,18,At work feelin too sick
549,28,Yo this joint wild greasy lol... Oh well I got some lettuce n tomato in there to off set it lmao #Ieat #cheesesteaks #foodborn #pleasebelieve
550,14,Rome.
551,13,"What a place #otero what coaches, what bonds, what memories @outspoken_thoughts @that_man_jclark @geoffreykenneth @coachhoustonreed u never know what you really have till you don't have it, I was blessed and didn't even know how much I had been cared for till I left"
552,39,Well I barely get to wear my sh** so any chance I get ima bring them thangs out! #sprites #stokes_sneakers #itsonlyshoeshomie #itdontstop #igsneaks #sole #sneakerwatch #solepurpose5280 #gottoluvbrons #nike #lebron
553,12,Melvins clean... But still so dirty.. #s7 #shoegamefuckedup #sneaksandfreaks #iss #idgaf #instakicks #itsonlyshoeshomie #kickskeepup #kicksonfire #sneakerfreaker #nike #sb
554,3,Used have the mean braids.
555,13,Cole back at it
556,8,
557,7,You never know who someone will turn out to be when they go after what they want...
558,24,My hair-braider vs urs 😜... Word to Eli.
559,17,Take that wit u Mitt... #letteroftheday #pbs #sesamestreet #realpolitics #barack2012
560,8,
561,29,Oh snap... It's them Air Stokes!! Lol #work #gottomakeit #businessman #gottogrind #cantdosneakersallthetime #wdywt #itsonlyshoeshomie
562,23,#sneakermates #sneakerhead #trustedkicks #walklikeus #nike #neckbreakers #iss #wdywt #idothis #itsonlyshoes #kickskeepup #kickgamefresh #s7 #sndvl #pippens #solecollector #sneaksandfreaks #igsneakercommunity #instakicks #kistagram #igsneakers #flykicks #hype #shoegamefuckedup #shoedepot #jordans #sole #wewearthem #nikesb #nikeuptempo
563,21,30 in... She is somethin else lol but I'm fine wit that @kayers89
564,12,"If this doesn't embody one the greatest friendships of all time... Saw it and it was automatic - @4everheart_less myself and @outspoken_thoughts ""Tk Stokes and DP"" crazy"
565,24,"#tbt all the way back to 2007 when we all wore doubled up tall Ts, Mikes and Baggy jeans lol @young_stokey"
566,30,HS #GW graduation @outspoken_thoughts @4everheart_less with photo bombs before they were photo bombs lol
567,56,"This is my Dawg, she an old maid now but she still my Dawg lol. Young @flowrahhhh happy birthday, you still look like a child but your an old lady. Wishing you only best and your best year yet. Now you and @helenofethiopia can go play bingo together and all that. Lunch on me when you ain't busy playing bridge or something old folks do. ~Stokes"
568,119,Just running through San Fran @konnichiwa_a #getaway
569,17,Dooms......#favoriteSNKR#shoeporn #wdywt#DXC
570,28,Cameo for #tbt #throwbackthursday word to Ms Marshall yesterday for bringing back this nonsense lol. Try 3rd grade for ya boy lol
571,21,Happy valentine's to gangstas lol
572,39,"That young MAN @benhurcostyle on his senior night. The kid is like fam to me. All I want is for him to succeed, I work my ass so he knows that it's possible to be more. I'm no role model but I hope i leave a presence that can't be felt forever. #tbt #tooproud #hewillsucceed"
573,78,Fam came to see lebron with me lol
574,14,Boom... It's so corrupt #government
575,12,Niggas bout to be out in the snow storm lol
576,38,"2 of the closest to me... My circle doesn't change much, and when I let you in, your family. The only way out is if you want out. Word to the fam @outspoken_thoughts and #O the man with no Instagram lol"
577,19,It's always the same story smh lol
578,13,"Damn I must say my bro @dntgrinddnteat is one of the realist niggas out. While my ole spongbob looking self is working he is helping me drastically change my life. True friend. Gentleman and scholar. He is also looking for a beautiful women to cool him breakfast every morning. The position pays 500 cash a month. All sexy ladies follow this smart, handsome man #fast >>> @dntgrinddnteat #Takeover #Hacked"
579,34,It ain't for everybody... One day people may understand. Or not lol. #repost @iiam_drizzy
580,9,That always happens
581,8,I was gonna go get something to drink but I walk to the vending machine and there is nothin but soda and water so I walk to the next one it's all soda... I can't drink anything in this bit**! I gave up soda for lent and we all know I hate drinking straight H2O... #imathirstymofo #water?whatsthat
582,42,Miss my people
583,1,Yep
584,6,Take part in something life changing... Reach out to me after your done watching #empire lol
585,29,"The Riverwalk in San Antonio beautiful place, all kind of stores lol"
586,19,Lol 😂
587,36,Jamaica...
588,115,"Recognition is always appreciated. When I started my career as a banker I found myself as the #2 banker in the company and the nation. Now as I have made several transitions in my career to being a Mortgage Officer and getting the opportunity to help people buy and refinance their homes I find myself receiving a similar award. Being one of the Top Mortgage officers in country allows me to receive US Bank's highest honor #legendsofpossible award. The truth is it really does not happen with out the team I have around me and the circle of people I keep close to my chest.

It's truly amazing for me to receive this award but I am even more grateful to those people that helped drive and build my success.

I am not sales guy, just doesn't fit me but I am a solutions guy. I find ways everyday to improve people's lives and as long as I continue to do that, awards or not I think I'll be ok.

Thank you US Bank,
Thank you colleagues,
Thank you peers,
Thank you my friends & family."
589,21,#tbt Vegas wit my lil brother @young_stokey who never knows how to look into a camera smh lol
590,35,Work these #BHM 3s all weekend it's light work really #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #kicksonfire #todayskicks #jordandepot #sneakershouts
591,22,Hate to admit it but Drake's joint is a hit. Album cover lookin like my boy @dntgrinddnteat wit that weak ass fade!! Lmao #itgoes #singsongniggasgetlove #carmusic
592,10,"...hood girls want smart nigga, and college girls all want a thug..."
593,36,@konnichiwa_a be getting me going with this sh*t.... Whoooooo *Rick Flair voice
594,14,Recognition is powerful... Having your efforts and hard work recognized can be the difference from someone staying and someone leaving... #AnnualSOE #elite #setthebar #maynotmeanmuchtoyallbutitdoestome #nowthenextstep
595,19,Santa Stokes 🎅🎄... Back at it. Ha ha ha n ho ho ho
596,10,Ya exactly how a nigga should feel... #heatgang #fuckhaters #lbj23 #howureallyfeel
597,2,Two mutha fuccas I can't stand just check my face!... I kid I kid two of closest to me.
598,11,Stally...
599,21,Just another light skin cat...
600,32,"#tbt sometimes your circle small.... But it's always tight @m_peeler @outspoken_thoughts @s_dot_stokes @that_man_jclark @blak_jon_

5 of @coachhoustonreed and @boconnor21 s players"
601,40,Oh yes oh yes lol..... #imweak #lol #truthis
602,5,"This is me after the game... Dress shoes/NBA socks. School, work, n hoopin. Long day"
603,11,This my joint....
604,14,Just in case you thought I wasn't that man... lol #superman #soe #starofexcellencewinner I luv the cufflinks
605,19,One of my favorite pics...
606,32,Just Monday...
607,47,One of the greats... CG IVs... Just make u feel cool lol #wdywt #nike #smyfh #solefire #sneakermates #shoegamefuckedup #limolife #idothis #coolgrey #jordan
608,16,☔🐒😂😂
609,24,"Friday = 🚫👔... Casual day at the office. Wingtip Janos, cuz you can't kill em everyday. #stokes_sneakers #itsonlyshoeshomie #ihatesneakers #pleasekeepup #dowhatiwant #trustedkicks #jeansatwork??"
610,22,Today.... Real simple #frappeallday
611,33,"The weekend life... Heat game, Nas and Lauryn Hill concert, and than we even saw Twilight (good movie by the way). Live life and let your experiences today become the greatest memories for tomorrow. @kayers89"
612,31,The young one turned 1!
613,6,It's @dntgrinddnteat Halloween costume lol I see u jr writer #dipset lol
614,44,"There aren't as many genuine people in the world as there should be, but I got lucky when I ran into @helenofethiopia for almost 8 years she been a ride or die friend. There are good people then there are great ones. Had to make sure I wish her a happy birthday before the day is up. Enjoy it and try to act your damn age! Lol"
615,8,Got to get back down
616,23,@rudastu was right on with this... Sooner or later you got build for yourself this year has taught me that more than anything. Break your back and bust your ass and you get the smallest piece of the pie... Even if your the Best.
617,8,I'm sayin brony lol... I'm sayin. We got this
618,24,RNS
619,15,Day off chillin
620,20,Lol 😂
621,35,This will be a summer pair for sure... Love the way these joints came out. #stokes_sneakers #itsonlyshoeshomie #airmaxgamecrazy #nikeid #igsneaks #ihatesneakers #sole #smyfh #solepurpose5280 #sneakerfiles #iss #shoegamefuckedup #kickgameproper
622,13,Exactly lol
623,6,Squadron... fam. @da_pie_cold @drdaddy88 #wordtosummer
624,25,Big bear custome ice cream sandwiches w @konnichiwa_a shit was great #sandiego #holla #vacay10kraise
625,12,
626,5,This is Wut u tell ur lady. 😜😏⚡💦✨
627,13,Y'all already know!! #kingjames #USA
628,14,Hahaha @juliorodriguez83 @m1k4d
629,7,Box squats... On this #60daychallange wit the kid @dntgrinddnteat #lifechangingmovement #gettinbackatit
630,19,From 2010 to the present... We always present
631,6,Don't read too close lol😳😳😳😜
632,39,Last night. Max 1s #stokes_sneakers #itsonlyshoeshomie #ihatesneakers #nike #wdywt #somethinlight #sole
633,5,Happy #humpday
634,19,Special #tbt lol @young_stokey on the rec card lol
635,63,Suit game ain't never been the same #beeasy #suited #stayclean
636,63,Excuse my gold classes.
637,30,#airmaxday #stokes_sneakers #itsonlyshoeshomie
638,11,That man Barak #vote
639,20,Heard Kendrick on that cypher the other night...
