,number_of_likes,caption
90,5,"So much yum in one skillet ! Finally at the place where I can go without a recipe and still be confident that I have a well balanced meal 👌🏾
.
.
.
#growth #healthcoach #groundturkey #dinner #yum #healthylifestyle"
91,14,"So much yum!😋 .
.
.
.
#stayhealthy #healthcoach #peppers #cheese #snack #yum"
92,13,"Just a little quick midweek dinner! 👌🏾 The broccoli took 10-14 minutes and the rotisserie chicken was $6 !
Eating healthy doesn’t have to be a hassle or expensive !
.
.
.
.
#mealprep #groceries #chicken #broccoli #weightmaintenance #weightloss #coach #healthcoach #healthyeating"
93,25,"This travel mug helped through a pretty difficult season in my life years ago. Sometimes I still pull it out to remind myself where I used to be ♥️
.
.
.
.
#wellness #growth #travelmug #reminders #happiness #selfcare #healthcoach #inspiration #Godsgood #glory #praise"
94,5,"Let’s talk about this spiraler! I bought a pack of zucchini for $1.99 made these 4 meals and I still have 2 zucchini’s left! Healthy living doesn’t have to break the bank 👌🏾
.
.
.
#zoodle #yum #heathcoach #pasta #sauce #healthylifestyle #thursday"
95,12,"Earned a new achievement badge for August activities which makes me feel great! 🎉
.
.
Today started off my September challenge for myself. 30 minutes of physical activity or exercise everyday! I tried the indoor treadmill because it was so hot outside but I hated it so I ended outside 😂 .
.
.
Let’s get you going on your own achievements! Trust me you’re capable of more than you know ♥️
.
.
.
.
#lifelongtransformation #habitsofhealth #healthcoach #texas #walking #growth"
96,15,"Tried my hand at converting a recipe to fit Lean & Green standards.
Um it was delicious!! SO much flavor and so satisfying.
Tuna fits my budget needs and let’s me get in some Omega 3... double win! .
.
.
.
#leanandgreen #healthyfood #healthylifestyle #healthyrecipes #lifelingtransformation #dinner #yum"
97,5,"It’s all about creating the best version of yourself 👌🏾
.
.
.
.
#growth #sunday #healthcoach #beauty #strength #reminders #fitness #fit #nutrition #movement"
98,5,"Really enjoyed this last night 🧘🏾‍♀️👌🏾
.
.
.
.
#weekendvibes #journeytohealth #yoga #growth #austinhealth #healthcoach #atx"
99,5,"For over 6 years I told myself you’ll lose 20 lbs , then I gained more weight ok you’ll lose 40 lbs and the cycle continued as my weight got higher. I finally made it, I conquered so much to get to my goal weight♥️ I’m so grateful and now being able to show other people it’s possible as well is such a gift.
.
.
.
.
#healthcoach #healthylifestyle #lifelongtransformation #mybiggerlife #healthyweightloss #journey #formerfoodaddict #foodaddiction #recovery #freedom #selflove #texas #atx #austin"
100,5,"At midnight I started my monthly “on call” days. Today’s adventure woke me up at 1 am and required me to be at the airport by 3 am.
I’m at the bus stop and I’m still able to smile even though I’m tired and would have loved a little more sleep.
I’m able to smile because awhile ago I made the choice to change my perspective specifically regarding to when I’m on call. If I come into a situation already feeling defeated and negative that’s exactly how the situation will end.
I changed schedulings image for when they call to something that would remind to check myself and my attitude before I even answered the phone!

I share this to say perspective is everything!"
101,5,"I bought these sweatpants my Freshman year of college, they are my favorite sweatpants.
MY FAVORITE ! 🤗
If I have to pull these up to my chin I will because I will never give these up 🤣

All jokes aside, such an incredible reminder of how far I’ve come! Unhealthy college habits had amplified post grad and I was heading down a path that was leading to cholesterol meds in my 20s! My wellness score reflected someone in their late 40s 👀. Do you realize I was aging myself 20 years with my poor nutrition and my weight⁉️ I’ve truly changed the direction my life was heading and now I’m 100% confident I'm on the path God wants me on. ☺️
These pants have become my reminder pants, my gratitude/ humility pants and the best part my Hubby has matching ones😉 … we love our alma mater!🐏 So thankful for my program and the new life I get to build for myself and my family!♥️
.
.
.
#healthcoach #newlife #sweats #pants #love #mybiggerlife"
102,33,"Picture on the left 2014 .. I was barely able to squeeze into this dress. I was really sucking it in 😰This past weekend I not only wore it again for the first time, I slipped into it with ease. My bachelorette weekend was a huge celebration. Obviously because I’m getting married 👰🏾 but also because I felt sexy and so confident! What a feeling! 😍 With my program you’ll just burn through those fat layers, protecting your lean muscle leaving a well toned look 💪🏾
.
.
.
.
#newreality #bacheloretteparty #bridalshower #bride #healthcoach #newme #fiance #wedding #sexyback #misstomrs #bachelorette #bacheloretteweekend"
103,5,"2019 is going to be one of the best years of my life! I can feel it, making my dreams a reality starts with writing them down! How do you track your goals?"
104,5,Happy Thanksgiving from The McLachlan’s married life is awesome 😎
105,5,"Stretch yourself! You have no idea what you and your body is capable of! Imagine the freedom that optimal health could bring you!
.
.
.
.
#healthcoach #journeytohealth #mybiggerlife #change #growth"
106,14,"Learning that part of self care is having intentional and meaningful relationships in your life! Being able to connect and fellowship with one of my closest friends today filled my heart so much ♥️ I’m so grateful! .
.
. .
#mybiggerlife #consistency #friendship #journeytohealth #lifelongtransformation #sundaymorning #healthcoach #atx"
107,9,"A year ago I would’ve never imagined the joy I get from exercise. It’s become a reward, a passion and a great outlet for me 🙌🏾"
108,123,"This sugar represents the pounds I’ve lost ! 🎉

70 lbs gone forever and I mean forever! Never in my life have I felt so confident in my ability to maintain not only my weight but my health ♥️ I’ve gained FREEDOM in so many aspects of my life!

What could you gain by shedding that extra weight that’s holding you back from living your best life?
.
.
.
#sugar #weightloss #health #healthylifestyle #healthcoach"
109,12,"Consistency is everything 🙌🏾
.
.
.
.
.#weekend #healthylifestyle #consistency #success #journeytohealth #heathcoach #atx #texas #mybiggerlife"
110,27,"Wrapping up September super thankful for a month of growth both personally and professionally. Discovering my passion has been life changing for me! I’ve always had the heart to help and the desire to make an impact. Now I have the tools to do both, Health Coaching has given me everything 🤗 Currently getting new clients ready for their new beginning in October. It’s the perfect time to make a change, message me your health goals and let’s get you started! .
.
.
.
#healthcoach #lifestyle #mybiggerlife #passion #purpose #happiness #wellness #hammocklife #breeze #fall"
111,27,"Stay warm out there! I’m out running errands for the special day tomorrow. I love Thanksgiving, it’s a great opportunity to express love and gratitude for all the blessing in your life! .
.
.
.
#thanksgiving #atx #texas #burr #mybiggerlife #blessings #love"
112,14,"In my adult life I’ve come to understand that being anxious serves no real purpose in a faith based life.🙌🏾
He is always in control and with Him my possibilities are endless ♥️ .
.
.
.
.
#faith #myGodisbigger #mybiggerlife #lifelongtransformation #healthcoach #coach #texas #austintx #goodmorning"
113,23,"Yum! This weeks Lean & Green is Moroccan Chicken! I love my crockpot meals ♥️
I’ll just add some cauliflower rice and be all set!
Wondering what’s a healthy fats? or why I call them Lean & Greens? DM me I would love to share!
Swipe for the recipe ➡️
.
.
.
.
#leanandgreen #healthylifestyle #healthyfood #healthyrecipes #healthyeating #texashealth #atxeats #atxhealth #journeytohealth"
114,35,"How did I get to the picture on the right? From a size 16 to a size 8?

It started with making a choice, the choice that I no longer wanted to complain about something I could change.
I no longer wanted to wait for the new year to set a resolution I wouldn’t end up keeping.
I no longer wanted to say I’ll start on Monday.
I made a choice and I didn’t look back!
.
.
.
.
#healthcoach #consistency #mybiggerlife #flyhealthy #flightattendant #newuniform #newme #healthylifestyle #health #noexcuses"
115,23,"Goodmorning ♥️ Make it a great Sunday, have some tea, or have some coffee ☕️ and start your day full of opportunities off right!
.
.
.
.
#weekendvibes #sunday #sundaypraise #atx #blessingsonblessings #praise #positivity #joy #clcaustin #coffee #healthymindandbody"
116,5,"Such a huge help in not only tracking your calories, but you can also see your weekly trends, and hold yourself accountable!
If it goes in my mouth it goes in the app.
People sometimes overlook beverages and those are extremely impactful in both weight loss and weight maintenance!
On my current plan a lot of this is taken care of for me but it’s still a necessary tool for my Lean & Green!
Just try it out for a day you might be surprised 💁🏾‍♀️"
117,20,"Wow this hits home! I was just thinking about this yesterday.
I honestly had no idea what my body was capable of and how different my body would feel once I started treating it with the respect it deserves 🌱

If you’re ready to discover your bodies incredible abilities message me your goals 🤗
.
.
.
#happiness #newyear #newgoals #newyou #healthcoach #mybiggerlife"
118,5,"The perfect snack! Protein, Healthy fat and fruit!
.
. .
.
#lifestyle #healthy #healthcoach #yum"
119,5,"Woohoo 🎉 300 days logged, consistency has been my ally!
My Fitness Pal is a great tool when you’re making lifestyle changes.
I use it to track everything I put in my mouth from Mints to Tea, my exercise, and my water intake.
It’s a free and it’ll help keep you accountable 👌🏾
.
.
.
.
#health #healthcoach #myfitnesspal #eatwell #accountability #healthyliving"
120,5,"When you find your passion you invest in it!
.
.
.
.
.

#certifiedhealthcoach #certificate #knowledge #lifelongtransformation #mybiggerlife #healthylifestyle #healthyweight"
121,5,Growth 🌱
122,29,"This is what healthy looks like on me! ☀️ The black swimsuit was a 1x and the red little number is a medium 😁

I’m so ready for summer and all the festivities it brings! I finally look in the mirror and see the version of myself I’ve envisioned for the last 10 years.
I’m still working on my fitness but I’m leaps and bounds from where I started. My nutrition is solid and that’s 80% !

What’s holding you back from becoming your best self? Imagine where you could be a month from now if you start today, if you're like me you might not know where or how to start. I had someone help me and now I'm paying it forward and would love to help you on your own journey ❤️"
123,5,"When I first started my health journey I had no idea what was in store! I thought if I could just lose 20 lbs I would be happy. Let’s turn your dreams into goals and make those goals a reality! It’s possible! ♥️
.
.
.
.
.
#dreams #reality #goals #october #newyou #healthcoach #lifelongtransformation #health #coach #certified"
124,5,"Brainstorming on an October challenge! This is what it’s all about creating new goals for yourself once you’ve achieved your current goals. .
.
.
Healthy weight ✔️
30 min of Physical Activity everyday ✔️
.
.
.
There’s a lot more I could add to this list but these are two big ones I’m pretty proud of!
.
.

Stay tuned for October’s goals 😊
.
.
.
.
#goals #lifelongtransformation #mybiggerlife #healthyweight #healthcoach #challenge"
125,5,"SO many challenges this year and Gods brought me through all of them stronger than I was before. I feel incredibly blessed to be starting this journey with Optavia that will allow me to enhance so many aspects of my life. Improving my mental health by making more time for spirituality will be one of the Heath Habits I focus on this month! ♥️🙏🏾 .
.
.
.

#ButGod #Favor #mybiggerlife #stopchallengechoose #optimalhealth #clcaustin"
126,5,"How do you start your weeks? .
.
.
#growth #healthcoach #mindset"
127,5,"My number one goal is keeping up with all the amazing health habits I’ve learned while flying. Once you have a solid foundation you can make health work in any lifestyle! 👌🏾
.
.
.
#flyinghealthy #healthcoach #flightattendant #healthylifestyle #lifelongtransformation #airplanes #2am #goodmorning"
128,5,"Why wait? Start now and your future self will thank you! .
.
.
.
.
#november #novemberchallenge #healthcoach #growth #healthylifestyle #mybiggerlife #newday #monday"
129,5,"Those cozy sweaters and sweats may be ideal right now but ... June 21st is the first day of summer ☀️👙🧢 After a LONG hard winter for so many of us don’t you want to be Suns out Buns & Guns out 💪🏾😂 In all seriousness what are you waiting for!? 😊
.
.
#healthcoach #lifelongtransformation #mybiggerlife #wellness"
130,5,Your mindset is a powerful thing! ☀️
131,11,"Sleep is vital to your not only your mental health but your physical health as well!
With my lifestyle I have to make a conscious effort to get my 7-8 hrs. Based on the day those 7-8 hrs can vary a lot as you can see below !
📱 iPhones have a helpful “Bedtime” 🛌 function, I’m sure there’s an app you can download as well!
Regardless how I’m feeling I cut off caffeine at noon 🙅🏾‍♀️, upping your caffeine intake won’t help sleep deprivation it’ll actually make it worse and set you up for another restless night!
Just a glimpse of one of the Health Habits taught through my program 😊
.
.
.
.
#flyinghealthy #sleep #travelhealthy #healthylifestyle #sleep #healthcoach #restore #earlybird #nightowl"
132,16,"Being able to fuel my body with what it needs and enjoying it too is an awesome bonus! .
.
.
.
#goodmorning #healthyfood #coach #coffee #saturdayvibes"
133,28,"Yummm!!! Mexican Style Shredded Pork!
Another awesome recipe from Sandy’s Kitchen Adventures!
Tweaked it a bit to accommodate my Green and Condiment desires!
I had it on top of Spinach, Green Onions and Roma Tomato. Topped with salsa!
Second pic just shows my prep method 👌🏾
Super easy crockpot and inexpensive meal ! 😊
.
.
.
.
#leanandgreen #lifelongtransformation #weightlossjourney #healthyliving #healthyfood #mealprep #food #healthcoach"
134,5,"So much yum !!
.
.
.
#food #healthyfood #healthylifestyle #yum #weightmaintenance #healthcoach"
135,5,"Yes my salad kick is real this month! 😂

Chicken Salad
1 Lean
5 oz Boneless Skinless Chicken Thigh, shredded

3 Greens
1 ½ cup - Spinach
¼ cup -Tomatoes
¼ cup - Cucumbers
¼ cup - Green Onion

1.5 Condiment
2 Tbsp - Walden Farms Chipotle Ranch Salad Dressing
1 Tbsp - Grated Parmesan
1/8 tsp Garlic powder
1/8 tsp Pepper
No Healthy Fat needed.

So easy! Mix and enjoy!
.
.
.
.
#salads #summer #chicken #tomatoes #yum #healthcoach #spinach #cheese #wellness #healthylifestyle #healthyfood #atx #texas #fallinlovewithnutrition"
136,5,"Super moist chicken and all my fave ingredients! Can’t complain, eating well is so satisfying 😊
.
.
.
.
#habitsofhealth #healthyrecipes #healthylifestyle #leanandgreen #healthcoach #weightlosstransformation #lifelongtransformation #wellness"
137,5,"Buffalo Style Tuna and 1 wedge Garlic & Herb Laughing Cow! Beyond delicious 😋 A fun little til I got from my health coach mixing laughing cow with Tuna for an awesome snack! .
.
#flavor #celery #snacks #buffalo #tuna #cheese #weightlosstransformation #healthcoach #yum"
138,17,"First time trying out the shake in a freeze pop situation... I used the Carmel Macchiato 😋
One shake filled up all 4 slots.
Well I didn’t hate it but I didn’t love it either 💁🏾‍♀️😂 I’m pretty sure I froze them a bit too long but I live in Texas and it’s hot so I enjoyed a cold treat 😋
.
.
.
.
#fuelinghack #summer #carmel #slushy #popcicle #yum #healthcoach"
139,5,Self love 💕
140,5,Absolutely delicious 😋 #mealprepwin
141,19,"I’m finally rebuilding my wardrobe, yes buying clothes can get pricey but honestly I was holding on to my old clothes for other reasons.
I was waiting for the yo-yo , waiting for the old habits to creep in.
BUT .. Here’s the beauty of changing your health instead of going on a diet.
You change your mindset. 🧠

You learn new healthy habits and in turn those unhealthy habits are minimized drastically. 🙅🏾‍♀️ You find a new zest for life that isn’t temporary. ☀️ You TRANSFORM not only on the outside but on the inside too! 🌱

There’s a reason I’m so passionate about this program. I’m literally a walking testimony on how health & wellness can transform your entire life.
.
.
.
.
#healthylifestyle #lifelongtransformation #newme #newclothes #weightloss #health #healthcoach #mybiggerlife"
142,28,"I used to promise myself a “treat” if I did anything involving physical activity. Some ice cream, a tv binge, or something else that didn’t help my wallet or my health. Today I walked 1.33 miles and you know what I promised myself… Nothing, just felt like going for a walk. That’s freedom.🤸🏾‍♀️
.
.
Seeing my life change one Health Habit at a time is truly incredible.
.
.
.
.
#habitsofhealth #mybiggerlife #lifelongtransformation #walks #healthcoach #atx #austintexas #weightloss #weightlosstransformation #habitsofmotion #healthyfinances"
143,5,"My biggest challenge in life is letting go of my stressors and trusting that God has a plan far greater than mine ♥️ .
.
.
.
.
.

#workingprogress #faith #sunday #mybiggerlife #clc #wellness #health #growth #healthcoach #rebuild"
144,5,"Cajun Shrimp, Turkey Sausage, and Vegetable Skillet

Ingredients:
28 ounces cooked shrimp
12 ounces jennie-o turkey sausage
3 Cups zucchini
3 Cups yellow squash
1 Cup asparagus
2 Cups red bell pepper
¼ Teaspoon salt
½ Teaspoon pepper
2 Tablespoons olive oil
2 Tablespoon Cajun seasoning

Directions:
In a large bowl add the shrimp, sausage, zucchini, yellow squash, asparagus, bell pepper and salt and pepper. Add olive oil and cajun seasoning and toss until coated.
Add to a large skillet and turn to medium high. Cook for about 5-7 minutes until the shrimp is pink and the vegetables are tender.
Garnish with fresh parsley if desired and serve immediately.

Makes 4 servings"
145,5,"Stream or come join us & be blessed! Such a powerful presentation today! I love my church 🤗
.
.
.
.
#clcaustin #blessings #church #unexpected #sunday #incredible"
146,19,The possibilities are endless once you shed what’s you holding you back. In my case it was 70 lbs of extra weight pushing down on my joints. The relationship I have with exercise and the gym has completely changed and I’m so thankful ♥️
147,5,"This time last year I would have never imagined being this FREE! Saying goodbye to the camouflage and hello to the new me!
I finally bought something to celebrate my new body and the new health I’ve worked so hard to achieve! 🎉
.
〰️
.
You can start a new month in a new direction!
Let’s get you started, together we can figure out what freedom looks like for you! .
.
.
.
#lifelongtransformation #weightlossjourney #freedom #shopping #summer #lovelife #mybiggerlife #healthylifestyle #healthcoach #austinhealth #austinhealthcoach #texas #atx"
148,18,"Happy Habit of Health moment!
I live 5 min from Target 🎯 I needed some spices for my meal prep tomorrow and some coffee filters. Normally I would hop in my car and be there and back in 10 min.
By just adding 10 extra minutes to my errand I was able to get some steps in for the day and build a new habit of motion!
The 5&1 program may restrict your exercise but it lets you get a little motion in there, you know building blocks 😉!
.
.
.
.
#habitsofhealth #stopchallengechoose #lifelongtransformation #weightlossjourney #optimalhealth #drwaynescottandersen"
149,5,Italian Chicken Skillet for the win!
150,5,"Just dive in! Nothing beats a failure but a try!
But imagine if you didn’t fail 👌🏾"
151,5,"Best days are Wednesday’s ! We do our adulting on Wednesday’s 😂
.
.
#newchairs #tjmaxx #daydates"
152,5,"Learn to dance in the rain & blossom where you are! 🌷
.
.
.
.
#blossom #rain #sunshine #phx #growth #healthcoach #lifelongtransformation"
153,13,"I keep contesting for my health every day because I remember how desperate I was to gain it!

I used to scroll through my timeline and see someones weight-loss or fitness and envision myself in their shoes.
I just wanted to lose 15 lbs, then it grew to 25 lb. ,and then 50 lbs. I blinked and I was 70 lbs over weight.
It’s easy to forget where you’ve been when you’ve overcome your food addiction, when you’ve overcome your emotional eating and when you’ve overcome your gym aversion.

This morning I reminded smiled and thought “Look how far you’ve come"""
154,9,"Make it a beautiful Friday everyone!
.
.
.
.
#positivity #weekendvibes #goodmorning #mybiggerlife #journeytohealth"
155,20,"Imagine the possibilities 👌🏾
.
.
.
.
.
#faith #leap #health #healthcoach #live #mybiggerlife"
156,5,"Wednesday’s are our day date days!! 🤗

They consist of breakfast together and usually our weekly trip to the grocery store! We always add in a treat 😋 today’s treat Kambucha clear mind and a good ol Trader Joe’s cold brew!
What traditions do you have with your partner or family!? 😊
.
.
#healthyfood #lifelongtransformation #love #date #newlyweds"
157,38,"I get to end this summer feeling amazing in my own skin! 🎉 It begins with getting to a healthy weight but that’s just the beginning.
How are you going to end your summer?
3 months from now you’ll be so glad you started today!
Let’s get you started on the path to health & wellness! 😊
.
.
.
#lifelongtransformation #summer #selflove #weightloss #weightlossideas #journeytohealth #swimsuit #pools #positivevibes #freedom #coach #atxcoach #austin #atx #texas #texashealth"
