,number_of_likes,caption
187,5,"✨Shaun week progress photos and report ✨
If you have me on Snapchat, then you already know what's been going on over the last week... that's right, it was #INSANEFOCUS #SHAUNWEEK #SWEATBEADS to the max!
I don't own a scale so who knows if I gained or lost any weight at all. What I can tell you is I gained more knowledge about myself this week than I have in just a couple months. Do you know your own limits? Do you know how far you can push yourself? Have you even tried lately? If the answer is NO, then we need to talk. ""Of you can hold up your body, if you can hold up your mind, you will succeed""-Shaun T
But guess what else happened this week? If I can be 100% honest with ya,
Ya girl hid. Yup, there is still that ""old self"" part of me that wants to push through it all at full speed and to make it to the finish line BUT then suddenly that old voice creeps in ""you've made it this far, go ahead and reeessst"". And that's what I did on day 7, I rested, when I wasn't supposed to rest.
Listen, when you start to make progress and change and it's going great, there will be temptation to slow down. To rest when rest is not what's supposed to be happening. Your old self will in fact creep in and try to sabotage progress. 🤦🏻‍♀️😈 Fight through it, be aware of what's happening to you and always dig deep inside yourself to pull through your highest self. 🤜🏻👊🏻💪🏻 Progress is progress. Big or little.
I Got day 7 done THIS MORNING. And it felt so damn good!! Who ready to kick their old habits and self out the door 🚪 for good and lock the door for the last time? 🙋🏻 I'm looking for 3 ladies to get started with our next group
If that's you, comment below ""locking it up and throwing away the key 🔑!"""
188,5,"Meals are prepared for the entire work week 🙌🏼☺️ a couple dinners I did not prep due to it needing to be heated, but most of what you see is all ""no-cook meal prep""! Super excited
Anyone else do meal prepping for this week? #mealprep #savemoney #lifesaver #backontrack #cleaneating"
189,16,True
190,27,Such a sweet heart he is ☺️❤️🌻 @theirsonlyjuan 😘
191,5,"After our run/walk to @zilkerpark100 , I finally got my photo! 📸: @louiefrench25 #sweatypic #zilkerparkaustin #hustlehard #sweetness"
192,41,"Aye, aye, aye! 🎉🌺🌼🌹🍬🍭🇲🇽 Celebrated Emmie's 3rd Birthday with a Mexican themed fiesta!!"
193,26,"☀️Summer to Swim not Sink☀️ Who's with me!? Here's the thing,
8 weeks ago I STRONGLY DISLIKED who I had let myself become, physically and mentally.
My clothes didn't fit me how I wanted them to and I was straight up tired and irritable ALL THE TIME. Zero motivation, seriously.
Then, I noticed myself feeling sick often, and with my family history of diabetes and other diseases, I started to think 💭 I was becoming ill. That scared the heck out of me! So I decided I HAD to do something and fast! I am too young and have way too many dreams to accomplish to be worrying about becoming sick. Not to mention parenting was definitely becoming was more overwhelming than I was use to and even that in itself was a wake up call!
Look, I know how hard it is to find the time and motivation to even try a new lifestyle, but can I just let you in on a secret of mine? (Whispers) if it's important enough to you, then the time and motivation will come (ends whisper)

I have since learned to manage my time better, even if that means being selfish at 4am to get my workout in and have me time before driving across town to take my daughter to school while plugged into whatever personal development book I've got going on at the moment.
The very small changes I've managed to make have shown up in very big ways and I couldn't be more proud of myself.
Do have a six pack or flat abs? No, but I'm on my way to it!
Do I have to sneak in 10-20min naps every chance I can get? Heck yeah!
See I knew from the beginning this was no picnic, so I ""adjusted my sail"" and am now riding the waves 🌊. I bet there are many others who are at the point where they are DONE with starting over, just like I was. 🙋🏻and still am.
Now, with all this being said, if you're DONE with starting over, I want you to drop a 🙅🏻 or 🙅🏻‍♂️ down below, I want to get you settling some GOALS!
#goaljeans👖 #swimdontsink #challengeaccepted✔"
194,5,"Day 1 of week 2 #3weekyogaretreat working on expansion. I feel strong, I feel expanded, I feel beautiful! ❤️🙏🏻✨"
195,11,"AMEN to this! ☝🏼 I am constantly praying this prayer, wow! “...Open up my eyes in wonder and show me who you are and fill me with your heart and lead me in your love to those around me...” #Repost @devonfranklin with @get_repost
・・・
#TheWaitDevotional is now available! To order your copy or to learn more, click the link in my profile or visit https://devonfranklin.com/the-wait/"
196,5,Age 5/6 #TBT
197,69,"I’m PROUD, I’m speechless, I’m overwhelmed. This is just the beginning for her. #solo #impromptu #raw #beauty"
198,5,#TBT haha thanks to @mz512 for sending this
199,5,Life is sweeter and more beautiful with you in it.
200,29,"Grateful for another Thanksgiving with my grandpa. We have all types of people in our family but one thing is for sure, we have fighters, survivors. We have Solid foundation because of this man, I thank God for each day."
201,5,Doing kid yoga before her bath. #kidyogi #beginner
202,5,Exactly! #thewait #worthit #lessdrama #stayingfocused #godsplan
203,5,My heaven #Sunflowers
204,5,My #cowgirl
205,5,Just another day in my life.
206,5,"Look at those beautiful sweat beads rolling off ma face!!!! 💦 workout for the day is done, but this mama's day is just starting! Got a full day of cleaning and errands to do. 'Bout to chug this shakeology!
T25, Total body circuit DONE SON! And all from the little screen of my iPhone #BOD IS BAE!"
207,47,💃🏻🤠🌻🌹
208,5,Updated my dream board for 2016! #goaldigger #dreambig #GetItDone
209,5,Sweet child of mine ♡
210,5,I've always loved when she fell asleep like this... #myboo #sleeping #beauty
211,5,This little Angelito will be 6 months in a few days 😭⌛️#latepost📷 #nephew
212,5,"#repost fro @badyogiofficial 👏🏻👏🏻👏🏻👏🏻. A weak man will try to keep a strong woman in her comfort zone, try to sabotage her growth and keep her where He can control her. A strong man will lift her up, push her to be great and stand behind her while she steps out on her own to be the woman he knows she can be and wants everyone else to see her as well. #staystrong #hustlehard #bekind #befeirce baby girl!"
213,35,Been thinking about chopping the locks off again... it's been pretty dang hot and my hair ain't helping one bit! #shorthair ? #oldpic #2016
214,5,
215,5,#vibes✨
216,5,"Seriously you guys, #alittleobsessed day 2 killed my booty 🍑🔥! Didn't get to it this morning but I decided I didn't want to miss out on Day 2 of this 24hr sneak peek so I pulled up my scrub bottoms and dug REAL DEEP, like real real deep 😬😝 - & all on my lunch break, in my scrubs, in a room! Where there is a floor and a door 🚪 you're sure to find me doing something RANDOM haha 😂 call me crazy, nope, call me a little #obsessed 🙃😋"
217,5,"I love our WD peeps!! 🙌🏼🤗🎅🏻🤶🏻 #Repost @westlakedermatology (@get_repost)
・・・
🎅Santa (Dr. Nik) and 🤶Mrs. Claus (Rosanne, General Manager) consult with Elf D'lynn (Director of HR) on which of our corporate staff made it on the 😇nice list this year.
#westlakedermatology #atx #holdiaycheer #happyholidays #naughtylist #nicelist #santaclaus #weloveourpatients"
218,49,"Play time is the best time ❤️🌸
📸: @theirsonlyjuan #jproductions
#spring #ourkindoflove #flowers #love #play #motherdaughter #photoshoot #austin #texas #mueller"
219,29,"✨Taking it back to Mother’s Day 2015✨

This mama was a hot mess!
I remember putting this dress on KNOWING that it was a bit uncomfortable around my midsection, but wearing it anyway because I didn’t have many cute options that fit well.
This version of me was always tired, snacking on sweets, over eating on anything and everything that was put in front of me, no self control, no motivation, suffered with back pain, terrible back acne, irritability, low energy, low self esteem, brain fog, and worst of all, my daughter got the worst version of me at the beginning and end of each day.
As a parent, your kiddos deserve the best version of you. Not the leftovers of whatever energy you have left from your busy day.
————— Since I’ve made big changes to my health, even tho we don’t have perfect days, I know I can give my daughter and others the better version of me now. My energy is up, my focus is better and all that have been listed above are no longer obstacles that make me stumble and fall.
Sure, I’ll enjoy a sweet here and there but I have gained self control. I’m a work in progress, not perfect.
I know there are other mamas just like me.
And if you’re reading this thinking you want a change as well, then shoot me a message to get yourself started on the right path.
Starting Monday, as I hit the RESET button on my workout program, I’m going to be working hard with YOU in mind.
#powerfulwomen #conqueryourmind #transform20 #challengeyourself #goals #fbf"
220,5,Partner in silliness 😜
221,52,Congratulations to my little sister on this very special day! ✝️ #family #firstcommunion #sassypants
222,5,"Because I love food so much and we all know food can heal or kill, reading(listening) to this #genius book by @maxlugavere has me rethinking my diet, again!
#mustread #foodheals #foodkills #choosewisely #genuisfoods #avocadosarelife"
223,5,🌺🌸🌺
224,5,& watch what can happen.
225,17,#27 🙏🏻♥️🎂
226,5,#shaunweek #truth💯
227,5,And @levilusko has done it again! Download the #swiperight app to get reminders of the promise God has for us and how to resist the temptation of the Esau syndrome ❤🙌🏻🙏🏻 Hebrews 12:14-29
228,5,"#Repost @lewishowes (@get_repost)
・・・
Daily reminder 🙌"
229,42,"Because workouts are more fun with puppies? 💪🏼🐶🤷🏻‍♀️ Had I been one to go to an actual gym each morning, I’m pretty sure having a new puppy in the house would have been a good excuse to NOT go.
I’m telling you, I LOVE that I can be home and still get a great workout in, even with this little one running around 🥰
•
•
•
•
•

#dogmom #workoutwithpets #unbothered #virtualgym #girlsquad"
230,18,"This is so true!
#Repost @lewishowes with @get_repost
・・・
True or false? Share below and tag someone you love👇❤️"
231,17,Last day of 1st grade for my princess 👸🏻 how this school year has just zoomed by! She's done so much growing this school year and I couldn't be more proud! Thank you to @cecilia.williams and Ms.Ross for their continued efforts and the countless hours spent helping Ally in every aspect during and outside of school (all those text messages) 😊 y'all are the real MVP! No words or even gifts could ever express my gratitude towards you both and the entire KIPP Obras family! Please enjoy your much earned summer vacation and hope to see you all next school year ❤️ #schoolsout #summer2017
232,5,
233,22,We got our puppy fix yesterday as we stopped by a small pop-up adopt a pup spot after lunch. Sadly we did get to adopt a precious puppy but she loved loving up on this cutie for a bit! ❤️🐶
234,5,"This says it perfectly. I tend to be very hard on myself when it comes to setting examples and pursuing something. The other day a good friend of mine mirrored me after I told them exactly what I am ""afraid"" of when it comes to sharing and teaching/leading. And you know what? My own fears and insecurities were so silly that I was speechless 😶. I don't need to be perfect, I just need to be perfectly imperfect and show other how to do the same. #love #light #gratitude #vibes✨ #hardworkpaysoff"
235,5,"💪🏻#SHAUNWEEK BEFORE PHOTOS😝Alright, alright, alright! Party people! These are my official before photos. Shaun T has put together 7 completely different, completely #INSANE, completely #FOCUSED workouts that will be released one-by-one starting TOMORROW! Now you know ya girl will be getting her a$$ kicked but at the same time this girl will be eating #fixate approved meals from now on! 80/20 baby!! 80% of losing weight and getting fit is based on WHAT YOU STUFF YOUR FACE WITH 😌, and 20% is of course your exercise 🏃🏻‍♀️🏋🏻‍♀️ but all of these awesome recipes and meal plan can be found on BeachBody on demand and in the groups, which are both so FREAKING AWESOME I can't even wrap my head around it. The ladies and I have a Shaun T week group put together and we will all be getting out ass kicked together this week- want in? Let me know in the comments, show me your 🍑🍑🍑👇🏻👇🏻👇🏻👇🏻"
236,29,#Sundays 🙏🏻
237,5,#conqueryourmind
238,26,🐶💜
239,21,Hung out with the crew today #nephews💙 #cousins #mueller
240,5,It was my eye appointment and she is having a ball trying on glasses 😊 my baby is so precious I can't stand it. 😍
241,5,"Dynamic Core COMPLETED ✅ I woke up to the greatest text message this morning. It reminded me of just how WORTHY & how GRATEFUL I truly am. Reminded me to get continue on my journey, stay focused and lead from the front. When you have God and people in your circle who are constant reminders of your greatness, nothing seems impossible. You get up, wash that face of yours, lace up those shoes and make this day YOURS! #growth #hustlehard #nomercy #grateful #worthy #sweatbeads 💪🏻💦"
242,50,"Still can’t believe how fast time flies!! #babysister #growingup

My sweet 15 in ‘05 & Her sweet 16, ‘18."
243,21,
244,11,"#Repost @powerofspeech (@get_repost)
・・・
We are each a spark of the Divine. Worthy as ever. And yet, sometimes we lose sight of our inherent value. That inner voice can become muffled by the narratives we play over and over in our mind. What are the messages that wear us down? In this moment, let’s challenge them. What has caused us to forget that we are deserving? In this moment, let’s remind ourselves that our capacity for growth and strength is incredible. How can we reframe our experiences and begin viewing our lives from a more elevated perspective? Are we ready to stop buying into old thoughts patterns and start trusting more empowering ones? Know this – there is so much more in store for you. The more we begin to believe this, with God’s help, the sooner we will receive what we hope, pray, and strive for.
#powerofspeech"
245,5,My beautiful Boo. My life would be dull without her. ❤️
246,80,"“I’m fully known and loved by you” .
.
.
.
.
.
#jproductions #spring #motherdaughter #bluebonnets #austin #texas #beautiful #soul #love"
247,5,🐛🦋
248,5,At Phil's and Amy's for lunch.
249,5,
250,5,"It isn't Friday, but it's Wednesday! And that means this work week is almost over, and there is STILL enough time this week to get in a good workout! Try this one out! I just did 3 rounds of this workout and yeah, it was a gooder! By Friday I'll be doing all 5 rounds. Hadn't done regular crunches in a while and it feels so good! 🙌🏼 #challengeyourself #humpday #quickworkout"
251,33,"Ok folks, here it is! The 2nd day of school photos! 🤣😭 Despite the looong face, Ally truly enjoyed her first day and couldn’t wait to go back today! She just really didn’t want any photos taken this morning 🤦🏻‍♀️🤗"
252,5,The Girls! ❤️💃🏻💁🏻👸🏻
253,5,Ally's teacher sent this to me today on my drive home from work. They are getting ready for next weeks #hollywood themed #teacherappreciationweek my child is a silly one!
254,5,C’MON SOMEBODY 🙌🏼🙌🏼🙏🏼😭 #iknowthatsright💯
255,19,"After reading, napping and journaling in this amazing weather, I decided to whip out my BOD app and do a nice 25min stretch before hitting the trails for a run 🏃🏻‍♀️ What better way to enjoy the present!? Now I’ll be trying real hard to enjoy the present as I run the trails. It’s been a minute 😅😅 #stretchitout #nature #grounded #texasweather #progressnotperfection"
256,5,"In the wise words of Dory 🐠""when life brings you down, you know what you gotta do? 🎶just keep swimming, just keep swimming... 🎶 #imback for more #4am #wakeyoassupsleepingbeauty"
257,5,It's that kind of day. Practice makes perfect. #guitar #music #love #FameTube # practice
258,5,"Sometimes you have to do what you can with the time you have. Lately I e been off focus, putting in as little effort towards my workouts and meals. See, this is why it's called a journey, there are hills and valleys to it all, but how you get through them will determine how you far you'll eventually go. Decide to DO IT, and DO IT. Woke up late today, but got my yoga in and 10mins of T25, upper focus. #waitingforsweatbeads 💦 #mindset #motivation #inspiration #momentum #keepgoing💪"
259,11,"How can I ever express my gratitude for all the love I have received today and quick honestly, everyday?! Today has been so amazing from the moment I woke up until this very second.
Thank you all from the bottom of my little big heart for all of the beautiful birthday wishes!
I’m so blessed! I thank God for another year of life for new opportunities, challenges, adventures, laughter, tears and love.
I love you all!!! ♥️🥰🙏🏼 #birthdaygirl #28 #thankgod #growth #love #sagittarius #friendship #newadventures #happiness #atx #mozartcafe #hulahutaustin #sunrise #newday"
260,5,Something about Sunday's in the summer ☀️🌺👩‍👧💦#blessed #pooltime
261,5,
262,5,
263,5,I.GOT.GOALS
264,26,My precious girl! ❤️
265,5,"My newest #personaldevelopment book 📚 🙌🏻💪🏻 to me personal development is EXTREMELY IMPORTANT especially because I'm very hard on myself and sometimes tend to aim towards trying to control situations that are ultimately OUT OF MY CONTROL. So, having audiobooks in my ears 🗣👂🏻most of the day has become EVERYTHING to me and my growth as a person #findwhatworksforyou and CRUSH IT!"
266,55,"This here is my step. MY STEP. Over the last 4 weeks I’ve learned to accept, lean on, push off of, depend on and love this here step. •
•
•
I swear week one and two I was literally pissed at this step because the ridges hurt my hand and it was too slippery. I just looked for reasons not to WANT to use this step. But it’s grown on me. Even tho I use my yoga mat as cushion, more often then not, now, I find myself pushing the mat aside and letting myself feel the ridges and push myself to grip that slippery step.
•
•
•
What’s my point?
Don’t have one. Take it as you will, just learning to appreciate the seemingly little things that make such a big difference in the transformation process. 💪🏼 #transform20 #stepup #pushon #pushittothelimit #beachbody #summerbodyinprogress #sassyinspring"
267,5,"T25, Rip't circuit DONE ✅! Feeling great this morning! I'v got my water, my shake and I'm ready to take on this day! #happywednesday #humpday 🐪"
268,5,Birthday girl is having a blast so far today #cake #swimming #favorites
269,5,#celabration 🎉🎂
270,31,Mother's Day photo shoot was a success 💕 #behindthescenes Photo by @samantha_aidaaa
271,5,✨👸🏻🙆🏻🏃🏻‍♀️🌎🏆✨with HIS ☝🏻️help.
272,5,“Who would I be without you?”- @iamjojo #god #music 🎶🎼
273,5,"No excuse 😍😋 LOVE THIS
#Repost @meowmeix with @get_repost
・・・
“I have too many healthy snack ideas.” - said no one ever 😛 Here are some more simple but yummy ideas to add to your clean eating arsenal. More info below:
.
Snack 1: Frozen grapes
Snack 2: Homemade popcorn + nuts
Snack 3: Celery + peanut butter + chocolate chips
Snack 4: Sliced cucumbers with olive oil, half a squeezed lemon & Himalayan sea salt
Snack 5: 1 rice cake with half an avocado & 1 egg
Snack 6: 1 banana sautéed in a pan with a few teaspoons coconut oil & cinnamon
.
.
.
.
.#cleaneating #healthyeating #nutrition #cleaneats #mealprep #foodprep #fitfood #protein #weightloss #mealplan #paleo #healthychoices #mealprepsunday #healthyfood #mealprepping #macros #mealprepmonday #flexibledieting #iifym #instahealth #getfit #gains #meals #healthyliving #snackideas #healthylifestyle #healthysnacks"
274,5,"#cleanweek day 2- Cardio was not what I expected! When I think ""cardio"" the word ""slow"" does not come to mind at all. Megan Davies surprised me and I LOVED IT! Slow and controlled moves broke me out in sweat 💦 now THAT I did expect 🙌🏼😅 Sometimes when we set expectations for things we have think we have knowledge of, we end up disappointed, but that wasn't the case today! The unexpected could be the best thing for us! I've started Clean Week this week but that doesn't mean it's too late for you! Shoot, it's never too late to start a new program in general! Who's looking to beast through the Holidays ❄️🎄🍁with me? #fitbythefirst t #holidayseason #accountabilitysquad #cleanweek #BOD #SLOW #controlled #soreaftho"
275,5,"""God you give and take away"" #hillsandvalleys"
276,3,
277,5,"#Repost @besheroic (@get_repost)
・・・
Stop shaming women who don't want children. Stop shaming women who prioritize their career. Stop shaming women who want to be stay-at-home moms. Stop shaming women balancing both. Stop shaming women who are single. Stop shaming women who settle down. Stop shaming women who are just living their lives. Period. #BeSheroic"
278,5,
279,5,Morning worship 🙌🏼🙏🏻
280,28,Best birthday dinner/evening ♥️🙏🏼
281,5,#Sunday ✨
282,31,😘 Happy #nationalboyfriendday
283,5,"#Fixate approved pancakes, made with banana, oats, eggs, milk, and other ingredients for yummy perfection. I mean, if Ally approves, then this mama is #winning 🙌🏻😊😋"
284,5,She's such a good big cousin 💕
285,28,Be still my heart ❤️
286,5,No words are more true than these!🙌🏻 I am SO privileged to be able to praise and worship to MY MAKER. 😭#nogreatername 🙏🏻 #worthyofyourname #CLC #JESUS ✝️
287,39,Feeling much better today! Feeling focused and ready to rock this day! Got my yoga and T25 upper focus completed start to finish. I thought about just starting where I left off yesterday but quickly decided to just do the damn thang! Now to work on some goals and prayers for the day! 🙏🏻☺️🙌🏻 #sweatbeads 💦 (they're baaaaaaaccckkkk! 😝) #work #focus #goalsetting #PD #loveyourmind #loveyourbody
288,5,#shaunweek day 4 DONE ✅ #25abs I'm feeling the burn!!!
289,17,Don't even need to #goals 😘 this is my life already. #praise
290,5,#sweatbeads #T25 #digdeep #pushhard #showup
291,5,Oh captain my captain 👩‍✈️
292,5,Yes!
293,5,"🌟Vegan ""UnCheesy"" Pasta🌟

If you are a carb lover and wanna eat a bowl full of pasta and still cleanse ur body at the same time...this plan is for u❤

Starts 1/8

Comment with a 🤚 below for deets

#newyearsreset #carbloversunite #carbsmakemehappy"
294,5,"Michael tried to get him! 🔪🔪 @theirsonlyjuan Flipped the script real quick, like ninja! 🤣💀"
295,5,"Believe it, achieve it!"
296,5,"Tonight's devotional- I mean, could God be ANY clearer with this one?! Whatever Gods plan is, thy will be done. 🎤🎧🎼🙏🏻🙌🏼 1 peter 2:9
Ephesians 3:20
Jeremiah 29:11
Romans 5:8
#youversionbible #throughtheeyesofalion @levilusko #devotional"
297,5,I hear you ☝🏼
298,40,#diadelosmuertos #sugarskullmakeup done by moi
299,42,LIfe lived perfectly imperfect.
300,38,"Great photos done by a great photographer!! ❤️🙏🏻 #Repost @theirsonlyjuan with @get_repost
・・・
Moments like these are priceless, thank you Mercedes and Ally for trust me with your family pictures! #photoshoot #photography #fotografia #texasbluebonnets #muellerpark #texasspring"
301,48,☀️ enjoying this beautiful Saturday
302,5,"Saw this amazing looking recipe and just had to try it! I’ve never cooked with Eggplant 🍆 before so I was excited to try it out. Quick ingredients: all natural chicken breast, 1 eggplant, marinara sauce, basil leaves, mozzarella, sea salt and pepper! See full recipe @meowmeix
I fell in love with her Instagram 😍🙌🏼 #backtocooking #geniusfoods"
303,5,The End.
304,5,❤️😌
305,31,"Cut and color at home 💇🏻 💁🏻 when you have financial goals to reach, #DIYodamnself is the way to go 🙌🏻☺️"
306,5,"The most important thing I can do is SHOW UP---> for myself. Yeah, I still set my alarm for 4:00am, I snooze it, only to wake up in a panic at 5:20am, go wash my face, find any knee high socks I can, lace up my shoes and hit play ▶️. The moment I hit play is the moment I commit myself to the workout. There's no stopping at that point. For someone people the very word ""commit"" is totally terrifying, but it's the action that has power, not the word. You want change? Then DO something. You want energy? Then PUT out energy, action. #thatsallihavetosayaboutthat #commitmenttoexcellence #shauntkickedmyass #again 💪🏻💦🔥"
307,32,"🔥HE AINT DONE WITH US YET! 🔥

Where are all my busy queen 🐝, ""ain't got time for that, but trying to get my sexy back!"" Mamas?! Alright y'all! Who's heard of my man Shaun T!? 🙋🏻🙋🏻‍♂️🙋🏼🙋🏽‍♂️
You know, the creator of Insanity and insanity Max 30, T25 (which BTW got me from START to WEEK 8 right down here and that's just HALF the program!) Anyway...Mr.Shaun T is about to release his newest program on June 12th accessible ONLY on BeachBody on Demand. So the girls and I are whipping up a ""TEST GROUP"" here on Facebook where a bunch of us will be following the program and food plan to keep us on track this summer!
Anyone wanna give the ""test group"" a G-O, let me know by your emoji 🙋🏻🙋🏽‍♂️ down in the comments!
Who's sinking and Swimming this Summer!? 🏊🏻‍♀️🏊🏻‍♀️🏊🏻‍♀️🏊🏻‍♀️🏊🏻‍♀️🏊🏻‍♀️ #summer #shaunt #sinkorswim"
308,24,Winter Wonderland plus a side of frozen fingers and toes but it was fun!
309,5,NO EXCUSE NOVEMBER! #mompreneur #itworks #wrapadventure
310,5,When in doubt SMILE BIG!
311,5,"@operationlovestory Dustin, you’re amazing, thank you for being YOU!!! ♥️🙏🏼😭"
312,5,Pretty sure I was about 4 or 5. #posing #sassy #tbt
313,5,Thank you to everyone who came to the party! I know it was hot but y'all stuck with us. Ally LOVES all her gifts. Thank you so much!!! ♥
314,51,Happy 2018! #7milewalk #downtownaustin #atx
315,5,Look at those faces 💕
316,15,"#whenwepray #devotional
I love sharing the spiritual things I listen to, read and watch.
I struggle on a DAILY BASIS with myself, my thoughts and the flesh, I am not perfect by any means. I’m hard on myself when I KNOW I’ve done wrong in the eyes of God and just as a human being. But there is nothing like getting a good word to bring me back down to earth and remind me that I do not have to be perfect. If there is anything I CAN do, it is to pray. And just as this specific devotion today says, we should be praying beyond our circumstances and life. It’s so very easy for me to be trapped in my own head and worry about my own short comings and mistakes and bad decisions. And it’s also very hard for me to let go and let God, but God has his plan for us all, we just need to open our hearts and pray for each other!
So friends, will you please pray for Me and my family?
#thanksinadvance #iloveyou"
317,5,My kind of princess. #centralmarket #pumpkins #Fall
318,24,Had so much fun last night!! 🎅🏻#WDHoliday
319,5,"✨know what's really going on and get rid of it!✨
Have you ever been so nervous, anxious and excited to start something new in your life that almost immediately after you've made the decision to step forward, you end up feeling like you've taken 2 steps back? Yeah, that's what's happening 🙋🏻 right now. I've realized throughout this year of transformation, that yes, I will ultimately sabotage myself, all by my damn self. Over eating, not drinking enough water, not working out for a week, why? Because I've decided to take a step towards my future self and my old self was basically like ""oh no girl, who said you can do that?!"" Well, I SAID I COULD, THAT'S WHO! I put two and two together just last night, as I lay in bed feeling like poo, bloated with foggy brain and made another decision to STOP with the self sabotage. I've come too far to doubt myself and not live out my goals to help others with the struggles of any journey of life. This is my experience. I'm sharing this with you. I'm not perfect. But I will share my imperfections with you because ANYONE can do ANYTHING if you believe you can and realize when you are holding yourself back, and move forward. So what's in the cup? My detox for the day!! #yogitea #braggsapplecidervinegar #cleanse #detox #motivation #pushon #mercysjourney #faith"
320,5,#fixate approved chicken tortilla soup 🤤
321,5,#FailIyourwayintoSuccess
322,5,Happy Birthday to Christian! #dallascowboys party!
323,33,"Feeling extra energized and strong today 💪🏼🔥 •
•
•
•
#transform20 #conqueryourmind #powerfulwomen #sweat #strongwoman #booty #peaceofmind #transformyourlife #energize #performance #atxmom #strongmom #celluliteisreal #aerieleggings #bod"
324,5,Sweet child of mine
325,28,"#Repost @devonfranklin with @get_repost
・・・
#TheHollywoodCommandments #DeVonFranklin #Truth

http://devonfranklin.com/the-hollywood-commandments/"
326,5,TRUTH 😎
327,5,
328,54,"When you’ve got a great photographer as your partner you’ve got to have a mini photo shoot 😜☺️📸 (more to come)
Spontaneous trip to San Antonio turned out to be a wonderful time with this handsome ❤️ .
.
.
.
.

#happy #SA #Texas #cincodemayo #photoop #hugs #kisses #relationshipgoals #cutecouples #toocute #amorcito"
329,5,What are you telling yourself when you look into the mirror? #bringiton #pushyourself #getbackupagain
330,5,#HopOnThusTrain💚
331,5,Mini Me.
332,5,#Pond #fountain #park #Daughter
333,5,"Thanks to my mama, I get to post my #TB today :) with my bro and sis."
334,5,ALWAYS being my silly sugar booger! 😜💕
335,5,My little nerd child.<3 #children
336,81,"🔸Hitting the ""RESET"" button in 2018 on a budget 🔸

So you've all seen my transformation and have followed my journey this year and I couldn't be more grateful for all the support I've received.
Now it's time for ME to give my love and support back!! So... I'm putting together a special something of a ""reset"" group with my girls come January!
This is 21 days, no exercise (unless you choose and I'd advise lighter), and committing to a food plan.
It'll be 21 days of a FULL body jump reset. Designed to help restart your metabolism, regain lost energy, and help get your body back to a baseline of goodness :) We will start 1/8, but group starting 1/2 I'll be giving info in the group to prep for this. I'm going to be getting the ""roster"" lined up soon!
I'm taking on 10 people for this group. Comment below to get all the details."
337,5,First full week as an 8 year old 😭🤧#stopthistrain #lovebug #favorite
338,24,My princess 👑 earned the spirit stick this week for her dance company! So proud of her! God’s blessed her with a beautiful talent and knowing she has acknowledged that God gave her this gift make me feel even more blessed to be her mama. #dreambigprincess #FEDC #spiritstick #proudmom
339,5,My twini me ♡
340,5,Merry Christmas Family and Friends!! ♥
341,170,"Ok, so all day since I’ve put these two photos side by side, I’ve been trying to come up with some inspiring, powerful, motivating words that would touch whoever saw this post, and blah, blah, all the words!
I have spent every second I could get looking at this before and after. And it’s not so much an “after” but more is an UPDATE.
An update of the work I’ve done, the sweat I’ve dripped, the sleep I gave up, the personal development I’ve done so far...#ALLTHETHINGS
And the truth is, no matter how many words my little stubby thumbs may type, this isn’t going to resonate with anyone who isn’t looking to better themselves. Bottom line.
This “update” isn’t to show off or gain attention. But more to show YOU (the one who NEEDS THIS) that consistency and wanting of a better perception of life, can get you to a place that you didn’t even know existed.
Sorry, I can’t physically show you how my mental state is or how my spirit feels or how much my heart smiles when I see someone working hard to better themselves or how my heart hurts for those who feel they just CANT.
I can only show you my physical change.
I don’t only want to be a fitness coach for you. I want to be your mentor, your life coach, your best friend, the one who can tell you when to get your shot together and when to tell you it’s going to be okay.
But until then. I’ll continue to work on myself and pour into others who absolutely need THIS and Me.
If that is YOU, message me.
#longpost #honestaf #powerfulwomen #motivation #transformation #conqueryourmind #transformyourlife #progressnotperfection"
342,5,Getting the word while folding laundry 🙏🏻🙌🏻#encouragement #strength #whereyouare
343,5,That wind and that hair! #latebdaypost #beachin
344,5,🙆🏻🌈
345,5,"Happy Monday everyone! #motivationmonday ""Momentum demands movement, movement demands motivation"" #getupandmove"
346,5,"#Repost @sim_simmmaa (@get_repost)
・・・
Focus on what's ahead and not what is behind you . The past NEVER. has anything new to say ... #movingforward #nolookibgback #stayfocused"
347,41,"❤️👯‍♀️😋
Love my sissy!!"
348,16,#nofilter tonight delicious dinner 🍴 by yours truly 🙋🏻 pesto chicken zucchini pasta #imsogoodatthis love me a yummy zucchini dish!
349,38,Thankful. Grateful. Blessed.
350,5,"#obsessed with is one. “I will lift my eyes to things unseen
To the promise in Your victory
And I will build my life on the mystery
Of where You call me, and I will go
Into the unknown”
.
.
.
.
.
#mosaicmscworship #worship"
351,5,"I wonder how many of us feel or have felt this exact way for most of our lives?
No, this isn't one of my many personal development books I read on a daily basis, this is THE book, my Bible. 🙏🏻 #NKJVERSION #Thebibletellsmeso #openitup"
352,5,Hay swing! #Bastropfallfest
353,5,"#Repost @melrobbinslive (@get_repost)
・・・
HOW CAN I FIND THIS TEACHER? Must send him/her home baked goods and hugs. 😭❤️"
354,5,#mylife #faith #love #hope #daughter❤️ #sweatbeads #fitness #dreams
355,42,My preferred date any day #mamasgirl 👩‍👧👯‍♀️🙏🏻
