,number_of_likes,caption
274,5,#picstitch #tb #chubbybunny #loveyoubro #hilarious #dying @thatboydanny @jehda @theendelgado @erramendoza__
275,132,Not today. #getbehindthee
276,5,#picstitch #riverwalk #sanantonio #family #love #sanmarcos #dicksresstaurant #amazing #lol
277,5,#fbf #dallasart #doyouevenhookah
278,25,"#austin #clc #repost #continuum #ministries #college #youngadult If you don't have anything to do on a Tuesday night at 9pm, come and check out what Continuum ministries has to offer. You may not be able to make it tonight or next week, but if you can make it, I promise you will be changed for the better leaving this place. To enjoy fellowship, amazing music, and a great word all you have to do is show up. A series about what we as young adults are going through is happening tonight and for the next few weeks. Relationships, sex, temptation and many more debated topics are being addressed. If you want change in your life, take that step. It may be God repositioning you to elevate you to your ""next"" that He has for you. #itisWRITTEN"
279,5,#latepost#miss#florida#vacation#southbeach#daddyos#chillin @thatboydanny
280,5,#stonetreegolfclub #santalovestitleist #nikesinthetree #golf #titleist #nike
281,5,#wurstfest #germanboy #theyaremyuncles 😂
282,5,#littlekid #accordingtoher #newID #21 #weboutthatlife #DMV 😂😂😂 @dearestgeorgie
283,5,Oven baked chicken asparagus and wild and long rice!!!!
284,5,#prenewyear #run #huff #roshe #nike #timetoparty #newme #newyear #shutthef***up #lmao #newgoalsthough
285,35,Forecast for Passion2018 looks good!👌🏾 Definitely the only way I am going to start every year until I die! 🙌🏾 if you don’t know... check it out! #Passion2018 #continuum #theW #weflySW #HOTLANTA #youngadultconference
286,5,#tiffany#luckylady#whoknows#queen#soontobe#getlikeme#haha#jk#maybe
287,5,#maroon5 #unkissme #littlesisontheacoustics #andthevocals #dontmindmyface #likecommentsubscribe for the full video search Tierra mendoza on YouTube and she will post it soon😁 hope you enjoy @tierramendoza__
288,5,#CLC #austin #survivaltosignificance #itisWRITTEN❤️
289,5,#ukulele #get #lucky #bathroom #acoustics #love #goingout #familyovereverything #trouble #ontheway
290,5,#whitehorse
291,5,#herewego #nowornever #suit&tie #nixon #dallas #airforce #interview #imready
292,5,#snippet #imnottheonlyone #samsmithcover #acoustic #crownsguam
293,5,#youknow#wedding
294,19,If you miss Continuum like I do come out and spend time with our little family we created! First event of the summer and I know it's going to be a blast. This is just the beginning of some great things to come! See y'all there!!!! #CLC #continuumministries #austin #youngadult #ilovemychurch #bringafriend
295,74,#schimmelswedding2016 #love #umhb #GOCRU
296,5,#echo #letstrythisagain #firsthousewasnotmines #thisIS #home #austin #blessed #itisWRITTEN
297,5,#Wbw #wcw #firstmaybelasthaha #middleschool #now #foreheads #10heads #mostlikelytosucceed #almostthere 🙏
298,5,#onlyone #acoustic #bonfire #sugarland #littlesis #talented #like&comment #youtube if you want to watch the whole thing click the link! @tierramendoza__ @thatboydanny @nixnetwork https://youtu.be/k4PfFJ1KTFM
299,5,#common #kings #alcoholic #early #morning #ukulele #jacuzzi #jamsesh #school #UMHB #work
300,5,#officedecoration #mysisterlovesme #sortof #thanks #tgif #GOCRU #UMHB #austin
301,53,That moment you realize that you didn't have sushi for lunch but you know how to cook! #salmonpoke #homemade
302,5,#Calledit #comeback 😁😎
303,5,#urbanbuddha #mens #fashion #austin #fossil #lion #hand-crafted #luxury (all thanks to my bro @blakelolato) go check out @urbanbuddha.shop to get yours!
304,94,"This is not everyone from @passion268 2018, but every single one of the amazing people I got to experience this with is family! 2018 will be a year of great triumphs and blessings in each and every life. We can boldly proclaim who God says we are and grow with each other. That means holding each other accountable. It’s all good that we came here and got to experience all the great things God has for us, but if we just go back to our lives and get back into the same routine of what we were used to, the enemy wins. The enemy wants to keep you in your comfort ability be side he knows you are a weapon that cannot be matched. You are righteous, chosen, forgiven, redeemed, Holy, loved, perfect, purchased, mighty, wonderful, beautiful, courageous, bold, and above all called by name of our one true God. May 2018 bless each and every one of you and may we continue to challenge and grow one another to be the men and women God has ordained us to be! I love you all very much! ❤️ #family"
305,5,#happy #mothers #day #2moms #mymomsarebetterthanyours #kikugarden
306,5,#sanfransquad #weout
307,28,"If you are a young adult in Austin and want to connect with other like minded individuals your age come out on Sundays at 7 for worship and word that is led with your best interest in mind. These are a list of additional events that we will also be doing, so you don't want to miss it! We love you and want to help move you into a deeper relationship with God. Come as you are and know that we have been praying for you. Like all things the hardest thing is showing up, you won't regret it! I know I didn't! #Continuum #clcaustin #youngadults #sundays #7pm"
308,5,Dallas fair yesterday with this amazing woman😁 and friends! Uhmmm we killed fair food haha
309,5,#hotyoga #45min #2mirun #15:04 #post4thofjuly #namaste #austin
310,5,#picstitch #day1 #latepost #vegas #party #family #friends #crazy #day2comingsoon @nixnetwork @thatboydanny @thatgirljehda
311,5,No hash tags needed😁. Headed north!!!
312,5,#tidbitnippy #presentation #school #UMHB #bowtie #peacoat #ready
313,5,#newhobby #haha #iwokeuplikethis #ridingmower #youneedyourgrasscut #calllawrencelawnlovers #imdone 😁😁😁
314,65,#thebrome #homemade #tomatobasil #soup #grilledcheese #smokegouda #avocado #rainydays #takemeback #childhood #memories
315,5,#me #pops #identical #scary #airforce #army # ootm #love #mydad!!!
316,5,#movies#godbrothers#totalrecall#chill#sunday#food#family
317,5,#picstitch#newpeople #goodtimes #goodfriends #party #getlikeus #weboutthatlife#holla @sh_meer
318,5,#nofilter #AE #rayban #vans #HE>i #morning #riseandshine #school #UMHB #hegone
319,5,#finally #stephainehasaninstagram #bored #toomanytags #haha @shannonseiko @gricky10 @ragencars
320,5,#picstitch#ootd#earlymorning#school#feelinggood#love #fadora #bruno
321,114,"Always thankful, because You’re always faithful."
322,5,#Checkingthemail PC: @nathierae
