,number_of_likes,caption
193,6,"When things come to a head and you're trying to make peace with it, leave it to God. ""It is well with my soul"" #itiswell #godknows #letgo"
194,5,She's such a good big cousin 💕
195,19,Hello Fall 🍁🌺🍂 🎃
196,21,😎✌🏻
197,18,Might have been an ok soccer player in my past life ⚽️
198,6,#tbt to the Wrens last Sunday worship on stage. Such a great experience and great memories ❤️ #Christianlifeaustin #clc #cla #wrens #choir #worship #Jesus🙌🏼
199,29,#Sundays 🙏🏻
200,25,This is the life!
201,5,My nephew Malachi. Love his chubbiness!
202,8,What is Christmas without Christ? Last service @CLC of 2015! #faith #myGod
203,2,When in doubt SMILE BIG!
204,27,"How we ended our awesome Mother’s Day!
Pprraaaaat 💦🔫#supersoakers #itshot #hotmess #soakedindresses #istarteditall"
205,22,My family #transformationtuesday 2006/2017 ❤️
206,14,CLEARLY I'm feeling GREAT this morning! #hallelujah #praisegod it's Wednesday! 😬🙏🏻🙌🏼
207,4,At Phil's and Amy's for lunch.
208,171,"Ok, so all day since I’ve put these two photos side by side, I’ve been trying to come up with some inspiring, powerful, motivating words that would touch whoever saw this post, and blah, blah, all the words!
I have spent every second I could get looking at this before and after. And it’s not so much an “after” but more is an UPDATE.
An update of the work I’ve done, the sweat I’ve dripped, the sleep I gave up, the personal development I’ve done so far...#ALLTHETHINGS
And the truth is, no matter how many words my little stubby thumbs may type, this isn’t going to resonate with anyone who isn’t looking to better themselves. Bottom line.
This “update” isn’t to show off or gain attention. But more to show YOU (the one who NEEDS THIS) that consistency and wanting of a better perception of life, can get you to a place that you didn’t even know existed.
Sorry, I can’t physically show you how my mental state is or how my spirit feels or how much my heart smiles when I see someone working hard to better themselves or how my heart hurts for those who feel they just CANT.
I can only show you my physical change.
I don’t only want to be a fitness coach for you. I want to be your mentor, your life coach, your best friend, the one who can tell you when to get your shot together and when to tell you it’s going to be okay.
But until then. I’ll continue to work on myself and pour into others who absolutely need THIS and Me.
If that is YOU, message me.
#longpost #honestaf #powerfulwomen #motivation #transformation #conqueryourmind #transformyourlife #progressnotperfection"
209,17,"#Repost @anahitahughes with @get_repost
・・・
7 cardinal rules for life!
Follow these to live a happy and successful life! 💙

Simple 🤗

#sevencardinalrulesforlife #simplebuteffective #rulesforlife #behappy #forgetthepast #learnfrommistakes #love #nooneisinchargeofyourhappinessexceptyou #dontcompareyourselftoothers #dontstress #smile"
210,15,"In case you didn't catch the story haha! It's been one heck of an evening, not just because of meal prepping, trust me, when I have no distractions and am in my zone, time flies and there's no stopping this mama. BUT, when I've got my kiddo calling me every 20 seconds to ""help"" with a math problem 🤦🏻‍♀️ lord help ME! But I got it done and so did Ally Boo! #teamtenacious 🙌🏼💪🏼"
211,9,Age 5/6 #TBT
212,91,"Be still my heart ♥️ .
.
.
.
.
.
#jproductions #spring #namaste #love #light #peace #tranquility #surrender #photoshoot #atx #austin #texas #mueller"
213,28,“Who would I be without you?”- @iamjojo #god #music 🎶🎼
214,13,"Tonight's devotional- I mean, could God be ANY clearer with this one?! Whatever Gods plan is, thy will be done. 🎤🎧🎼🙏🏻🙌🏼 1 peter 2:9
Ephesians 3:20
Jeremiah 29:11
Romans 5:8
#youversionbible #throughtheeyesofalion @levilusko #devotional"
215,8,Real Life with Real Women #CLC #womensconference 👠💃🏻🙋🏻💁🏻
216,10,Silly Girl.
217,13,"Mid week goals taking off! Make a plan/goal and crush the dang thing 🙌🏼 This week Is my personal evaluation, what's that? Well, I'll tell you my friend! It's where you evaluate YOURSELF and your accomplishments or things you would like to accomplish for next year. 👏🏼 The whole process is interesting and so motivating at the same time. I would encourage everyone to do a self evaluation and start setting some new goals and expectations for yourself for the new year.
The majority of us tend to set ""new year resolutions"", but then never truly follow through with them 🤷🏻‍♀️ so why not exam areas that need improvement in your life, categorize them in order of importance and start from the top! A great resource to help you get started is a book called ""Eat that frog"" by Brian Tracy. ""If you want to live a life you've never lived, you must do the things you've never done""- JS"
218,11,#fixate approved chicken tortilla soup 🤤
219,23,I am one proud mama of this firecracker love of mine! She made it into the Elite Dance company at her school! I knew I seen a fire in her for so many years now. I can’t wait to see God expose all her talents into the light. ❤️💃🏻💕
220,27,Such a sweet heart he is ☺️❤️🌻 @theirsonlyjuan 😘
221,18,#workandworship 🙌🏻🙏🏻
222,56,"They say behind every man is a strong woman. While I do believe that to be true, I also believe that not only is she behind him, but they stand side by side, conquering the world.
#miamor #lifepartner #powercouple"
223,51,The beautiful ladies of my life 🌸🌼🌸
224,13,#vibes✨
225,7,Today's motivation and strength brought to ME by @elevationworship #thereisacloud☁️ album #praise Him ☝🏼 where you are!
226,2,#FailIyourwayintoSuccess
227,12,These kiddos had a BLAST with hair chalk this week! 😜
228,77,Congratulations @samantha_aidaaa and Osvaldo 🎉🙌🏼 #ybarrawedding
229,51,Happy 2018! #7milewalk #downtownaustin #atx
230,45,"“I've got an angel
She doesn't wear any wings
She wears a heart that can melt my own
She wears a smile that can make me wanna sing
She gives me presents
With her presence alone
She gives me everything I could wish for
She gives me kisses on the lips just for coming home... we share the same soul...”- JJ .
.
.
.
#jproductions #love #mother #daughter #photoshoot #playful #heart #soul #spring"
231,11,"#Repost @powerofspeech (@get_repost)
・・・
We are each a spark of the Divine. Worthy as ever. And yet, sometimes we lose sight of our inherent value. That inner voice can become muffled by the narratives we play over and over in our mind. What are the messages that wear us down? In this moment, let’s challenge them. What has caused us to forget that we are deserving? In this moment, let’s remind ourselves that our capacity for growth and strength is incredible. How can we reframe our experiences and begin viewing our lives from a more elevated perspective? Are we ready to stop buying into old thoughts patterns and start trusting more empowering ones? Know this – there is so much more in store for you. The more we begin to believe this, with God’s help, the sooner we will receive what we hope, pray, and strive for.
#powerofspeech"
232,41,Thanks to my WD team for the birthday lunch and Pie out in Marble Falls last week! The apps Roast was SO DELICIOUS 😋 #27 ♥️🙌🏼🎂
233,11,No words are more true than these!🙌🏻 I am SO privileged to be able to praise and worship to MY MAKER. 😭#nogreatername 🙏🏻 #worthyofyourname #CLC #JESUS ✝️
234,11,The Girls! ❤️💃🏻💁🏻👸🏻
235,15,God gave me struggles so that I can see the person he has made me.
236,10,
237,15,"#Repost @sarai.camino (@get_repost)
・・・
I'm still here fighting, I hope you are too 👊🏼😘#DontGiveUp #KeepOn"
238,37,"So many memories that I just couldn’t stick with just one collage, and even then these just don’t sum it up quite enough.
I want to wish this amazing man a very special happy Birthday.
I can’t be there with you physically but I’m definitely there in spirit and I hope you know how much you mean to me and Ally.
We couldn’t imagine life without you and I honestly don’t want to know a life without you in it.
I hope whatever you decide to do for your birthday that you do it with love and peace and just a whole lot of fun, because you deserve it and so much more! 🌎🌙✨ I thank God for another year and I pray for many more amazing years to come!! Happy Birthday 🎂 mi Amor 💕 !
#birthdayboy #30something #whoskeepingcount #30smorelike20s #withlovefromflorida"
239,3,My Boo
240,8,
241,6,Ally's teacher sent this to me today on my drive home from work. They are getting ready for next weeks #hollywood themed #teacherappreciationweek my child is a silly one!
242,6,#Sunday ✨
243,11,Zilker Woodland Faerie trail.
244,7,
245,18,Pretty sure I was about 4 or 5. #posing #sassy #tbt
246,23,#juicy 😋
247,9,Only 2 alarms 🚨 because I made myself and my workouts a freaking priority! #nopainnogain goodnight ✌🏻😴
248,10,My crazy girl.
249,5,She wears flowers in her hair. #boo #curls #kisses #instalove
250,6,#hipster
251,17,#gratitude #fridayvibes 🙏🏻✨
252,2,#Sunday #FunDay #Park #Pond
253,14,New cada Posada Friday night at Hilary's! 🙏🏻♥️
254,29,👸🏻
255,11,
256,3,Like Grandma...like grandchild
257,12,For real tho! 😒🙄
258,27,Such an amazing service with guest Artist @zachwilliamsmusic leading worship today! Praise God for his testimony and talents!
259,48,One of our favorite spots in San Antonio ♥️ #imsolucky
260,12,#shaunweek day 4 DONE ✅ #25abs I'm feeling the burn!!!
261,12,Even on Saturday's I get my 🍑 kicked 😜✌🏻
262,7,
263,28,"#Repost @devonfranklin with @get_repost
・・・
#TheHollywoodCommandments #DeVonFranklin #Truth

http://devonfranklin.com/the-hollywood-commandments/"
264,10,"Seriously you guys, #alittleobsessed day 2 killed my booty 🍑🔥! Didn't get to it this morning but I decided I didn't want to miss out on Day 2 of this 24hr sneak peek so I pulled up my scrub bottoms and dug REAL DEEP, like real real deep 😬😝 - & all on my lunch break, in my scrubs, in a room! Where there is a floor and a door 🚪 you're sure to find me doing something RANDOM haha 😂 call me crazy, nope, call me a little #obsessed 🙃😋"
265,7,One big smiley princess! #Halloween #carnival
266,45,Love yourself from the inside out. 💕
267,29,"My mother posted this picture today of my baby sister and I got all kinds of feels! 😭😭 Time flies so fast, in just a couple of months she will be 16yrs old and I can't handle it! I love you sissy! You're beautiful and I'm proud of the young lady you've become ❤️ #pleasestopgrowing"
268,58,"I'm excited to share with you all what I've got planned! My church @clcaustin has just launched Interest Based #LifeGroups! I am leading my first ever LifeGroup and I couldn't be more excited! Fitness with Mercy is a fitness support group for all who are seeking to begin or maintain their fitness journey! We will have be discussing ways to keep accountable, along with the importance or personal development in the process. If you'd like to be a part of Fitness with Mercy, please go to www.smallgroups.church - click on 'find a group' and locate ""Fitness with Mercy"". The hardest part is starting, let God and a group of awesome people help you with the rest 🙏🏻God bless you all!"
269,24,First day of school!! She's so excited to be going to the same school as her cousin ❤️🙌🏻👫
270,7,#MuellerAustin
271,10,The best reading 📖 nook is hands down mamas lap 😌 #readingtime #biggirl #AllyBoo
272,8,My girl Crystal!
273,4,My princess rider. (Repost from 3 weeks ago)
274,5,"Just like his shirt says ""CONQUER YOUR MIND"". Day one of #Shaunweek is done! This man literally preached me through this workout today and yeah, I shed a tear a two during the cool down 😭 why? Because for the first time in months I am proud of who I am and who I am becoming. Can you say that about yourself? Not many women can look at themselves in the mirror while working out with nothing but a sports bra and leggings and NOT say bad things about themselves. Today, I did the total opposite, I told myself all kinds of good things! 😘💁🏻 if you're talking bad about yourself even in regular clothes, then we need to talk, ASAP!!! Today was more than just a workout, it was a wake up call. #loveyourself #nevergiveup #neverbackdown👊 #shaunweek"
275,42,
276,16,#thatmomentwhen you're about to start the 2nd half of your program and it's supposed to really kick your ass even more that the first half... 🙈😬 But then you ROCKED THAT ISH SO HARD! #sweatbeads💪🏻💦😝 #Beta #badass #nailedit
277,10,Ended the night as a clown Princess. She is her own person. :)
278,30,"#TBT to the time with my lady's doing #Fitnesswithmercy LifeGroup! Miss you all and am constantly praying for your health and wellbeing.
I thank God for the opportunity to lead this fitness group with his people. There's a first time for everything and it was definitely a fun learning and growing experience!! Can't wait to #doitagain!!"
279,21,"You're probably going to kill me for sharing these older photos of you but I don't care! You were beautiful then just as you are now! Wow! 15. To you it probably feels like just another boring old year, but to the rest of us who have had the privilege of watching you grow up, it feels like it's all happened in a blink of an eye. Of course we pray for MANY more wonderful years with you and to see all you can accomplish, but, can you please stop growing up? Like NOW ✋🏻❗️ I love you so much sissy. You have no idea. I will never stop loving you, I will continue to give you my advice and throw around my opinions even when you didn't ask for it! Because that's what sisters do! Get over it 😝. Never forget to be a child even when everyone else wants you to ""grow up"". It's not all it's cracked up to be anyway 😉. Happy birthday baby! Hugs and kisses!!!! #Birthdaygirl #shesfifteen #stillababy #sisters #elevenyearsaprt @sabrina.milly"
280,17,Thank you to everyone who came to the party! I know it was hot but y'all stuck with us. Ally LOVES all her gifts. Thank you so much!!! ♥
281,4,When your songs are on shuffle and that one song you completely forgot you had comes on! #pumpedup #reallove #jesusmusic #hillsongworship #hillsongunited #hillsongyoungandfree #austrailia #worldwide #music #life
282,43,Christmas 2018 🙏🏼🎄♥️
283,7,"I know that’s right!
Perfect timing as always #God 🙌🏼 #Repost @devonfranklin with @get_repost
・・・
God has called you to great things and given you great abilities! #DeVonFranklin #Motivation #Inspiration

https://devonfranklin.com/"
284,13,Esos rizos! #curly #beauty
285,12,What are you telling yourself when you look into the mirror? #bringiton #pushyourself #getbackupagain
286,17,
287,22,#Repost (@fitasash)
288,17,
289,3,"#praise God.
After todays adventure, this is EXACTLY what I needed to read. I'm so glad I opened my 21 day devotional plan put together by @levilusko on the #Youversion bible app.
WOW. I'm exhausted! If you followed my Snapchat story today then you know I have been meal prepping ALL DAY, literally. I Went shopping this morning for all I needed to meal prep for 4 people, great experience BTW because I shopped for the first time at Sam's Club for actual groceries.
However, the act of meal prepping for 4 people was incredibly challenging being that I did it alone & was on a time crunch (kind of). I needed to meet up to deliver the food too!
For months I've been thinking, dreaming and planning how to meal prep healthy meals for others. This was just a trial run and I'm so glad I did it because now I can strategize and coordinate thing a whole lot better for the future!
I'm grateful for this opportunity to do this but I'm exhausted as heck!! But now I know it isn't impossible! It's a bunch of work that's for sure, but not impossible. 😅"
290,16,🙆🏻🌈
291,31,My big girl ❤️🐒
292,35,The kiddos LOVED this place! #dcpopupshop #superhero #sxsw2018
293,51,"Sneak peek at this weekends spring photo shoot! 🦋🌱🌸🌱🌼🌱
📸: @theirsonlyjuan #jproductions •
•
•
•
•
•
•
•
•
•
•
•
•
#spring #april #bluebonnets #austin #texas #motherdaughter #amor #fun #photoshoot #pink #beauty"
294,69,Can’t a girl look at her menu in peace 👀
295,8,#stretchforsuccess 🤸🏻‍♀️
296,13,👅🌈
297,5,Hapy Thanksgiving! '12
298,41,Spending the day with my favorite person in this whole world 🌎 we are some busy ladies today with doctors appointments and school orientation- might try to sneak in some fun in our day any way we can. Have a blessed day everyone! 🙏🏻❤️👩‍👧
299,22,
300,12,"Please don’t silence your pain. Speak out and seek help.
#Repost @sophis_melissa with @get_repost
・・・
#Repost @huffpost with @get_repost
・・・
If you're struggling with your mental health in any way, please know that you are not alone.
If you or someone you know needs help, call 1-800-273-8255 for the National Suicide Prevention Lifeline. You can also text HOME to 741-741 for free, 24-hour support from the Crisis Text Line. Outside of the U.S., please visit the International Association for Suicide Prevention for a database of resources."
301,63,
302,33,"Feeling extra energized and strong today 💪🏼🔥 •
•
•
•
#transform20 #conqueryourmind #powerfulwomen #sweat #strongwoman #booty #peaceofmind #transformyourlife #energize #performance #atxmom #strongmom #celluliteisreal #aerieleggings #bod"
303,45,"She made me a mama and she’s also my best friend! 💓👩‍👧
#motherday"
304,59,💋
305,38,"Great photos done by a great photographer!! ❤️🙏🏻 #Repost @theirsonlyjuan with @get_repost
・・・
Moments like these are priceless, thank you Mercedes and Ally for trust me with your family pictures! #photoshoot #photography #fotografia #texasbluebonnets #muellerpark #texasspring"
306,5,Prom '08 #ThrowbackThursday @aidatavera
307,23,"In my daughter's eyes,
I am a hero,
I am strong and wise,
And I know no fear,
But the truth is plain to see,
She was sent to rescue me,
I see who I want to be,
In my daughter's eyes
In my daughter's eyes,
Everyone is equal,
Darkness turns to light,
And the world is at peace,
This miracle God gave to me,
Gives me strength when I am weak,
I find reason to believe,
In my daughter's eyes
And when she wraps her hand around my finger,
How it puts a smile in my heart,
Everything becomes a little clearer,
I realize what life is all about,
It's hanging on when your heart is had enough,
It's giving more when you feel like giving up,
I've seen the light,
It's in my daughter's eyes
In my daughter's eyes,
I can see the future,
A reflection of who I am and what will be,
And though she'll grow and someday leave,
Maybe raise a family,
When I'm gone I hope you'll see,
How happy she made me,
For I'll be there,
In my daughter's eyes"
308,48,"Still in awe at how beautifully Juan captured us in the photos! Sure does make a girl feel even more beautiful! 😍
.
.
.
.
.
.
.
#springphotoshoot #jproductions #mothersdaughter #beauty #joy #playful #love #atx #austin #texas #muellerpark #southwestgreenway"
309,10,"I wont allow her to be anything but herself. My crazy, wild child who has a heart of love with a beautiful adventurous soul. #GodIsGreat"
310,21,"Look at those beautiful sweat beads rolling off ma face!!!! 💦 workout for the day is done, but this mama's day is just starting! Got a full day of cleaning and errands to do. 'Bout to chug this shakeology!
T25, Total body circuit DONE SON! And all from the little screen of my iPhone #BOD IS BAE!"
311,6,Hay swing! #Bastropfallfest
312,8,
313,15,#hotmessexpress 😜💦 #getitdone #sweatbeads • • • I am grateful for showing up this morning. For energizing my body so early 🙏🏻
314,14,"Meals are prepared for the entire work week 🙌🏼☺️ a couple dinners I did not prep due to it needing to be heated, but most of what you see is all ""no-cook meal prep""! Super excited
Anyone else do meal prepping for this week? #mealprep #savemoney #lifesaver #backontrack #cleaneating"
315,14,"Loving this #cleanweek program! #sweatbeads 💪🏼💦 and all! Happy Wednesday! #fitbythefirst starts first week of November, who's ready to push themselves through the Holidays and will be avoiding #hibernationmode this winter?!? 🙋🏻🙋🏻"
316,1,"""When you want to succeed as bad as you want to breathe , then you'll be successful"" - Eric Thomas http://youtu.be/GLcJHC9J7l4"
317,8,"#repost fro @badyogiofficial 👏🏻👏🏻👏🏻👏🏻. A weak man will try to keep a strong woman in her comfort zone, try to sabotage her growth and keep her where He can control her. A strong man will lift her up, push her to be great and stand behind her while she steps out on her own to be the woman he knows she can be and wants everyone else to see her as well. #staystrong #hustlehard #bekind #befeirce baby girl!"
318,11,"I woke up to this man being his naturally silly, loving self at midnight 12/11. Can I just tell you how much I love the fire 🔥 out of you @theirsonlyjuan ! It’s only been a little less than a year but long enough to know that My Life, My world as I know it will never be the same again now that you are a part of it. I’m grateful to get to know you, fully know you, have adventures, learn from you, grow with you, share with you and love You. Thank you for loving me for Me and going on this great adventure we get to call our life. ♥️🙏🏼🥰"
319,8,My girls! #wrapqueens #workhard #playhard #ItWorks
320,9,"#Repost @besheroic (@get_repost)
・・・
Stop shaming women who don't want children. Stop shaming women who prioritize their career. Stop shaming women who want to be stay-at-home moms. Stop shaming women balancing both. Stop shaming women who are single. Stop shaming women who settle down. Stop shaming women who are just living their lives. Period. #BeSheroic"
321,40,#diadelosmuertos #sugarskullmakeup done by moi
322,15,"My sugar booger loves her some sugar! I can't tell you how many times we took a #sugarbreak 💋 today during our meal prep/homework session we had going on this evening. When she feels overwhelmed or is just straight up not having it, she comes to me with her little not so big girl voice and says ""I want sugar!"" Which Translates into ""I need hugs and kisses"". I'm so guilty of being impatient with her and giving tough love, mainly because I see SOOOO much of myself in her and want to push her to do and be better than I was growing up. I don't know what I'm doing half the time but I know when she asks for ""sugar"" I'm at least doing something right, right? 🤷🏻‍♀️❤️"
323,10,"✨Our time ✨ ""Let's talk about our day mommy!"" I hear this everyday as soon as I arrive home, blessed to have a sweetheart of a daughter, who uses this one sentence as a means to get alone time with me. She pursues me, she looks for my attention, even if it's just for a few minutes while she has a ""party on the potty"" as she puts it.
This is where I learn about my daughter.
This is what's important to us. To have OUR TIME, wherever we can.
I cherish moments like theses. When I'm forced to be still. Even when my mind is straight focused on the routine of dinner, homework, reading, bathing, and so on and so forth.
What is something you and your kiddos do to get some ""OUR TIME"" in?
#cherish #blessed #littlelove #motherdaughter 👩‍👧❤️"
324,9,This is Ally throwing a fit... #drama #queen
325,80,"“I’m fully known and loved by you” .
.
.
.
.
.
#jproductions #spring #motherdaughter #bluebonnets #austin #texas #beautiful #soul #love"
326,17,#sweatbeads #T25 #digdeep #pushhard #showup
327,39,She's a character all by herself but when she's dressed up she plays it very well! #harleyquinn #classic #redblackwhite
328,17,"Thank you God for another year of love, laughter, randomness, excitement, tears, sassiness, goofiness, pillow fights, funny faces, headaches, fits and SO Many other blessings. Our lives are never boring with this little girl and I'm so grateful i get to be her Mother. Happy birthday to my FAVORITE PERSON IN THIS WHOLE WORLD! #SydneyAllyson #8 ❤️🎉👩‍👧"
329,39,There’s something about being around the people you love 💕 #dancepartner #amor #lastnight
330,3,"#Repost @besheroic (@get_repost)
・・・
You are still standing. That in itself is something to be proud of. #BeSheroic"
331,19,DI-VA!
332,17,"The most important thing I can do is SHOW UP---> for myself. Yeah, I still set my alarm for 4:00am, I snooze it, only to wake up in a panic at 5:20am, go wash my face, find any knee high socks I can, lace up my shoes and hit play ▶️. The moment I hit play is the moment I commit myself to the workout. There's no stopping at that point. For someone people the very word ""commit"" is totally terrifying, but it's the action that has power, not the word. You want change? Then DO something. You want energy? Then PUT out energy, action. #thatsallihavetosayaboutthat #commitmenttoexcellence #shauntkickedmyass #again 💪🏻💦🔥"
333,41,"Aye, aye, aye! 🎉🌺🌼🌹🍬🍭🇲🇽 Celebrated Emmie's 3rd Birthday with a Mexican themed fiesta!!"
334,2,<3
335,5,These walls will be covered in her art 🌈🎨👩‍👧
336,25,"Love my ""Mommy & Ally Day"" with this princess 👸🏻 as we enjoy our favorite kind of pizza, #modpizza🍕 on this beautiful Saturday in the #ATX.
Grocery shopping 🛒 done for the first week of the 21 day Reset a few of the ladies and I have put together and starts on Monday!!! I'm so excited to Reset this body and kick it up a notch to start 2018 off with a health boost!
Quick details: it's almost all plant based
And Women who tested this plan lost up to 20 lbs in 21 days, but the other things they gained were most important in my opinion-revved energy, better sleep, mood and digestion, and all around just healthier!
There is still time to get in on the action, drop me a 🙋🏻🙋🏻 for details!!"
337,10,#sweatbeads ☺️💦 nothing like a shower before a shower 😜
338,4,Exactly! #thewait #worthit #lessdrama #stayingfocused #godsplan
339,12,"Tuesday morning yoga has got my muscles feeling so good! My body was calling for a delicious stretch after Sunday's trail stunt 😅 and yesterday's T25 workout 💪🏻💦! Remember to be patient with yourself , love where you are and the journey you are on ❤️😌#workhard #loveyourself #bodylove #growth #expantion #love"
340,6,Peter Pan Play this morning.
341,61,You know ya girl had to be a lil bit silly 😝 💁🏻‍♀️ #miniphotoshoot
342,26,❤️
343,6,Allys #TBT MY BOO.6months old.
344,7,"#Repost @lewishowes (@get_repost)
・・・
Daily reminder 🙌"
345,3,
346,34,❤️🙏🏻 📸: Ally
347,18,"#Repost @jayshetty with @get_repost
・・・
Tell someone in the comments below👇- the things we take for granted will be taken away"
348,22,Today's dinner 🍴 shrimp/ asparagus stir fry 🤤 #delicious
349,15,"#whenwepray #devotional
I love sharing the spiritual things I listen to, read and watch.
I struggle on a DAILY BASIS with myself, my thoughts and the flesh, I am not perfect by any means. I’m hard on myself when I KNOW I’ve done wrong in the eyes of God and just as a human being. But there is nothing like getting a good word to bring me back down to earth and remind me that I do not have to be perfect. If there is anything I CAN do, it is to pray. And just as this specific devotion today says, we should be praying beyond our circumstances and life. It’s so very easy for me to be trapped in my own head and worry about my own short comings and mistakes and bad decisions. And it’s also very hard for me to let go and let God, but God has his plan for us all, we just need to open our hearts and pray for each other!
So friends, will you please pray for Me and my family?
#thanksinadvance #iloveyou"
350,13,"#cleanweek day 2- Cardio was not what I expected! When I think ""cardio"" the word ""slow"" does not come to mind at all. Megan Davies surprised me and I LOVED IT! Slow and controlled moves broke me out in sweat 💦 now THAT I did expect 🙌🏼😅 Sometimes when we set expectations for things we have think we have knowledge of, we end up disappointed, but that wasn't the case today! The unexpected could be the best thing for us! I've started Clean Week this week but that doesn't mean it's too late for you! Shoot, it's never too late to start a new program in general! Who's looking to beast through the Holidays ❄️🎄🍁with me? #fitbythefirst t #holidayseason #accountabilitysquad #cleanweek #BOD #SLOW #controlled #soreaftho"
351,12,Meow 🐾
352,5,Beauty of the mind ✨
353,42,My preferred date any day #mamasgirl 👩‍👧👯‍♀️🙏🏻
354,39,Feeling much better today! Feeling focused and ready to rock this day! Got my yoga and T25 upper focus completed start to finish. I thought about just starting where I left off yesterday but quickly decided to just do the damn thang! Now to work on some goals and prayers for the day! 🙏🏻☺️🙌🏻 #sweatbeads 💦 (they're baaaaaaaccckkkk! 😝) #work #focus #goalsetting #PD #loveyourmind #loveyourbody
355,6,Let's allow ourselves to do ONE thing today that will astound us 🙌🏻🙏🏻
356,7,"YES 👏🏻YES👏🏻YES👏🏻. Have patience and know GOD is who he says HE is! THE CREATOR , THE AUTHOR, THE MIRACLE WORKER! NOTHING is impossible with HIM ☝🏻🙏🏻"
357,4,"If we can't be silly now, then when?"
358,4,"My newest #personaldevelopment book 📚 🙌🏻💪🏻 to me personal development is EXTREMELY IMPORTANT especially because I'm very hard on myself and sometimes tend to aim towards trying to control situations that are ultimately OUT OF MY CONTROL. So, having audiobooks in my ears 🗣👂🏻most of the day has become EVERYTHING to me and my growth as a person #findwhatworksforyou and CRUSH IT!"
359,30,I workout for the treats 🍰🧁🍭🍫
360,9,"It isn't Friday, but it's Wednesday! And that means this work week is almost over, and there is STILL enough time this week to get in a good workout! Try this one out! I just did 3 rounds of this workout and yeah, it was a gooder! By Friday I'll be doing all 5 rounds. Hadn't done regular crunches in a while and it feels so good! 🙌🏼 #challengeyourself #humpday #quickworkout"
361,12,I.GOT.GOALS
362,10,
363,2,Happy Wednesday!! 😘
364,39,My sunshine ☀️
365,16,My love bug and baby sister. Happy Thanksgiving y'all! ♡
366,4,#Pond #fountain #park #Daughter
367,21,C’MON SOMEBODY 🙌🏼🙌🏼🙏🏼😭 #iknowthatsright💯
368,10,"Her dream, to be on #dwtsjuniors I love this song so much and she melted my heart with this impromptu dance 🙏🏼😭💓 Let’s be honest, we only watch #dwts for @mrbobbybones and @sharnaburgess performance! This little one here danced all night and I couldn’t be more proud! Her dancing is so genuine and she truly shines when she dances. I love every minute of it!"
369,52,Congratulations to my little sister on this very special day! ✝️ #family #firstcommunion #sassypants
370,4,Worship in #austintraffic 🙏🏻🙌🏼🤠
371,38,Today is a beautiful day 🌞
372,20,Happy Birthday to Christian! #dallascowboys party!
373,10,My beautiful Boo. My life would be dull without her. ❤️
374,48,☀️ enjoying this beautiful Saturday
375,28,Be still my heart ❤️
376,3,#latepost📷
377,17,"Thank you @cecilia.williams & @kippaustin for teaching my child, and many others just like her, about Love, courage, integrity, tenacity & community. ❤️💪🏻👫🎓📝📚"
378,13,"If you're going to fail, fail forward 🏃🏻‍♀️🏃🏻‍♀️"
379,9,"""How 'bout them #Cowgirls. Boy ain't they somethin'?"""
380,33,"Ok folks, here it is! The 2nd day of school photos! 🤣😭 Despite the looong face, Ally truly enjoyed her first day and couldn’t wait to go back today! She just really didn’t want any photos taken this morning 🤦🏻‍♀️🤗"
381,15,That sunset last night sure was pretty #texassunset #delldiamondstadium #ballgame⚾️
382,48,Austin shenanigans! #mycity #atx #loveislove ✌🏼🤟🏼😜
383,5,"#Repost @jennielusko (@get_repost)
・・・
“your worship doesn’t have to be pretty to be powerful.” ♥️@levilusko ••• this message tho. catch it if you missed it! and then listen to it again. #inTheRough"
384,9,NO EXCUSE NOVEMBER! #mompreneur #itworks #wrapadventure
385,13,There is nothing or no one more precious to me than my child. She puts the color inside of my world. She my Angel without wings. Its always better when we're together. Someone please stop this train. #mychild ♡
386,8,#conqueryourmind
387,9,My kitty Boo ❤️
388,9,Doing kid yoga before her bath. #kidyogi #beginner
389,68,"I’m PROUD, I’m speechless, I’m overwhelmed. This is just the beginning for her. #solo #impromptu #raw #beauty"
390,22,
391,18,"#21dayfix Total body cardio fix! #sweatbeads💦💦are back, it's been a little over 2 weeks, calling myself out!! Can't y'all see the struggle on my face is REAL?! 😅"
392,32,"For the past 6 weeks I've devoted myself to being a student of MYSELF. Meaning that I have taken notes, and am studying my own habits and thought process. Crazy, huh? Well, believe it or not this is what works for me. For the past 6 weeks I've had a personal development audiobook playing everyday, praying constantly, self evaluating, eating right with the help of these awesome Portion containers and nailing my workouts ALMOST 5 days per week. I've set weekly goals and have kept close with my accountability groups that are driven by & with amazing people who are all on their own personal journey to the best version of themselves. This is only the beginning. I'm telling you this now, in another 6 weeks I will have taken 6 more weekly progress photos and will be even closer to my best self. Day-by-day, book-by-book, prayer-by-prayer. I'm going places. Who's with me!? ✌🏻👸🏻🙏🏻👊🏻💪🏻 #goals💪 #makeithappen #changeyourlife"
393,5,"Just like their Abuelo, they love to watch the rain.
#latepost"
394,22,We got our puppy fix yesterday as we stopped by a small pop-up adopt a pup spot after lunch. Sadly we did get to adopt a precious puppy but she loved loving up on this cutie for a bit! ❤️🐶
395,10,Here comes the bride! My beautiful mother BEFORE the wedding. ;)
